timestamp,subcarrier_index,I,Q,magnitude,phase
0.001,0,33,21,39.115,32.47
0.001,1,0,-15,15.0,-90.0
0.001,2,18,-20,26.907,-48.01
0.001,3,22,-24,32.558,-47.49
0.001,4,24,-26,35.384,-47.29
0.001,5,27,-28,38.897,-46.04
0.001,6,30,-28,41.037,-43.03
0.001,7,31,-28,41.773,-42.09
0.001,8,33,-27,42.638,-39.29
0.001,9,34,-25,42.202,-36.33
0.001,10,33,-22,39.661,-33.69
0.001,11,32,-19,37.216,-30.7
0.001,12,30,-16,34.0,-28.07
0.001,13,26,-14,29.53,-28.3
0.001,14,22,-10,24.166,-24.44
0.001,15,17,-7,18.385,-22.38
0.001,16,11,-3,11.402,-15.26
0.001,17,5,-2,5.385,-21.8
0.001,18,0,2,2.0,90.0
0.001,19,-4,3,5.0,143.13
0.001,20,-9,6,10.817,146.31
0.001,21,-12,7,13.892,149.74
0.001,22,-13,8,15.264,148.39
0.001,23,-15,9,17.493,149.04
0.001,24,-15,9,17.493,149.04
0.001,25,-14,9,16.643,147.26
0.001,26,-12,0,12.0,180.0
0.001,27,0,0,0.0,0.0
0.001,28,0,0,0.0,0.0
0.001,29,0,0,0.0,0.0
0.001,30,0,0,0.0,0.0
0.001,31,0,0,0.0,0.0
0.001,32,0,0,0.0,0.0
0.001,33,0,0,0.0,0.0
0.001,34,0,0,0.0,0.0
0.001,35,0,0,0.0,0.0
0.001,36,0,0,0.0,0.0
0.001,37,0,-22,22.0,-90.0
0.001,38,-12,-24,26.833,-116.57
0.001,39,-15,-26,30.017,-119.98
0.001,40,-16,-26,30.529,-121.61
0.001,41,-18,-26,31.623,-124.7
0.001,42,-18,-25,30.806,-125.75
0.001,43,-17,-24,29.411,-125.31
0.001,44,-16,-21,26.401,-127.3
0.001,45,-14,-18,22.804,-127.87
0.001,46,-12,-14,18.439,-130.6
0.001,47,-9,-9,12.728,-135.0
0.001,48,-5,-3,5.831,-149.04
0.001,49,-2,2,2.828,135.0
0.001,50,3,7,7.616,66.8
0.001,51,6,12,13.416,63.43
0.001,52,8,16,17.889,63.43
0.001,53,9,20,21.932,65.77
0.001,54,10,21,23.259,64.54
0.001,55,10,23,25.08,66.5
0.001,56,11,24,26.401,65.38
0.001,57,11,22,24.597,63.43
0.001,58,9,22,23.77,67.75
0.001,59,9,18,20.125,63.43
0.001,60,9,14,16.643,57.26
0.001,61,10,8,12.806,38.66
0.001,62,11,1,11.045,5.19
0.0617,0,97,17,98.478,9.94
0.0617,1,0,-11,11.0,-90.0
0.0617,2,21,-16,26.401,-37.3
0.0617,3,24,-18,30.0,-36.87
0.0617,4,28,-21,35.0,-36.87
0.0617,5,31,-24,39.205,-37.75
0.0617,6,34,-23,41.049,-34.08
0.0617,7,36,-23,42.72,-32.57
0.0617,8,38,-21,43.417,-28.93
0.0617,9,39,-19,43.382,-25.97
0.0617,10,38,-16,41.231,-22.83
0.0617,11,36,-16,39.395,-23.96
0.0617,12,33,-12,35.114,-19.98
0.0617,13,29,-9,30.364,-17.24
0.0617,14,24,-7,25.0,-16.26
0.0617,15,18,-5,18.682,-15.52
0.0617,16,12,-2,12.166,-9.46
0.0617,17,6,-1,6.083,-9.46
0.0617,18,0,1,1.0,90.0
0.0617,19,-5,3,5.831,149.04
0.0617,20,-10,4,10.77,158.2
0.0617,21,-13,5,13.928,158.96
0.0617,22,-16,5,16.763,162.65
0.0617,23,-16,7,17.464,156.37
0.0617,24,-16,7,17.464,156.37
0.0617,25,-15,8,17.0,151.93
0.0617,26,-14,0,14.0,180.0
0.0617,27,0,0,0.0,0.0
0.0617,28,0,0,0.0,0.0
0.0617,29,0,0,0.0,0.0
0.0617,30,0,0,0.0,0.0
0.0617,31,0,0,0.0,0.0
0.0617,32,0,0,0.0,0.0
0.0617,33,0,0,0.0,0.0
0.0617,34,0,0,0.0,0.0
0.0617,35,0,0,0.0,0.0
0.0617,36,0,0,0.0,0.0
0.0617,37,0,-24,24.0,-90.0
0.0617,38,-7,-27,27.893,-104.53
0.0617,39,-9,-28,29.411,-107.82
0.0617,40,-11,-29,31.016,-110.77
0.0617,41,-12,-30,32.311,-111.8
0.0617,42,-11,-29,31.016,-110.77
0.0617,43,-11,-26,28.231,-112.93
0.0617,44,-10,-23,25.08,-113.5
0.0617,45,-9,-19,21.024,-115.35
0.0617,46,-8,-15,17.0,-118.07
0.0617,47,-6,-9,10.817,-123.69
0.0617,48,-3,-3,4.243,-135.0
0.0617,49,-1,2,2.236,116.57
0.0617,50,2,8,8.246,75.96
0.0617,51,4,14,14.56,74.05
0.0617,52,5,18,18.682,74.48
0.0617,53,6,22,22.804,74.74
0.0617,54,7,24,25.0,73.74
0.0617,55,6,26,26.683,77.01
0.0617,56,6,25,25.71,76.5
0.0617,57,6,24,24.739,75.96
0.0617,58,5,23,23.537,77.74
0.0617,59,5,19,19.647,75.26
0.0617,60,6,15,16.155,68.2
0.0617,61,6,10,11.662,59.04
0.0617,62,9,5,10.296,29.05
0.1083,0,32,8,32.985,14.04
0.1083,1,0,-23,23.0,-90.0
0.1083,2,-2,-27,27.074,-94.24
0.1083,3,-5,-31,31.401,-99.16
0.1083,4,-7,-35,35.693,-101.31
0.1083,5,-7,-37,37.656,-100.71
0.1083,6,-7,-39,39.623,-100.18
0.1083,7,-6,-40,40.447,-98.53
0.1083,8,-5,-40,40.311,-97.13
0.1083,9,-2,-39,39.051,-92.94
