timestamp,subcarrier_index,I,Q,magnitude,phase
0.004,0,-31,21,37.443,145.89
0.004,1,0,15,15.0,90.0
0.004,2,27,20,33.601,36.53
0.004,3,22,19,29.069,40.82
0.004,4,27,23,35.468,40.43
0.004,5,21,23,31.145,47.6
0.004,6,19,22,29.069,49.18
0.004,7,18,22,28.425,50.71
0.004,8,12,21,24.187,60.26
0.004,9,11,21,23.707,62.35
0.004,10,8,10,12.806,51.34
0.004,11,3,6,6.708,63.43
0.004,12,0,3,3.0,90.0
0.004,13,2,2,2.828,45.0
0.004,14,8,4,8.944,26.57
0.004,15,4,-5,6.403,-51.34
0.004,16,7,-7,9.899,-45.0
0.004,17,7,-1,7.071,-8.13
0.004,18,6,0,6.0,0.0
0.004,19,5,-5,7.071,-45.0
0.004,20,10,-2,10.198,-11.31
0.004,21,13,-3,13.342,-12.99
0.004,22,13,-5,13.928,-21.04
0.004,23,18,-3,18.248,-9.46
0.004,24,11,-3,11.402,-15.26
0.004,25,12,-4,12.649,-18.43
0.004,26,8,0,8.0,0.0
0.004,27,0,0,0.0,0.0
0.004,28,0,0,0.0,0.0
0.004,29,0,0,0.0,0.0
0.004,30,0,0,0.0,0.0
0.004,31,0,0,0.0,0.0
0.004,32,0,0,0.0,0.0
0.004,33,0,0,0.0,0.0
0.004,34,0,0,0.0,0.0
0.004,35,0,0,0.0,0.0
0.004,36,0,0,0.0,0.0
0.004,37,0,-18,18.0,-90.0
0.004,38,-10,-14,17.205,-125.54
0.004,39,-11,-8,13.601,-143.97
0.004,40,-7,-13,14.765,-118.3
0.004,41,-13,-10,16.401,-142.43
0.004,42,-9,-7,11.402,-142.13
0.004,43,-9,-7,11.402,-142.13
0.004,44,-10,-5,11.18,-153.43
0.004,45,-10,3,10.44,163.3
0.004,46,-9,6,10.817,146.31
0.004,47,-7,11,13.038,122.47
0.004,48,-9,16,18.358,119.36
0.004,49,-11,22,24.597,116.57
0.004,50,-10,25,26.926,111.8
0.004,51,-15,32,35.341,115.11
0.004,52,-13,31,33.615,112.75
0.004,53,-20,34,39.446,120.47
0.004,54,-20,33,38.588,121.22
0.004,55,-19,30,35.511,122.35
0.004,56,-23,29,37.014,128.42
0.004,57,-25,28,37.537,131.76
0.004,58,-23,25,33.971,132.61
0.004,59,-20,20,28.284,135.0
0.004,60,-11,18,21.095,121.43
