timestamp,subcarrier_index,I,Q,magnitude,phase
0.0019,0,16,7,17.464,23.63
0.0019,1,0,-23,23.0,-90.0
0.0019,2,-11,-26,28.231,-112.93
0.0019,3,-16,-31,34.886,-117.3
0.0019,4,-19,-33,38.079,-119.93
0.0019,5,-21,-37,42.544,-119.58
0.0019,6,-22,-38,43.909,-120.07
0.0019,7,-23,-40,46.141,-119.9
0.0019,8,-22,-40,45.651,-118.81
0.0019,9,-21,-39,44.294,-118.3
0.0019,10,-20,-37,42.059,-118.39
0.0019,11,-18,-33,37.59,-118.61
0.0019,12,-16,-29,33.121,-118.89
0.0019,13,-14,-25,28.653,-119.25
0.0019,14,-10,-19,21.471,-117.76
0.0019,15,-8,-13,15.264,-121.61
0.0019,16,-5,-6,7.81,-129.81
0.0019,17,-3,-1,3.162,-161.57
0.0019,18,-1,5,5.099,101.31
0.0019,19,1,9,9.055,83.66
0.0019,20,3,12,12.369,75.96
0.0019,21,4,15,15.524,75.07
0.0019,22,5,15,15.811,71.57
0.0019,23,6,15,16.155,68.2
0.0019,24,8,14,16.125,60.26
0.0019,25,8,11,13.601,53.97
0.0019,26,9,0,9.0,0.0
0.0019,27,0,0,0.0,0.0
0.0019,28,0,0,0.0,0.0
0.0019,29,0,0,0.0,0.0
0.0019,30,0,0,0.0,0.0
0.0019,31,0,0,0.0,0.0
0.0019,32,0,0,0.0,0.0
0.0019,33,0,0,0.0,0.0
0.0019,34,0,0,0.0,0.0
0.0019,35,0,0,0.0,0.0
0.0019,36,0,0,0.0,0.0
0.0019,37,0,0,0.0,0.0
0.0019,38,-25,0,25.0,180.0
0.0019,39,-27,2,27.074,175.76
0.0019,40,-30,2,30.067,176.19
0.0019,41,-30,2,30.067,176.19
0.0019,42,-31,3,31.145,174.47
0.0019,43,-29,2,29.069,176.05
0.0019,44,-28,1,28.018,177.95
0.0019,45,-25,0,25.0,180.0
0.0019,46,-20,0,20.0,180.0
0.0019,47,-16,-1,16.031,-176.42
0.0019,48,-10,-3,10.44,-163.3
0.0019,49,-3,-3,4.243,-135.0
0.0019,50,2,-4,4.472,-63.43
0.0019,51,9,-4,9.849,-23.96
0.0019,52,14,-5,14.866,-19.65
0.0019,53,19,-4,19.416,-11.89
0.0019,54,21,-3,21.213,-8.13
0.0019,55,25,-3,25.179,-6.84
0.0019,56,25,-2,25.08,-4.57
0.0019,57,25,-2,25.08,-4.57
0.0019,58,23,-2,23.087,-4.97
0.0019,59,23,-3,23.195,-7.43
