timestamp,subcarrier_index,I,Q,magnitude,phase
0.0033,0,-95,18,96.69,169.27
0.0033,1,0,-8,8.0,-90.0
0.0033,2,21,-12,24.187,-29.74
0.0033,3,25,-14,28.653,-29.25
0.0033,4,30,-15,33.541,-26.57
0.0033,5,34,-16,37.577,-25.2
0.0033,6,37,-14,39.56,-20.73
0.0033,7,39,-13,41.11,-18.43
0.0033,8,40,-11,41.485,-15.38
0.0033,9,39,-9,40.025,-12.99
0.0033,10,39,-7,39.623,-10.18
0.0033,11,38,-6,38.471,-8.97
0.0033,12,35,-4,35.228,-6.52
0.0033,13,31,-3,31.145,-5.53
0.0033,14,26,-3,26.173,-6.58
0.0033,15,19,-3,19.235,-8.97
0.0033,16,14,-1,14.036,-4.09
0.0033,17,7,-3,7.616,-23.2
0.0033,18,2,-2,2.828,-45.0
0.0033,19,-5,-2,5.385,-158.2
0.0033,20,-11,-2,11.18,-169.7
0.0033,21,-13,-2,13.153,-171.25
0.0033,22,-17,-2,17.117,-173.29
0.0033,23,-19,-1,19.026,-176.99
0.0033,24,-20,-1,20.025,-177.14
0.0033,25,-19,1,19.026,176.99
0.0033,26,-18,0,18.0,180.0
0.0033,27,0,0,0.0,0.0
0.0033,28,0,0,0.0,0.0
0.0033,29,0,0,0.0,0.0
0.0033,30,0,0,0.0,0.0
0.0033,31,0,0,0.0,0.0
0.0033,32,0,0,0.0,0.0
0.0033,33,0,0,0.0,0.0
0.0033,34,0,0,0.0,0.0
0.0033,35,0,0,0.0,0.0
0.0033,36,0,0,0.0,0.0
0.0033,37,0,-26,26.0,-90.0
0.0033,38,-8,-29,30.083,-105.42
0.0033,39,-10,-30,31.623,-108.43
0.0033,40,-12,-31,33.242,-111.16
0.0033,41,-13,-31,33.615,-112.75
0.0033,42,-13,-30,32.696,-113.43
0.0033,43,-13,-28,30.871,-114.9
0.0033,44,-12,-24,26.833,-116.57
0.0033,45,-11,-19,21.954,-120.07
0.0033,46,-9,-13,15.811,-124.7
0.0033,47,-7,-7,9.899,-135.0
0.0033,48,-4,-1,4.123,-165.96
0.0033,49,-2,5,5.385,111.8
0.0033,50,0,11,11.0,90.0
0.0033,51,3,16,16.279,79.38
0.0033,52,4,21,21.378,79.22
0.0033,53,4,24,24.331,80.54
0.0033,54,4,26,26.306,81.25
0.0033,55,3,27,27.166,83.66
0.0033,56,4,27,27.295,81.57
0.0033,57,3,26,26.173,83.42
0.0033,58,3,23,23.195,82.57
0.0033,59,3,19,19.235,81.03
0.0033,60,3,16,16.279,79.38
0.0033,61,4,10,10.77,68.2
0.0033,62,7,6,9.22,40.6
0.2095,0,-64,6,64.281,174.64
0.2095,1,0,-23,23.0,-90.0
0.2095,2,3,-27,27.166,-83.66
0.2095,3,3,-31,31.145,-84.47
0.2095,4,3,-35,35.128,-85.1
0.2095,5,3,-37,37.121,-85.36
0.2095,6,4,-38,38.21,-83.99
0.2095,7,5,-38,38.328,-82.5
0.2095,8,8,-38,38.833,-78.11
0.2095,9,10,-36,37.363,-74.48
0.2095,10,11,-34,35.735,-72.07
0.2095,11,12,-31,33.242,-68.84
0.2095,12,11,-27,29.155,-67.83
0.2095,13,11,-22,24.597,-63.43
0.2095,14,10,-17,19.723,-59.53
0.2095,15,8,-12,14.422,-56.31
0.2095,16,6,-7,9.22,-49.4
0.2095,17,2,-2,2.828,-45.0
0.2095,18,-1,2,2.236,116.57
0.2095,19,-5,6,7.81,129.81
0.2095,20,-7,9,11.402,127.87
0.2095,21,-8,12,14.422,123.69
0.2095,22,-10,13,16.401,127.57
0.2095,23,-11,14,17.804,128.16
0.2095,24,-10,14,17.205,125.54
0.2095,25,-10,14,17.205,125.54
0.2095,26,-7,0,7.0,180.0
0.2095,27,0,0,0.0,0.0
0.2095,28,0,0,0.0,0.0
0.2095,29,0,0,0.0,0.0
0.2095,30,0,0,0.0,0.0
0.2095,31,0,0,0.0,0.0
0.2095,32,0,0,0.0,0.0
0.2095,33,0,0,0.0,0.0
0.2095,34,0,0,0.0,0.0
0.2095,35,0,0,0.0,0.0
0.2095,36,0,0,0.0,0.0
0.2095,37,0,-1,1.0,-90.0
0.2095,38,-25,0,25.0,180.0
0.2095,39,-28,1,28.018,177.95
0.2095,40,-29,1,29.017,178.03
0.2095,41,-31,2,31.064,176.31
0.2095,42,-30,2,30.067,176.19
0.2095,43,-29,1,29.017,178.03
0.2095,44,-26,2,26.077,175.6
0.2095,45,-23,2,23.087,175.03
0.2095,46,-18,1,18.028,176.82
0.2095,47,-13,1,13.038,175.6
0.2095,48,-7,1,7.071,171.87
0.2095,49,-1,1,1.414,135.0
0.2095,50,6,1,6.083,9.46
0.2095,51,12,1,12.042,4.76
0.2095,52,16,2,16.125,7.13
0.2095,53,20,4,20.396,11.31
0.2095,54,23,5,23.537,12.26
0.2095,55,23,6,23.77,14.62
0.2095,56,25,6,25.71,13.5
0.2095,57,25,5,25.495,11.31
0.2095,58,23,6,23.77,14.62
0.2095,59,22,4,22.361,10.3
0.2095,60,18,0,18.0,0.0
0.2095,61,17,-4,17.464,-13.24
0.2095,62,13,-7,14.765,-28.3
0.2423,0,-12,74,74.967,99.21
0.2423,1,0,2,2.0,90.0
0.2423,2,-26,4,26.306,171.25
0.2423,3,-29,5,29.428,170.22
0.2423,4,-36,7,36.674,169.0
0.2423,5,-38,4,38.21,173.99
0.2423,6,-42,3,42.107,175.91
0.2423,7,-45,1,45.011,178.73
0.2423,8,-44,-2,44.045,-177.4
0.2423,9,-45,-3,45.1,-176.19
0.2423,10,-44,-4,44.181,-174.81
0.2423,11,-41,-5,41.304,-173.05
0.2423,12,-37,-5,37.336,-172.3
0.2423,13,-32,-5,32.388,-171.12
0.2423,14,-27,-5,27.459,-169.51
0.2423,15,-21,-3,21.213,-171.87
0.2423,16,-14,-2,14.142,-171.87
0.2423,17,-9,2,9.22,167.47
0.2423,18,-3,3,4.243,135.0
0.2423,19,3,5,5.831,59.04
0.2423,20,9,6,10.817,33.69
0.2423,21,13,7,14.765,28.3
0.2423,22,15,7,16.553,25.02
