timestamp,subcarrier_index,I,Q,magnitude,phase
0.0023,0,-96,15,97.165,171.12
0.0023,1,0,-8,8.0,-90.0
0.0023,2,19,-11,21.954,-30.07
0.0023,3,22,-14,26.077,-32.47
0.0023,4,27,-15,30.887,-29.05
0.0023,5,31,-16,34.886,-27.3
0.0023,6,35,-16,38.484,-24.57
0.0023,7,37,-15,39.925,-22.07
0.0023,8,40,-13,42.059,-18.0
0.0023,9,40,-11,41.485,-15.38
0.0023,10,39,-8,39.812,-11.59
0.0023,11,38,-7,38.639,-10.44
0.0023,12,35,-6,35.511,-9.73
0.0023,13,31,-4,31.257,-7.35
0.0023,14,26,-4,26.306,-8.75
0.0023,15,21,-4,21.378,-10.78
0.0023,16,15,-4,15.524,-14.93
0.0023,17,9,-4,9.849,-23.96
0.0023,18,2,-4,4.472,-63.43
0.0023,19,-3,-4,5.0,-126.87
0.0023,20,-8,-5,9.434,-147.99
0.0023,21,-12,-4,12.649,-161.57
0.0023,22,-16,-5,16.763,-162.65
0.0023,23,-17,-3,17.263,-169.99
0.0023,24,-18,-3,18.248,-170.54
0.0023,25,-17,-2,17.117,-173.29
0.0023,26,-17,0,17.0,180.0
0.0023,27,0,0,0.0,0.0
0.0023,28,0,0,0.0,0.0
0.0023,29,0,0,0.0,0.0
0.0023,30,0,0,0.0,0.0
0.0023,31,0,0,0.0,0.0
0.0023,32,0,0,0.0,0.0
0.0023,33,0,0,0.0,0.0
0.0023,34,0,0,0.0,0.0
0.0023,35,0,0,0.0,0.0
0.0023,36,0,0,0.0,0.0
0.0023,37,0,-21,21.0,-90.0
0.0023,38,-16,-23,28.018,-124.82
0.0023,39,-19,-24,30.61,-128.37
0.0023,40,-21,-25,32.65,-130.03
0.0023,41,-23,-25,33.971,-132.61
0.0023,42,-23,-25,33.971,-132.61
0.0023,43,-22,-23,31.828,-133.73
0.0023,44,-21,-21,29.698,-135.0
0.0023,45,-19,-18,26.173,-136.55
0.0023,46,-16,-14,21.26,-138.81
0.0023,47,-13,-9,15.811,-145.3
0.0023,48,-9,-3,9.487,-161.57
0.0023,49,-5,2,5.385,158.2
0.0023,50,-1,8,8.062,97.13
0.0023,51,2,13,13.153,81.25
0.0023,52,5,17,17.72,73.61
0.0023,53,7,20,21.19,70.71
0.0023,54,7,23,24.042,73.07
0.0023,55,6,25,25.71,76.5
0.0023,56,6,26,26.683,77.01
0.0023,57,6,25,25.71,76.5
0.0023,58,5,24,24.515,78.23
0.0023,59,5,20,20.616,75.96
0.0023,60,3,17,17.263,79.99
0.0023,61,5,12,13.0,67.38
0.0023,62,5,8,9.434,57.99
0.0873,0,-77,51,92.358,146.48
0.0873,1,0,20,20.0,90.0
0.0873,2,7,23,24.042,73.07
0.0873,3,10,27,28.792,69.68
0.0873,4,12,31,33.242,68.84
0.0873,5,14,34,36.77,67.62
0.0873,6,14,35,37.696,68.2
0.0873,7,13,36,38.275,70.14
0.0873,8,11,36,37.643,73.01
0.0873,9,9,35,36.139,75.58
0.0873,10,6,33,33.541,79.7
0.0873,11,4,30,30.265,82.41
0.0873,12,3,26,26.173,83.42
0.0873,13,2,21,21.095,84.56
0.0873,14,1,17,17.029,86.63
0.0873,15,1,10,10.05,84.29
0.0873,16,1,5,5.099,78.69
0.0873,17,3,0,3.0,0.0
0.0873,18,4,-5,6.403,-51.34
0.0873,19,5,-8,9.434,-57.99
0.0873,20,6,-12,13.416,-63.43
0.0873,21,7,-13,14.765,-61.7
0.0873,22,8,-15,17.0,-61.93
0.0873,23,8,-15,17.0,-61.93
0.0873,24,8,-15,17.0,-61.93
0.0873,25,7,-14,15.652,-63.43
0.0873,26,5,0,5.0,0.0
0.0873,27,0,0,0.0,0.0
0.0873,28,0,0,0.0,0.0
0.0873,29,0,0,0.0,0.0
0.0873,30,0,0,0.0,0.0
0.0873,31,0,0,0.0,0.0
0.0873,32,0,0,0.0,0.0
0.0873,33,0,0,0.0,0.0
0.0873,34,0,0,0.0,0.0
0.0873,35,0,0,0.0,0.0
0.0873,36,0,0,0.0,0.0
0.0873,37,0,-24,24.0,-90.0
0.0873,38,7,-26,26.926,-74.93
0.0873,39,7,-29,29.833,-76.43
0.0873,40,7,-30,30.806,-76.87
0.0873,41,7,-31,31.78,-77.28
0.0873,42,8,-29,30.083,-74.58
0.0873,43,8,-27,28.16,-73.5
0.0873,44,8,-24,25.298,-71.57
0.0873,45,6,-20,20.881,-73.3
0.0873,46,4,-15,15.524,-75.07
0.0873,47,3,-10,10.44,-73.3
0.0873,48,1,-4,4.123,-75.96
0.0873,49,-2,1,2.236,153.43
0.0873,50,-5,5,7.071,135.0
0.0873,51,-8,9,12.042,131.63
0.0873,52,-11,11,15.556,135.0
0.0873,53,-14,12,18.439,139.4
0.0873,54,-17,14,22.023,140.53
0.0873,55,-20,14,24.413,145.01
0.0873,56,-20,14,24.413,145.01
0.0873,57,-22,12,25.06,151.39
0.0873,58,-21,11,23.707,152.35
0.0873,59,-20,10,22.361,153.43
0.0873,60,-18,11,21.095,148.57
0.0873,61,-14,10,17.205,144.46
0.0873,62,-10,12,15.62,129.81
0.1196,0,112,10,112.446,5.1
0.1196,1,0,-11,11.0,-90.0
0.1196,2,-7,-12,13.892,-120.26
0.1196,3,-9,-13,15.811,-124.7
0.1196,4,-12,-14,18.439,-130.6
0.1196,5,-12,-17,20.809,-125.22
0.1196,6,-12,-17,20.809,-125.22
0.1196,7,-12,-18,21.633,-123.69
0.1196,8,-12,-18,21.633,-123.69
0.1196,9,-11,-18,21.095,-121.43
0.1196,10,-9,-17,19.235,-117.9
0.1196,11,-8,-16,17.889,-116.57
0.1196,12,-6,-14,15.232,-113.2
0.1196,13,-6,-11,12.53,-118.61
0.1196,14,-5,-8,9.434,-122.01
0.1196,15,-4,-5,6.403,-128.66
0.1196,16,-3,-3,4.243,-135.0
0.1196,17,-3,0,3.0,180.0
0.1196,18,-3,3,4.243,135.0
0.1196,19,-3,4,5.0,126.87
0.1196,20,-3,6,6.708,116.57
0.1196,21,-3,7,7.616,113.2
0.1196,22,-3,8,8.544,110.56
0.1196,23,-3,8,8.544,110.56
0.1196,24,-3,8,8.544,110.56
0.1196,25,-3,7,7.616,113.2
0.1196,26,-2,0,2.0,180.0
0.1196,27,0,0,0.0,0.0
0.1196,28,0,0,0.0,0.0
0.1196,29,0,0,0.0,0.0
0.1196,30,0,0,0.0,0.0
0.1196,31,0,0,0.0,0.0
0.1196,32,0,0,0.0,0.0
0.1196,33,0,0,0.0,0.0
0.1196,34,0,0,0.0,0.0
0.1196,35,0,0,0.0,0.0
0.1196,36,0,0,0.0,0.0
0.1196,37,0,13,13.0,90.0
0.1196,38,-1,14,14.036,94.09
0.1196,39,0,16,16.0,90.0
0.1196,40,0,16,16.0,90.0
