timestamp,subcarrier_index,I,Q,magnitude,phase
0.0014,0,-79,20,81.492,165.79
0.0014,1,0,-45,45.0,-90.0
0.0014,2,-12,-41,42.72,-106.31
0.0014,3,-7,-38,38.639,-100.44
0.0014,4,-7,-34,34.713,-101.63
0.0014,5,-7,-30,30.806,-103.13
0.0014,6,-7,-26,26.926,-105.07
0.0014,7,-9,-21,22.847,-113.2
0.0014,8,-13,-17,21.401,-127.41
0.0014,9,-15,-15,21.213,-135.0
0.0014,10,-20,-13,23.854,-146.98
0.0014,11,-24,-13,27.295,-151.56
0.0014,12,-27,-13,29.967,-154.29
0.0014,13,-31,-13,33.615,-157.25
0.0014,14,-32,-13,34.54,-157.89
0.0014,15,-33,-13,35.468,-158.5
0.0014,16,-32,-14,34.928,-156.37
0.0014,17,-32,-13,34.54,-157.89
0.0014,18,-28,-13,30.871,-155.1
0.0014,19,-24,-12,26.833,-153.43
0.0014,20,-18,-10,20.591,-150.95
0.0014,21,-12,-8,14.422,-146.31
0.0014,22,-7,-6,9.22,-139.4
0.0014,23,-1,-3,3.162,-108.43
0.0014,24,5,-1,5.099,-11.31
0.0014,25,9,2,9.22,12.53
0.0014,26,13,0,13.0,0.0
0.0014,27,0,0,0.0,0.0
0.0014,28,0,0,0.0,0.0
0.0014,29,0,0,0.0,0.0
0.0014,30,0,0,0.0,0.0
0.0014,31,0,0,0.0,0.0
0.0014,32,0,0,0.0,0.0
0.0014,33,0,0,0.0,0.0
0.0014,34,0,0,0.0,0.0
0.0014,35,0,0,0.0,0.0
0.0014,36,0,0,0.0,0.0
0.0014,37,0,22,22.0,90.0
0.0014,38,-10,19,21.471,117.76
0.0014,39,-6,17,18.028,109.44
0.0014,40,-2,14,14.142,98.13
0.0014,41,3,12,12.369,75.96
0.0014,42,8,10,12.806,51.34
0.0014,43,13,8,15.264,31.61
0.0014,44,18,8,19.698,23.96
0.0014,45,23,6,23.77,14.62
0.0014,46,27,6,27.659,12.53
0.0014,47,28,4,28.284,8.13
0.0014,48,28,5,28.443,10.12
0.0014,49,28,5,28.443,10.12
0.0014,50,26,6,26.683,12.99
0.0014,51,22,5,22.561,12.8
0.0014,52,15,4,15.524,14.93
0.0014,53,10,3,10.44,16.7
0.0014,54,5,-1,5.099,-11.31
0.0014,55,-3,-5,5.831,-120.96
0.0014,56,-8,-11,13.601,-126.03
0.0014,57,-13,-18,22.204,-125.84
0.0014,58,-17,-21,27.019,-128.99
0.0014,59,-19,-29,34.67,-123.23
0.0014,60,-21,-34,39.962,-121.7
0.0014,61,-21,-40,45.177,-117.7
0.0014,62,-20,-43,47.424,-114.94
0.668,0,-15,27,30.887,119.05
0.668,1,0,-43,43.0,-90.0
0.668,2,21,-39,44.294,-61.7
0.668,3,21,-35,40.817,-59.04
0.668,4,19,-31,36.359,-58.5
0.668,5,18,-28,33.287,-57.26
0.668,6,14,-26,29.53,-61.7
0.668,7,10,-24,26.0,-67.38
0.668,8,6,-24,24.739,-75.96
0.668,9,1,-24,24.021,-87.61
0.668,10,-3,-26,26.173,-96.58
0.668,11,-7,-29,29.833,-103.57
0.668,12,-10,-30,31.623,-108.43
0.668,13,-12,-32,34.176,-110.56
0.668,14,-13,-32,34.54,-112.11
0.668,15,-13,-33,35.468,-111.5
0.668,16,-13,-31,33.615,-112.75
0.668,17,-11,-28,30.083,-111.45
0.668,18,-8,-25,26.249,-107.74
0.668,19,-6,-21,21.84,-105.95
0.668,20,-3,-15,15.297,-101.31
0.668,21,-1,-10,10.05,-95.71
0.668,22,1,-3,3.162,-71.57
0.668,23,4,2,4.472,26.57
0.668,24,5,8,9.434,57.99
0.668,25,6,13,14.318,65.22
0.668,26,6,0,6.0,0.0
0.668,27,0,0,0.0,0.0
0.668,28,0,0,0.0,0.0
0.668,29,0,0,0.0,0.0
0.668,30,0,0,0.0,0.0
0.668,31,0,0,0.0,0.0
0.668,32,0,0,0.0,0.0
0.668,33,0,0,0.0,0.0
0.668,34,0,0,0.0,0.0
0.668,35,0,0,0.0,0.0
0.668,36,0,0,0.0,0.0
0.668,37,0,15,15.0,90.0
0.668,38,-20,15,25.0,143.13
0.668,39,-15,15,21.213,135.0
0.668,40,-10,15,18.028,123.69
0.668,41,-5,15,15.811,108.43
0.668,42,0,16,16.0,90.0
0.668,43,5,16,16.763,72.65
0.668,44,10,18,20.591,60.95
0.668,45,15,18,23.431,50.19
0.668,46,19,20,27.586,46.47
0.668,47,21,19,28.32,42.14
0.668,48,20,19,27.586,43.53
0.668,49,21,17,27.019,38.99
0.668,50,18,14,22.804,37.87
0.668,51,15,12,19.209,38.66
0.668,52,11,8,13.601,36.03
0.668,53,6,1,6.083,9.46
0.668,54,3,-3,4.243,-45.0
0.668,55,0,-10,10.0,-90.0
0.668,56,-3,-17,17.263,-100.01
0.668,57,-4,-23,23.345,-99.87
0.668,58,-3,-31,31.145,-95.53
0.668,59,-1,-37,37.014,-91.55
0.668,60,3,-40,40.112,-85.71
0.668,61,6,-45,45.398,-82.41
0.668,62,9,-47,47.854,-79.16
0.7442,0,49,17,51.865,19.13
0.7442,1,0,35,35.0,90.0
0.7442,2,-28,31,41.773,132.09
0.7442,3,-26,27,37.483,133.92
0.7442,4,-25,26,36.069,133.88
0.7442,5,-22,22,31.113,135.0
0.7442,6,-17,22,27.803,127.69
0.7442,7,-15,21,25.807,125.54
0.7442,8,-9,20,21.932,114.23
0.7442,9,-5,23,23.537,102.26
0.7442,10,0,25,25.0,90.0
0.7442,11,3,26,26.173,83.42
0.7442,12,6,29,29.614,78.31
0.7442,13,8,31,32.016,75.53
0.7442,14,9,32,33.242,74.29
0.7442,15,9,33,34.205,74.74
0.7442,16,9,32,33.242,74.29
0.7442,17,7,29,29.833,76.43
0.7442,18,5,26,26.476,79.11
0.7442,19,4,20,20.396,78.69
0.7442,20,0,15,15.0,90.0
0.7442,21,-1,9,9.055,96.34
0.7442,22,-3,4,5.0,126.87
0.7442,23,-5,-2,5.385,-158.2
0.7442,24,-6,-8,10.0,-126.87
0.7442,25,-6,-13,14.318,-114.78
0.7442,26,-6,0,6.0,180.0
0.7442,27,0,0,0.0,0.0
0.7442,28,0,0,0.0,0.0
0.7442,29,0,0,0.0,0.0
0.7442,30,0,0,0.0,0.0
0.7442,31,0,0,0.0,0.0
0.7442,32,0,0,0.0,0.0
0.7442,33,0,0,0.0,0.0
0.7442,34,0,0,0.0,0.0
0.7442,35,0,0,0.0,0.0
0.7442,36,0,0,0.0,0.0
0.7442,37,0,-7,7.0,-90.0
0.7442,38,23,-9,24.698,-21.37
0.7442,39,19,-10,21.471,-27.76
0.7442,40,14,-12,18.439,-40.6
0.7442,41,9,-14,16.643,-57.26
0.7442,42,4,-16,16.492,-75.96
0.7442,43,0,-18,18.0,-90.0
0.7442,44,-5,-21,21.587,-103.39
0.7442,45,-9,-23,24.698,-111.37
0.7442,46,-14,-24,27.785,-120.26
0.7442,47,-14,-25,28.653,-119.25
0.7442,48,-15,-25,29.155,-120.96
0.7442,49,-15,-23,27.459,-123.11
0.7442,50,-13,-21,24.698,-121.76
0.7442,51,-11,-17,20.248,-122.91
0.7442,52,-8,-12,14.422,-123.69
0.7442,53,-5,-6,7.81,-129.81
0.7442,54,-3,0,3.0,180.0
0.7442,55,-1,7,7.071,98.13
0.7442,56,-1,14,14.036,94.09
0.7442,57,-1,22,22.023,92.6
0.7442,58,-3,27,27.166,96.34
0.7442,59,-6,31,31.575,100.95
0.7442,60,-9,36,37.108,104.04
0.7442,61,-13,38,40.162,108.89
0.7442,62,-18,39,42.953,114.78
0.7688,0,32,8,32.985,14.04
0.7688,1,0,-3,3.0,-90.0
0.7688,2,-48,-3,48.094,-176.42
0.7688,3,-45,-5,45.277,-173.66
0.7688,4,-42,-3,42.107,-175.91
0.7688,5,-36,-2,36.056,-176.82
0.7688,6,-31,1,31.016,178.15
0.7688,7,-27,4,27.295,171.57
0.7688,8,-23,9,24.698,158.63
0.7688,9,-19,14,23.601,143.62
0.7688,10,-17,19,25.495,131.82
0.7688,11,-16,23,28.018,124.82
0.7688,12,-15,27,30.887,119.05
0.7688,13,-15,30,33.541,116.57
0.7688,14,-16,31,34.886,117.3
0.7688,15,-17,31,35.355,118.74
0.7688,16,-17,30,34.482,119.54
0.7688,17,-16,28,32.249,119.74
0.7688,18,-16,24,28.844,123.69
0.7688,19,-15,18,23.431,129.81
0.7688,20,-13,14,19.105,132.88
0.7688,21,-11,8,13.601,143.97
0.7688,22,-9,2,9.22,167.47
0.7688,23,-5,-3,5.831,-149.04
0.7688,24,-1,-7,7.071,-98.13
0.7688,25,2,-12,12.166,-80.54
0.7688,26,6,0,6.0,0.0
0.7688,27,0,0,0.0,0.0
0.7688,28,0,0,0.0,0.0
0.7688,29,0,0,0.0,0.0
0.7688,30,0,0,0.0,0.0
0.7688,31,0,0,0.0,0.0
0.7688,32,0,0,0.0,0.0
0.7688,33,0,0,0.0,0.0
0.7688,34,0,0,0.0,0.0
0.7688,35,0,0,0.0,0.0
0.7688,36,0,0,0.0,0.0
0.7688,37,0,15,15.0,90.0
0.7688,38,16,11,19.416,34.51
0.7688,39,14,6,15.232,23.2
0.7688,40,13,1,13.038,4.4
0.7688,41,11,-4,11.705,-19.98
0.7688,42,9,-10,13.454,-48.01
0.7688,43,9,-15,17.493,-59.04
