timestamp,subcarrier_index,I,Q,magnitude,phase
0.005,0,-31,21,37.443,145.89
0.005,1,0,47,47.0,90.0
0.005,2,-6,40,40.447,98.53
0.005,3,-8,30,31.048,104.93
0.005,4,-8,21,22.472,110.85
0.005,5,-4,19,19.416,101.89
0.005,6,-5,12,13.0,112.62
0.005,7,2,8,8.246,75.96
0.005,8,3,4,5.0,53.13
0.005,9,7,2,7.28,15.95
0.005,10,11,2,11.18,10.3
0.005,11,11,8,13.601,36.03
0.005,12,15,10,18.028,33.69
0.005,13,16,13,20.616,39.09
0.005,14,14,12,18.439,40.6
0.005,15,14,19,23.601,53.62
0.005,16,14,14,19.799,45.0
0.005,17,12,15,19.209,51.34
0.005,18,10,12,15.62,50.19
0.005,19,6,10,11.662,59.04
0.005,20,7,8,10.63,48.81
0.005,21,8,6,10.0,36.87
0.005,22,1,1,1.414,45.0
0.005,23,3,1,3.162,18.43
0.005,24,2,-4,4.472,-63.43
0.005,25,0,-5,5.0,-90.0
0.005,26,-3,0,3.0,180.0
0.005,27,0,0,0.0,0.0
0.005,28,0,0,0.0,0.0
0.005,29,0,0,0.0,0.0
0.005,30,0,0,0.0,0.0
0.005,31,0,0,0.0,0.0
0.005,32,0,0,0.0,0.0
0.005,33,0,0,0.0,0.0
0.005,34,0,0,0.0,0.0
0.005,35,0,0,0.0,0.0
0.005,36,0,0,0.0,0.0
0.005,37,0,-8,8.0,-90.0
0.005,38,-6,-5,7.81,-140.19
0.005,39,-8,-3,8.544,-159.44
0.005,40,-10,-2,10.198,-168.69
0.005,41,-11,-3,11.402,-164.74
0.005,42,-16,-2,16.125,-172.87
0.005,43,-8,-1,8.062,-172.87
0.005,44,-18,-3,18.248,-170.54
0.005,45,-17,1,17.029,176.63
0.005,46,-27,0,27.0,180.0
0.005,47,-26,-4,26.306,-171.25
0.005,48,-30,-1,30.017,-178.09
0.005,49,-32,-1,32.016,-178.21
0.005,50,-32,3,32.14,174.64
0.005,51,-27,1,27.019,177.88
0.005,52,-26,5,26.476,169.11
0.005,53,-24,6,24.739,165.96
0.005,54,-17,11,20.248,147.09
0.005,55,-12,14,18.439,130.6
0.005,56,-7,25,25.962,105.64
0.005,57,-2,30,30.067,93.81
0.005,58,5,34,34.366,81.63
0.005,59,4,46,46.174,85.03
0.005,60,3,50,50.09,86.57
0.005,61,12,60,61.188,78.69
0.005,62,3,59,59.076,87.09
0.1361,0,-31,21,37.443,145.89
0.1361,1,0,-14,14.0,-90.0
0.1361,2,16,-18,24.083,-48.37
0.1361,3,17,-23,28.601,-53.53
0.1361,4,21,-21,29.698,-45.0
0.1361,5,21,-21,29.698,-45.0
0.1361,6,24,-15,28.302,-32.01
0.1361,7,23,-14,26.926,-31.33
0.1361,8,26,-10,27.857,-21.04
0.1361,9,26,-7,26.926,-15.07
0.1361,10,22,-2,22.091,-5.19
0.1361,11,19,-1,19.026,-3.01
0.1361,12,16,-1,16.031,-3.58
0.1361,13,14,-1,14.036,-4.09
0.1361,14,7,-4,8.062,-29.74
0.1361,15,5,-4,6.403,-38.66
0.1361,16,3,-5,5.831,-59.04
0.1361,17,4,-9,9.849,-66.04
0.1361,18,-3,-9,9.487,-108.43
0.1361,19,-1,-10,10.05,-95.71
0.1361,20,-3,-12,12.369,-104.04
0.1361,21,-4,-15,15.524,-104.93
0.1361,22,-4,-16,16.492,-104.04
0.1361,23,-4,-14,14.56,-105.95
0.1361,24,-7,-16,17.464,-113.63
0.1361,25,-5,-13,13.928,-111.04
0.1361,26,-9,0,9.0,180.0
0.1361,27,0,0,0.0,0.0
0.1361,28,0,0,0.0,0.0
0.1361,29,0,0,0.0,0.0
0.1361,30,0,0,0.0,0.0
0.1361,31,0,0,0.0,0.0
0.1361,32,0,0,0.0,0.0
0.1361,33,0,0,0.0,0.0
0.1361,34,0,0,0.0,0.0
0.1361,35,0,0,0.0,0.0
0.1361,36,0,0,0.0,0.0
0.1361,37,0,-1,1.0,-90.0
0.1361,38,-12,0,12.0,180.0
0.1361,39,-10,4,10.77,158.2
0.1361,40,-10,2,10.198,168.69
0.1361,41,-9,3,9.487,161.57
0.1361,42,-8,5,9.434,147.99
0.1361,43,-8,2,8.246,165.96
0.1361,44,-6,5,7.81,140.19
0.1361,45,-7,5,8.602,144.46
0.1361,46,-5,7,8.602,125.54
0.1361,47,-2,12,12.166,99.46
0.1361,48,-1,13,13.038,94.4
0.1361,49,5,17,17.72,73.61
0.1361,50,9,16,18.358,60.64
0.1361,51,15,21,25.807,54.46
0.1361,52,21,24,31.89,48.81
0.1361,53,23,28,36.235,50.6
0.1361,54,23,29,37.014,51.58
0.1361,55,28,33,43.278,49.69
0.1361,56,29,34,44.688,49.54
0.1361,57,23,33,40.224,55.12
0.1361,58,25,31,39.825,51.12
0.1361,59,18,26,31.623,55.3
0.1361,60,20,21,29.0,46.4
0.1361,61,15,12,19.209,38.66
0.1361,62,18,10,20.591,29.05
0.2702,0,-96,9,96.421,174.64
0.2702,1,0,18,18.0,90.0
0.2702,2,-6,24,24.739,104.04
0.2702,3,-5,30,30.414,99.46
0.2702,4,-5,35,35.355,98.13
0.2702,5,-6,38,38.471,98.97
0.2702,6,-6,41,41.437,98.33
0.2702,7,-7,43,43.566,99.25
0.2702,8,-9,42,42.953,102.09
0.2702,9,-10,41,42.202,103.71
0.2702,10,-11,39,40.522,105.75
0.2702,11,-11,35,36.688,107.45
0.2702,12,-10,31,32.573,107.88
0.2702,13,-9,27,28.46,108.43
0.2702,14,-8,20,21.541,111.8
0.2702,15,-7,15,16.553,115.02
0.2702,16,-4,9,9.849,113.96
0.2702,17,-2,2,2.828,135.0
0.2702,18,-1,-3,3.162,-108.43
0.2702,19,2,-8,8.246,-75.96
0.2702,20,3,-11,11.402,-74.74
0.2702,21,3,-15,15.297,-78.69
0.2702,22,3,-16,16.279,-79.38
0.2702,23,3,-17,17.263,-79.99
0.2702,24,3,-16,16.279,-79.38
0.2702,25,1,-15,15.033,-86.19
0.2702,26,0,0,0.0,0.0
0.2702,27,0,0,0.0,0.0
0.2702,28,0,0,0.0,0.0
0.2702,29,0,0,0.0,0.0
0.2702,30,0,0,0.0,0.0
0.2702,31,0,0,0.0,0.0
0.2702,32,0,0,0.0,0.0
0.2702,33,0,0,0.0,0.0
0.2702,34,0,0,0.0,0.0
0.2702,35,0,0,0.0,0.0
0.2702,36,0,0,0.0,0.0
0.2702,37,0,17,17.0,90.0
0.2702,38,19,17,25.495,41.82
0.2702,39,22,18,28.425,39.29
0.2702,40,24,18,30.0,36.87
0.2702,41,25,18,30.806,35.75
0.2702,42,25,17,30.232,34.22
0.2702,43,24,16,28.844,33.69
0.2702,44,22,14,26.077,32.47
0.2702,45,20,12,23.324,30.96
0.2702,46,16,9,18.358,29.36
0.2702,47,11,5,12.083,24.44
0.2702,48,6,2,6.325,18.43
0.2702,49,1,-2,2.236,-63.43
0.2702,50,-5,-6,7.81,-129.81
0.2702,51,-10,-9,13.454,-138.01
0.2702,52,-14,-13,19.105,-137.12
0.2702,53,-17,-16,23.345,-136.74
0.2702,54,-20,-19,27.586,-136.47
0.2702,55,-20,-20,28.284,-135.0
0.2702,56,-21,-21,29.698,-135.0
0.2702,57,-21,-21,29.698,-135.0
0.2702,58,-20,-20,28.284,-135.0
0.2702,59,-19,-18,26.173,-136.55
0.2702,60,-17,-12,20.809,-144.78
0.2702,61,-15,-7,16.553,-154.98
0.2702,62,-13,-2,13.153,-171.25
0.3287,0,85,88,122.348,45.99
0.3287,1,0,-6,6.0,-90.0
0.3287,2,-17,-6,18.028,-160.56
0.3287,3,-22,-6,22.804,-164.74
0.3287,4,-26,-6,26.683,-167.01
0.3287,5,-32,-7,32.757,-167.66
