timestamp,subcarrier_index,I,Q,magnitude,phase
0.0003,0,32,6,32.558,10.62
0.0003,1,0,-20,20.0,-90.0
0.0003,2,-24,-19,30.61,-141.63
0.0003,3,-21,-16,26.401,-142.7
0.0003,4,-18,-13,22.204,-144.16
0.0003,5,-17,-10,19.723,-149.53
0.0003,6,-13,-6,14.318,-155.22
0.0003,7,-12,-1,12.042,-175.24
0.0003,8,-12,3,12.369,165.96
0.0003,9,-13,7,14.765,151.7
0.0003,10,-16,6,17.088,159.44
0.0003,11,-15,11,18.601,143.75
0.0003,12,-19,11,21.954,149.93
0.0003,13,-21,12,24.187,150.26
0.0003,14,-20,13,23.854,146.98
0.0003,15,-23,15,27.459,146.89
0.0003,16,-20,15,25.0,143.13
0.0003,17,-21,15,25.807,144.46
0.0003,18,-16,15,21.932,136.85
0.0003,19,-14,15,20.518,133.03
0.0003,20,-12,15,19.209,128.66
0.0003,21,-7,17,18.385,112.38
0.0003,22,-6,18,18.974,108.43
0.0003,23,-3,19,19.235,98.97
0.0003,24,1,20,20.025,87.14
0.0003,25,3,19,19.235,81.03
0.0003,26,6,0,6.0,0.0
0.0003,27,0,0,0.0,0.0
0.0003,28,0,0,0.0,0.0
0.0003,29,0,0,0.0,0.0
0.0003,30,0,0,0.0,0.0
0.0003,31,0,0,0.0,0.0
0.0003,32,0,0,0.0,0.0
0.0003,33,0,0,0.0,0.0
0.0003,34,0,0,0.0,0.0
0.0003,35,0,0,0.0,0.0
0.0003,36,0,0,0.0,0.0
0.0003,37,0,5,5.0,90.0
0.0003,38,3,-1,3.162,-18.43
0.0003,39,1,-5,5.099,-78.69
0.0003,40,0,-11,11.0,-90.0
0.0003,41,0,-15,15.0,-90.0
0.0003,42,0,-21,21.0,-90.0
0.0003,43,1,-26,26.019,-87.8
0.0003,44,4,-29,29.275,-82.15
0.0003,45,7,-32,32.757,-77.66
0.0003,46,9,-36,37.108,-75.96
0.0003,47,13,-35,37.336,-69.62
0.0003,48,14,-32,34.928,-66.37
0.0003,49,15,-29,32.65,-62.65
0.0003,50,17,-25,30.232,-55.78
0.0003,51,17,-19,25.495,-48.18
0.0003,52,16,-15,21.932,-43.15
0.0003,53,12,-10,15.62,-39.81
0.0003,54,9,-7,11.402,-37.87
0.0003,55,4,-4,5.657,-45.0
0.0003,56,-1,-3,3.162,-108.43
0.0003,57,-6,-4,7.211,-146.31
0.0003,58,-12,-5,13.0,-157.38
0.0003,59,-16,-8,17.889,-153.43
0.0003,60,-22,-9,23.77,-157.75
0.0003,61,-25,-13,28.178,-152.53
0.0003,62,-27,-15,30.887,-150.95
0.0305,0,32,6,32.558,10.62
0.0305,1,0,5,5.0,90.0
0.0305,2,-34,4,34.234,173.29
0.0305,3,-29,3,29.155,174.09
0.0305,4,-27,3,27.166,173.66
0.0305,5,-23,3,23.195,172.57
0.0305,6,-17,5,17.72,163.61
0.0305,7,-14,10,17.205,144.46
0.0305,8,-9,13,15.811,124.7
0.0305,9,-8,16,17.889,116.57
0.0305,10,-7,20,21.19,109.29
0.0305,11,-6,23,23.77,104.62
0.0305,12,-6,25,25.71,103.5
0.0305,13,-5,28,28.443,100.12
0.0305,14,-5,29,29.428,99.78
0.0305,15,-5,28,28.443,100.12
0.0305,16,-4,27,27.295,98.43
0.0305,17,-3,27,27.166,96.34
0.0305,18,-2,23,23.087,94.97
0.0305,19,1,20,20.025,87.14
0.0305,20,4,19,19.416,78.11
0.0305,21,7,18,19.313,68.75
0.0305,22,10,15,18.028,56.31
0.0305,23,13,15,19.849,49.09
0.0305,24,15,14,20.518,43.03
0.0305,25,19,13,23.022,34.38
0.0305,26,20,0,20.0,0.0
0.0305,27,0,0,0.0,0.0
0.0305,28,0,0,0.0,0.0
0.0305,29,0,0,0.0,0.0
0.0305,30,0,0,0.0,0.0
0.0305,31,0,0,0.0,0.0
0.0305,32,0,0,0.0,0.0
0.0305,33,0,0,0.0,0.0
0.0305,34,0,0,0.0,0.0
0.0305,35,0,0,0.0,0.0
0.0305,36,0,0,0.0,0.0
0.0305,37,0,-1,1.0,-90.0
0.0305,38,6,-2,6.325,-18.43
0.0305,39,0,-5,5.0,-90.0
0.0305,40,-4,-7,8.062,-119.74
0.0305,41,-9,-11,14.213,-129.29
0.0305,42,-14,-15,20.518,-133.03
0.0305,43,-20,-19,27.586,-136.47
0.0305,44,-21,-24,31.89,-131.19
0.0305,45,-23,-28,36.235,-129.4
0.0305,46,-24,-34,41.617,-125.22
0.0305,47,-24,-35,42.438,-124.44
0.0305,48,-23,-36,42.72,-122.57
0.0305,49,-20,-35,40.311,-119.74
0.0305,50,-16,-32,35.777,-116.57
0.0305,51,-12,-28,30.463,-113.2
0.0305,52,-9,-21,22.847,-113.2
0.0305,53,-5,-16,16.763,-107.35
0.0305,54,-4,-10,10.77,-111.8
0.0305,55,-4,-3,5.0,-143.13
0.0305,56,-4,4,5.657,135.0
0.0305,57,-7,8,10.63,131.19
0.0305,58,-9,12,15.0,126.87
0.0305,59,-15,12,19.209,141.34
0.0305,60,-20,14,24.413,145.01
0.0305,61,-26,13,29.069,153.43
0.0305,62,-29,12,31.385,157.52
0.0479,0,32,6,32.558,10.62
0.0479,1,0,-28,28.0,-90.0
0.0479,2,-14,-28,31.305,-116.57
0.0479,3,-10,-22,24.166,-114.44
0.0479,4,-12,-20,23.324,-120.96
0.0479,5,-11,-14,17.804,-128.16
0.0479,6,-10,-12,15.62,-129.81
0.0479,7,-11,-10,14.866,-137.73
0.0479,8,-15,-4,15.524,-165.07
0.0479,9,-17,-3,17.263,-169.99
0.0479,10,-17,1,17.029,176.63
0.0479,11,-22,-1,22.023,-177.4
0.0479,12,-26,3,26.173,173.42
0.0479,13,-29,1,29.017,178.03
0.0479,14,-29,4,29.275,172.15
0.0479,15,-31,6,31.575,169.05
0.0479,16,-27,3,27.166,173.66
0.0479,17,-26,5,26.476,169.11
0.0479,18,-26,11,28.231,157.07
0.0479,19,-22,10,24.166,155.56
0.0479,20,-19,12,22.472,147.72
0.0479,21,-17,13,21.401,142.59
0.0479,22,-14,15,20.518,133.03
0.0479,23,-13,20,23.854,123.02
0.0479,24,-11,22,24.597,116.57
0.0479,25,-7,23,24.042,106.93
0.0479,26,-6,0,6.0,180.0
0.0479,27,0,0,0.0,0.0
0.0479,28,0,0,0.0,0.0
0.0479,29,0,0,0.0,0.0
0.0479,30,0,0,0.0,0.0
0.0479,31,0,0,0.0,0.0
0.0479,32,0,0,0.0,0.0
0.0479,33,0,0,0.0,0.0
0.0479,34,0,0,0.0,0.0
0.0479,35,0,0,0.0,0.0
0.0479,36,0,0,0.0,0.0
0.0479,37,0,5,5.0,90.0
0.0479,38,1,2,2.236,63.43
0.0479,39,2,-5,5.385,-68.2
0.0479,40,2,-10,10.198,-78.69
0.0479,41,3,-16,16.279,-79.38
