timestamp,subcarrier_index,I,Q,magnitude,phase
0.003,0,-64,12,65.115,169.38
0.003,1,0,0,0.0,0.0
0.003,2,-1,-3,3.162,-108.43
0.003,3,-1,-5,5.099,-101.31
0.003,4,-2,-8,8.246,-104.04
0.003,5,-2,-10,10.198,-101.31
0.003,6,-2,-11,11.18,-100.3
0.003,7,-2,-12,12.166,-99.46
0.003,8,-1,-13,13.038,-94.4
0.003,9,-1,-12,12.042,-94.76
0.003,10,-1,-11,11.045,-95.19
0.003,11,-1,-9,9.055,-96.34
0.003,12,-2,-8,8.246,-104.04
0.003,13,-2,-5,5.385,-111.8
0.003,14,-3,-2,3.606,-146.31
0.003,15,-5,1,5.099,168.69
0.003,16,-6,3,6.708,153.43
0.003,17,-7,6,9.22,139.4
0.003,18,-9,8,12.042,138.37
0.003,19,-10,10,14.142,135.0
0.003,20,-11,11,15.556,135.0
0.003,21,-12,12,16.971,135.0
0.003,22,-13,12,17.692,137.29
0.003,23,-13,13,18.385,135.0
0.003,24,-12,12,16.971,135.0
0.003,25,-12,12,16.971,135.0
0.003,26,-11,0,11.0,180.0
0.003,27,0,0,0.0,0.0
0.003,28,0,0,0.0,0.0
0.003,29,0,0,0.0,0.0
0.003,30,0,0,0.0,0.0
0.003,31,0,0,0.0,0.0
0.003,32,0,0,0.0,0.0
0.003,33,0,0,0.0,0.0
0.003,34,0,0,0.0,0.0
0.003,35,0,0,0.0,0.0
0.003,36,0,0,0.0,0.0
0.003,37,0,3,3.0,90.0
0.003,38,-9,3,9.487,161.57
0.003,39,-9,3,9.487,161.57
0.003,40,-10,4,10.77,158.2
0.003,41,-10,4,10.77,158.2
0.003,42,-10,4,10.77,158.2
0.003,43,-9,4,9.849,156.04
0.003,44,-8,4,8.944,153.43
0.003,45,-6,4,7.211,146.31
0.003,46,-3,4,5.0,126.87
0.003,47,-1,5,5.099,101.31
0.003,48,2,5,5.385,68.2
0.003,49,5,6,7.81,50.19
0.003,50,8,7,10.63,41.19
0.003,51,11,7,13.038,32.47
0.003,52,13,9,15.811,34.7
0.003,53,14,10,17.205,35.54
0.003,54,15,11,18.601,36.25
0.003,55,16,13,20.616,39.09
0.003,56,16,14,21.26,41.19
0.003,57,15,13,19.849,40.91
0.003,58,14,14,19.799,45.0
0.003,59,12,14,18.439,49.4
0.003,60,10,13,16.401,52.43
0.003,61,8,12,14.422,56.31
0.003,62,6,9,10.817,56.31
0.0481,0,-128,9,128.316,175.98
0.0481,1,0,3,3.0,90.0
0.0481,2,-1,-4,4.123,-104.04
0.0481,3,-4,-10,10.77,-111.8
0.0481,4,-4,-15,15.524,-104.93
0.0481,5,-6,-19,19.925,-107.53
0.0481,6,-7,-22,23.087,-107.65
0.0481,7,-6,-24,24.739,-104.04
0.0481,8,-6,-24,24.739,-104.04
0.0481,9,-5,-24,24.515,-101.77
0.0481,10,-4,-21,21.378,-100.78
0.0481,11,-4,-18,18.439,-102.53
0.0481,12,-5,-14,14.866,-109.65
0.0481,13,-6,-10,11.662,-120.96
0.0481,14,-7,-3,7.616,-156.8
0.0481,15,-9,3,9.487,161.57
0.0481,16,-11,9,14.213,140.71
0.0481,17,-14,14,19.799,135.0
0.0481,18,-16,20,25.612,128.66
0.0481,19,-19,24,30.61,128.37
0.0481,20,-20,26,32.802,127.57
0.0481,21,-21,29,35.805,125.91
0.0481,22,-22,31,38.013,125.36
0.0481,23,-23,30,37.802,127.48
0.0481,24,-22,29,36.401,127.18
0.0481,25,-21,29,35.805,125.91
0.0481,26,-18,0,18.0,180.0
0.0481,27,0,0,0.0,0.0
0.0481,28,0,0,0.0,0.0
0.0481,29,0,0,0.0,0.0
0.0481,30,0,0,0.0,0.0
0.0481,31,0,0,0.0,0.0
0.0481,32,0,0,0.0,0.0
0.0481,33,0,0,0.0,0.0
0.0481,34,0,0,0.0,0.0
0.0481,35,0,0,0.0,0.0
0.0481,36,0,0,0.0,0.0
0.0481,37,0,8,8.0,90.0
0.0481,38,-16,10,18.868,147.99
0.0481,39,-17,11,20.248,147.09
0.0481,40,-18,11,21.095,148.57
0.0481,41,-18,11,21.095,148.57
0.0481,42,-18,11,21.095,148.57
0.0481,43,-16,10,18.868,147.99
0.0481,44,-13,10,16.401,142.43
0.0481,45,-10,10,14.142,135.0
0.0481,46,-5,9,10.296,119.05
0.0481,47,0,9,9.0,90.0
0.0481,48,6,9,10.817,56.31
0.0481,49,12,9,15.0,36.87
0.0481,50,18,10,20.591,29.05
0.0481,51,24,11,26.401,24.62
0.0481,52,28,13,30.871,24.9
0.0481,53,32,16,35.777,26.57
0.0481,54,34,18,38.471,27.9
0.0481,55,35,21,40.817,30.96
0.0481,56,36,23,42.72,32.57
0.0481,57,35,26,43.6,36.61
0.0481,58,33,26,42.012,38.23
0.0481,59,30,27,40.361,41.99
0.0481,60,27,26,37.483,43.92
0.0481,61,21,23,31.145,47.6
0.0481,62,17,19,25.495,48.18
1.1118,0,-46,32,56.036,145.18
1.1118,1,0,-3,3.0,-90.0
1.1118,2,-1,3,3.162,108.43
1.1118,3,4,8,8.944,63.43
1.1118,4,8,11,13.601,53.97
1.1118,5,9,15,17.493,59.04
1.1118,6,12,18,21.633,56.31
1.1118,7,13,20,23.854,56.98
1.1118,8,13,20,23.854,56.98
1.1118,9,12,19,22.472,57.72
1.1118,10,10,17,19.723,59.53
1.1118,11,10,13,16.401,52.43
1.1118,12,10,9,13.454,41.99
1.1118,13,9,4,9.849,23.96
1.1118,14,9,-3,9.487,-18.43
1.1118,15,10,-8,12.806,-38.66
1.1118,16,9,-15,17.493,-59.04
1.1118,17,11,-20,22.825,-61.19
1.1118,18,12,-25,27.731,-64.36
1.1118,19,12,-29,31.385,-67.52
1.1118,20,12,-32,34.176,-69.44
