timestamp,subcarrier_index,I,Q,magnitude,phase
0.0003,0,-80,13,81.049,170.77
0.0003,1,0,-30,30.0,-90.0
0.0003,2,-18,-26,31.623,-124.7
0.0003,3,-14,-21,25.239,-123.69
0.0003,4,-12,-17,20.809,-125.22
0.0003,5,-11,-11,15.556,-135.0
0.0003,6,-11,-7,13.038,-147.53
0.0003,7,-12,-2,12.166,-170.54
0.0003,8,-13,4,13.601,162.9
0.0003,9,-16,5,16.763,162.65
0.0003,10,-18,8,19.698,156.04
0.0003,11,-22,8,23.409,160.02
0.0003,12,-24,8,25.298,161.57
0.0003,13,-26,7,26.926,164.93
0.0003,14,-26,5,26.476,169.11
0.0003,15,-26,4,26.306,171.25
0.0003,16,-26,2,26.077,175.6
0.0003,17,-22,2,22.091,174.81
0.0003,18,-19,2,19.105,173.99
0.0003,19,-13,2,13.153,171.25
0.0003,20,-8,3,8.544,159.44
0.0003,21,-4,6,7.211,123.69
0.0003,22,0,7,7.0,90.0
0.0003,23,6,9,10.817,56.31
0.0003,24,10,13,16.401,52.43
0.0003,25,13,15,19.849,49.09
0.0003,26,16,0,16.0,0.0
0.0003,27,0,0,0.0,0.0
0.0003,28,0,0,0.0,0.0
0.0003,29,0,0,0.0,0.0
0.0003,30,0,0,0.0,0.0
0.0003,31,0,0,0.0,0.0
0.0003,32,0,0,0.0,0.0
0.0003,33,0,0,0.0,0.0
0.0003,34,0,0,0.0,0.0
0.0003,35,0,0,0.0,0.0
0.0003,36,0,0,0.0,0.0
0.0003,37,0,4,4.0,90.0
0.0003,38,6,-1,6.083,-9.46
0.0003,39,5,-6,7.81,-50.19
0.0003,40,7,-10,12.207,-55.01
0.0003,41,9,-15,17.493,-59.04
0.0003,42,11,-19,21.954,-59.93
0.0003,43,14,-21,25.239,-56.31
0.0003,44,17,-24,29.411,-54.69
0.0003,45,20,-25,32.016,-51.34
0.0003,46,23,-27,35.468,-49.57
0.0003,47,26,-27,37.483,-46.08
0.0003,48,27,-26,37.483,-43.92
0.0003,49,27,-24,36.125,-41.63
0.0003,50,27,-20,33.601,-36.53
0.0003,51,24,-16,28.844,-33.69
0.0003,52,19,-13,23.022,-34.38
0.0003,53,14,-11,17.804,-38.16
0.0003,54,8,-9,12.042,-48.37
0.0003,55,2,-9,9.22,-77.47
0.0003,56,-4,-11,11.705,-109.98
0.0003,57,-11,-10,14.866,-137.73
0.0003,58,-14,-14,19.799,-135.0
0.0003,59,-19,-18,26.173,-136.55
0.0003,60,-22,-23,31.828,-133.73
0.0003,61,-23,-25,33.971,-132.61
0.0003,62,-26,-31,40.46,-129.99
0.0517,0,-80,13,81.049,170.77
0.0517,1,0,24,24.0,90.0
0.0517,2,-21,22,30.414,133.67
0.0517,3,-20,16,25.612,141.34
0.0517,4,-16,15,21.932,136.85
0.0517,5,-13,13,18.385,135.0
0.0517,6,-7,12,13.892,120.26
0.0517,7,-3,12,12.369,104.04
0.0517,8,1,13,13.038,85.6
0.0517,9,8,14,16.125,60.26
0.0517,10,11,17,20.248,57.09
0.0517,11,14,19,23.601,53.62
0.0517,12,13,22,25.554,59.42
0.0517,13,15,23,27.459,56.89
0.0517,14,14,22,26.077,57.53
0.0517,15,14,21,25.239,56.31
0.0517,16,12,18,21.633,56.31
0.0517,17,9,15,17.493,59.04
0.0517,18,9,8,12.042,41.63
0.0517,19,6,5,7.81,39.81
0.0517,20,3,1,3.162,18.43
0.0517,21,5,-4,6.403,-38.66
0.0517,22,3,-9,9.487,-71.57
0.0517,23,6,-13,14.318,-65.22
0.0517,24,8,-18,19.698,-66.04
0.0517,25,8,-22,23.409,-70.02
0.0517,26,10,0,10.0,0.0
0.0517,27,0,0,0.0,0.0
0.0517,28,0,0,0.0,0.0
0.0517,29,0,0,0.0,0.0
0.0517,30,0,0,0.0,0.0
0.0517,31,0,0,0.0,0.0
0.0517,32,0,0,0.0,0.0
0.0517,33,0,0,0.0,0.0
0.0517,34,0,0,0.0,0.0
0.0517,35,0,0,0.0,0.0
0.0517,36,0,0,0.0,0.0
0.0517,37,0,-8,8.0,-90.0
0.0517,38,0,-7,7.0,-90.0
0.0517,39,-3,-6,6.708,-116.57
0.0517,40,-7,-6,9.22,-139.4
0.0517,41,-13,-7,14.765,-151.7
0.0517,42,-17,-9,19.235,-152.1
0.0517,43,-22,-11,24.597,-153.43
0.0517,44,-24,-13,27.295,-151.56
0.0517,45,-30,-15,33.541,-153.43
0.0517,46,-33,-18,37.59,-151.39
0.0517,47,-31,-19,36.359,-148.5
0.0517,48,-32,-19,37.216,-149.3
0.0517,49,-30,-18,34.986,-149.04
0.0517,50,-29,-17,33.615,-149.62
0.0517,51,-25,-14,28.653,-150.75
0.0517,52,-19,-12,22.472,-147.72
0.0517,53,-17,-6,18.028,-160.56
0.0517,54,-11,0,11.0,180.0
0.0517,55,-8,5,9.434,147.99
0.0517,56,-5,12,13.0,112.62
0.0517,57,-5,18,18.682,105.52
0.0517,58,-8,23,24.352,109.18
0.0517,59,-7,27,27.893,104.53
0.0517,60,-11,27,29.155,112.17
0.0517,61,-14,32,34.928,113.63
0.0517,62,-18,30,34.986,120.96
0.068,0,-64,7,64.382,173.76
0.068,1,0,9,9.0,90.0
0.068,2,30,8,31.048,14.93
0.068,3,27,7,27.893,14.53
0.068,4,22,4,22.361,10.3
0.068,5,18,0,18.0,0.0
0.068,6,16,-5,16.763,-17.35
0.068,7,12,-10,15.62,-39.81
0.068,8,10,-14,17.205,-54.46
0.068,9,9,-17,19.235,-62.1
0.068,10,10,-20,22.361,-63.43
0.068,11,12,-23,25.942,-62.45
0.068,12,12,-23,25.942,-62.45
0.068,13,14,-23,26.926,-58.67
0.068,14,13,-22,25.554,-59.42
0.068,15,15,-21,25.807,-54.46
0.068,16,14,-17,22.023,-50.53
0.068,17,13,-14,19.105,-47.12
0.068,18,12,-10,15.62,-39.81
0.068,19,8,-8,11.314,-45.0
0.068,20,3,-3,4.243,-45.0
0.068,21,-1,-4,4.123,-104.04
0.068,22,-6,-4,7.211,-146.31
0.068,23,-13,-3,13.342,-167.01
0.068,24,-15,-5,15.811,-161.57
0.068,25,-20,-1,20.025,-177.14
0.068,26,-23,0,23.0,180.0
0.068,27,0,0,0.0,0.0
0.068,28,0,0,0.0,0.0
0.068,29,0,0,0.0,0.0
0.068,30,0,0,0.0,0.0
0.068,31,0,0,0.0,0.0
0.068,32,0,0,0.0,0.0
0.068,33,0,0,0.0,0.0
0.068,34,0,0,0.0,0.0
0.068,35,0,0,0.0,0.0
0.068,36,0,0,0.0,0.0
0.068,37,0,2,2.0,90.0
0.068,38,-8,6,10.0,143.13
0.068,39,-5,9,10.296,119.05
0.068,40,-3,13,13.342,102.99
0.068,41,-1,17,17.029,93.37
0.068,42,1,22,22.023,87.4
0.068,43,1,27,27.019,87.88
