timestamp,subcarrier_index,I,Q,magnitude,phase
0.0003,0,-48,7,48.508,171.7
0.0003,1,0,31,31.0,90.0
0.0003,2,-15,25,29.155,120.96
0.0003,3,-12,19,22.472,122.28
0.0003,4,-10,18,20.591,119.05
0.0003,5,-9,12,15.0,126.87
0.0003,6,-4,10,10.77,111.8
0.0003,7,2,9,9.22,77.47
0.0003,8,4,9,9.849,66.04
0.0003,9,11,11,15.556,45.0
0.0003,10,15,14,20.518,43.03
0.0003,11,17,18,24.759,46.64
0.0003,12,18,20,26.907,48.01
0.0003,13,19,23,29.833,50.44
0.0003,14,17,23,28.601,53.53
0.0003,15,19,23,29.833,50.44
0.0003,16,19,22,29.069,49.18
0.0003,17,15,19,24.207,51.71
0.0003,18,14,15,20.518,46.97
0.0003,19,15,13,19.849,40.91
0.0003,20,15,8,17.0,28.07
0.0003,21,15,4,15.524,14.93
0.0003,22,19,1,19.026,3.01
0.0003,23,19,-2,19.105,-6.01
0.0003,24,22,-5,22.561,-12.8
0.0003,25,25,-6,25.71,-13.5
0.0003,26,28,0,28.0,0.0
0.0003,27,0,0,0.0,0.0
0.0003,28,0,0,0.0,0.0
0.0003,29,0,0,0.0,0.0
0.0003,30,0,0,0.0,0.0
0.0003,31,0,0,0.0,0.0
0.0003,32,0,0,0.0,0.0
0.0003,33,0,0,0.0,0.0
0.0003,34,0,0,0.0,0.0
0.0003,35,0,0,0.0,0.0
0.0003,36,0,0,0.0,0.0
0.0003,37,0,-10,10.0,-90.0
0.0003,38,-5,-6,7.81,-129.81
0.0003,39,-6,0,6.0,180.0
0.0003,40,-6,5,7.81,140.19
0.0003,41,-8,10,12.806,128.66
0.0003,42,-10,15,18.028,123.69
0.0003,43,-14,18,22.804,127.87
0.0003,44,-18,19,26.173,133.45
0.0003,45,-20,21,29.0,133.6
0.0003,46,-25,20,32.016,141.34
0.0003,47,-27,19,33.015,144.87
0.0003,48,-28,17,32.757,148.74
0.0003,49,-29,15,32.65,152.65
0.0003,50,-28,13,30.871,155.1
0.0003,51,-25,12,27.731,154.36
0.0003,52,-22,11,24.597,153.43
0.0003,53,-18,11,21.095,148.57
0.0003,54,-12,12,16.971,135.0
0.0003,55,-8,16,17.889,116.57
0.0003,56,-8,21,22.472,110.85
0.0003,57,0,24,24.0,90.0
0.0003,58,0,28,28.0,90.0
0.0003,59,1,32,32.016,88.21
0.0003,60,-1,37,37.014,91.55
0.0003,61,-3,35,35.128,94.9
0.0003,62,-7,40,40.608,99.93
0.0386,0,80,9,80.505,6.42
0.0386,1,0,3,3.0,90.0
0.0386,2,31,8,32.016,14.47
0.0386,3,25,4,25.318,9.09
0.0386,4,18,4,18.439,12.53
0.0386,5,14,0,14.0,0.0
0.0386,6,12,-5,13.0,-22.62
0.0386,7,9,-9,12.728,-45.0
0.0386,8,7,-12,13.892,-59.74
0.0386,9,6,-15,16.155,-68.2
0.0386,10,6,-20,20.881,-73.3
0.0386,11,9,-22,23.77,-67.75
0.0386,12,12,-23,25.942,-62.45
0.0386,13,14,-23,26.926,-58.67
0.0386,14,16,-23,28.018,-55.18
0.0386,15,17,-22,27.803,-52.31
0.0386,16,18,-21,27.659,-49.4
0.0386,17,17,-19,25.495,-48.18
0.0386,18,14,-18,22.804,-52.13
0.0386,19,12,-17,20.809,-54.78
0.0386,20,8,-17,18.788,-64.8
0.0386,21,3,-18,18.248,-80.54
0.0386,22,0,-19,19.0,-90.0
0.0386,23,-6,-21,21.84,-105.95
0.0386,24,-8,-23,24.352,-109.18
0.0386,25,-10,-24,26.0,-112.62
0.0386,26,-12,0,12.0,180.0
0.0386,27,0,0,0.0,0.0
0.0386,28,0,0,0.0,0.0
0.0386,29,0,0,0.0,0.0
0.0386,30,0,0,0.0,0.0
0.0386,31,0,0,0.0,0.0
0.0386,32,0,0,0.0,0.0
0.0386,33,0,0,0.0,0.0
0.0386,34,0,0,0.0,0.0
0.0386,35,0,0,0.0,0.0
0.0386,36,0,0,0.0,0.0
0.0386,37,0,6,6.0,90.0
0.0386,38,-8,4,8.944,153.43
0.0386,39,-3,5,5.831,120.96
0.0386,40,1,5,5.099,78.69
0.0386,41,7,6,9.22,40.6
0.0386,42,12,8,14.422,33.69
0.0386,43,17,10,19.723,30.47
0.0386,44,20,15,25.0,36.87
0.0386,45,23,19,29.833,39.56
0.0386,46,25,20,32.016,38.66
0.0386,47,26,22,34.059,40.24
0.0386,48,25,22,33.302,41.35
0.0386,49,22,23,31.828,46.27
0.0386,50,21,21,29.698,45.0
0.0386,51,16,17,23.345,46.74
0.0386,52,15,13,19.849,40.91
0.0386,53,12,8,14.422,33.69
0.0386,54,12,5,13.0,22.62
0.0386,55,12,0,12.0,0.0
