timestamp,subcarrier_index,I,Q,magnitude,phase
1.0125,0,-79,25,82.861,162.44
1.0125,1,0,-24,24.0,-90.0
1.0125,2,-32,-20,37.736,-147.99
1.0125,3,-27,-16,31.385,-149.35
1.0125,4,-25,-12,27.731,-154.36
1.0125,5,-20,-7,21.19,-160.71
1.0125,6,-17,0,17.0,180.0
1.0125,7,-17,6,18.028,160.56
1.0125,8,-15,11,18.601,143.75
1.0125,9,-17,17,24.042,135.0
1.0125,10,-17,20,26.249,130.36
1.0125,11,-18,24,30.0,126.87
1.0125,12,-22,27,34.828,129.17
1.0125,13,-24,25,34.655,133.83
1.0125,14,-26,29,38.949,131.88
1.0125,15,-27,26,37.483,136.08
1.0125,16,-27,24,36.125,138.37
1.0125,17,-27,20,33.601,143.47
1.0125,18,-25,17,30.232,145.78
1.0125,19,-22,12,25.06,151.39
1.0125,20,-20,8,21.541,158.2
1.0125,21,-15,3,15.297,168.69
1.0125,22,-12,-2,12.166,-170.54
1.0125,23,-7,-5,8.602,-144.46
1.0125,24,-2,-10,10.198,-101.31
1.0125,25,2,-13,13.153,-81.25
1.0125,26,6,0,6.0,0.0
1.0125,27,0,0,0.0,0.0
1.0125,28,0,0,0.0,0.0
1.0125,29,0,0,0.0,0.0
1.0125,30,0,0,0.0,0.0
1.0125,31,0,0,0.0,0.0
1.0125,32,0,0,0.0,0.0
1.0125,33,0,0,0.0,0.0
1.0125,34,0,0,0.0,0.0
1.0125,35,0,0,0.0,0.0
1.0125,36,0,0,0.0,0.0
1.0125,37,0,21,21.0,90.0
1.0125,38,-7,20,21.19,109.29
1.0125,39,-2,17,17.117,96.71
1.0125,40,2,16,16.125,82.87
1.0125,41,7,14,15.652,63.43
1.0125,42,9,12,15.0,53.13
1.0125,43,13,9,15.811,34.7
1.0125,44,15,8,17.0,28.07
1.0125,45,17,6,18.028,19.44
1.0125,46,18,5,18.682,15.52
1.0125,47,18,4,18.439,12.53
1.0125,48,17,3,17.263,10.01
1.0125,49,15,3,15.297,11.31
1.0125,50,12,4,12.649,18.43
1.0125,51,7,3,7.616,23.2
1.0125,52,1,2,2.236,63.43
1.0125,53,-4,1,4.123,165.96
1.0125,54,-10,-2,10.198,-168.69
1.0125,55,-15,-4,15.524,-165.07
1.0125,56,-21,-7,22.136,-161.57
1.0125,57,-26,-12,28.636,-155.22
1.0125,58,-31,-16,34.886,-152.7
1.0125,59,-34,-19,38.949,-150.8
1.0125,60,-37,-22,43.046,-149.26
1.0125,61,-39,-25,46.325,-147.34
1.0125,62,-39,-26,46.872,-146.31
1.6294,0,-64,12,65.115,169.38
1.6294,1,0,7,7.0,90.0
1.6294,2,38,3,38.118,4.51
1.6294,3,33,2,33.061,3.47
1.6294,4,29,-1,29.017,-1.97
1.6294,5,24,-5,24.515,-11.77
1.6294,6,18,-9,20.125,-26.57
1.6294,7,14,-15,20.518,-46.97
1.6294,8,12,-19,22.472,-57.72
1.6294,9,9,-22,23.77,-67.75
1.6294,10,8,-27,28.16,-73.5
1.6294,11,8,-32,32.985,-75.96
1.6294,12,9,-33,34.205,-74.74
1.6294,13,10,-36,37.363,-74.48
1.6294,14,12,-35,37.0,-71.08
1.6294,15,12,-36,37.947,-71.57
1.6294,16,13,-34,36.401,-69.08
1.6294,17,14,-29,32.202,-64.23
1.6294,18,14,-25,28.653,-60.75
1.6294,19,13,-19,23.022,-55.62
1.6294,20,12,-14,18.439,-49.4
1.6294,21,10,-8,12.806,-38.66
1.6294,22,8,-2,8.246,-14.04
1.6294,23,5,2,5.385,21.8
1.6294,24,3,9,9.487,71.57
1.6294,25,0,13,13.0,90.0
1.6294,26,-2,0,2.0,180.0
1.6294,27,0,0,0.0,0.0
1.6294,28,0,0,0.0,0.0
1.6294,29,0,0,0.0,0.0
1.6294,30,0,0,0.0,0.0
1.6294,31,0,0,0.0,0.0
1.6294,32,0,0,0.0,0.0
1.6294,33,0,0,0.0,0.0
1.6294,34,0,0,0.0,0.0
1.6294,35,0,0,0.0,0.0
1.6294,36,0,0,0.0,0.0
1.6294,37,0,-21,21.0,-90.0
1.6294,38,-10,-17,19.723,-120.47
1.6294,39,-13,-13,18.385,-135.0
1.6294,40,-14,-9,16.643,-147.26
1.6294,41,-15,-4,15.524,-165.07
1.6294,42,-18,-2,18.111,-173.66
1.6294,43,-19,2,19.105,173.99
1.6294,44,-19,4,19.416,168.11
1.6294,45,-20,6,20.881,163.3
1.6294,46,-18,6,18.974,161.57
1.6294,47,-19,6,19.925,162.47
1.6294,48,-17,5,17.72,163.61
1.6294,49,-15,4,15.524,165.07
1.6294,50,-13,1,13.038,175.6
1.6294,51,-8,-1,8.062,-172.87
1.6294,52,-5,-4,6.403,-141.34
1.6294,53,-1,-7,7.071,-98.13
1.6294,54,7,-8,10.63,-48.81
1.6294,55,12,-8,14.422,-33.69
1.6294,56,18,-9,20.125,-26.57
1.6294,57,24,-8,25.298,-18.43
1.6294,58,30,-7,30.806,-13.13
1.6294,59,37,-5,37.336,-7.7
1.6294,60,41,1,41.012,1.4
1.6294,61,42,2,42.048,2.73
1.6294,62,46,2,46.043,2.49
1.6722,0,16,13,20.616,39.09
1.6722,1,0,29,29.0,90.0
1.6722,2,-28,24,36.878,139.4
1.6722,3,-23,21,31.145,137.6
1.6722,4,-19,20,27.586,133.53
1.6722,5,-15,19,24.207,128.29
1.6722,6,-9,17,19.235,117.9
1.6722,7,-2,17,17.117,96.71
1.6722,8,3,17,17.263,79.99
1.6722,9,10,18,20.591,60.95
1.6722,10,14,21,25.239,56.31
1.6722,11,18,23,29.206,51.95
1.6722,12,20,25,32.016,51.34
1.6722,13,22,27,34.828,50.83
1.6722,14,23,29,37.014,51.58
1.6722,15,23,29,37.014,51.58
1.6722,16,22,28,35.609,51.84
1.6722,17,21,26,33.422,51.07
1.6722,18,17,24,29.411,54.69
1.6722,19,13,20,23.854,56.98
1.6722,20,9,15,17.493,59.04
1.6722,21,5,11,12.083,65.56
1.6722,22,1,6,6.083,80.54
1.6722,23,-2,1,2.236,153.43
1.6722,24,-6,-3,6.708,-153.43
1.6722,25,-8,-8,11.314,-135.0
1.6722,26,-11,0,11.0,180.0
1.6722,27,0,0,0.0,0.0
1.6722,28,0,0,0.0,0.0
1.6722,29,0,0,0.0,0.0
1.6722,30,0,0,0.0,0.0
1.6722,31,0,0,0.0,0.0
1.6722,32,0,0,0.0,0.0
1.6722,33,0,0,0.0,0.0
1.6722,34,0,0,0.0,0.0
1.6722,35,0,0,0.0,0.0
1.6722,36,0,0,0.0,0.0
1.6722,37,0,6,6.0,90.0
1.6722,38,20,2,20.1,5.71
1.6722,39,19,-2,19.105,-6.01
1.6722,40,18,-6,18.974,-18.43
1.6722,41,16,-9,18.358,-29.36
1.6722,42,13,-14,19.105,-47.12
1.6722,43,12,-16,20.0,-53.13
1.6722,44,10,-18,20.591,-60.95
1.6722,45,9,-18,20.125,-63.43
1.6722,46,7,-19,20.248,-69.78
1.6722,47,5,-17,17.72,-73.61
1.6722,48,6,-15,16.155,-68.2
1.6722,49,4,-12,12.649,-71.57
1.6722,50,4,-8,8.944,-63.43
1.6722,51,4,-2,4.472,-26.57
1.6722,52,3,3,4.243,45.0
1.6722,53,2,9,9.22,77.47
1.6722,54,1,15,15.033,86.19
1.6722,55,-2,19,19.105,96.01
1.6722,56,-5,25,25.495,101.31
1.6722,57,-9,28,29.411,107.82
1.6722,58,-15,31,34.438,115.82
1.6722,59,-19,33,38.079,119.93
1.6722,60,-21,36,41.677,120.26
1.6722,61,-25,38,45.486,123.34
1.6722,62,-28,34,44.045,129.47
1.7387,0,-128,12,128.561,174.64
1.7387,1,0,-35,35.0,-90.0
1.7387,2,20,-30,36.056,-56.31
1.7387,3,17,-27,31.906,-57.8
1.7387,4,13,-24,27.295,-61.56
1.7387,5,8,-19,20.616,-67.17
1.7387,6,4,-18,18.439,-77.47
1.7387,7,-2,-15,15.133,-97.59
