timestamp,subcarrier_index,I,Q,magnitude,phase
0.0052,0,32,12,34.176,20.56
0.0052,1,0,-13,13.0,-90.0
0.0052,2,36,-12,37.947,-18.43
0.0052,3,30,-9,31.321,-16.7
0.0052,4,27,-10,28.792,-20.32
0.0052,5,22,-9,23.77,-22.25
0.0052,6,17,-10,19.723,-30.47
0.0052,7,13,-12,17.692,-42.71
0.0052,8,8,-16,17.889,-63.43
0.0052,9,4,-21,21.378,-79.22
0.0052,10,1,-24,24.021,-87.61
0.0052,11,2,-28,28.071,-85.91
0.0052,12,0,-32,32.0,-90.0
0.0052,13,1,-34,34.015,-88.32
0.0052,14,3,-37,37.121,-85.36
0.0052,15,4,-36,36.222,-83.66
0.0052,16,5,-36,36.346,-82.09
0.0052,17,6,-31,31.575,-79.05
0.0052,18,8,-27,28.16,-73.5
0.0052,19,9,-22,23.77,-67.75
0.0052,20,8,-15,17.0,-61.93
0.0052,21,7,-10,12.207,-55.01
0.0052,22,6,-3,6.708,-26.57
0.0052,23,4,3,5.0,36.87
0.0052,24,2,8,8.246,75.96
0.0052,25,1,14,14.036,85.91
0.0052,26,-3,0,3.0,180.0
0.0052,27,0,0,0.0,0.0
0.0052,28,0,0,0.0,0.0
0.0052,29,0,0,0.0,0.0
0.0052,30,0,0,0.0,0.0
0.0052,31,0,0,0.0,0.0
0.0052,32,0,0,0.0,0.0
0.0052,33,0,0,0.0,0.0
0.0052,34,0,0,0.0,0.0
0.0052,35,0,0,0.0,0.0
0.0052,36,0,0,0.0,0.0
0.0052,37,0,2,2.0,90.0
0.0052,38,-28,4,28.284,171.87
0.0052,39,-25,7,25.962,164.36
0.0052,40,-22,8,23.409,160.02
0.0052,41,-17,11,20.248,147.09
0.0052,42,-15,13,19.849,139.09
0.0052,43,-11,15,18.601,126.25
0.0052,44,-8,16,17.889,116.57
0.0052,45,-5,17,17.72,106.39
0.0052,46,-2,18,18.111,96.34
0.0052,47,-1,16,16.031,93.58
0.0052,48,1,16,16.031,86.42
0.0052,49,1,13,13.038,85.6
0.0052,50,2,9,9.22,77.47
0.0052,51,2,4,4.472,63.43
0.0052,52,3,1,3.162,18.43
0.0052,53,4,-4,5.657,-45.0
0.0052,54,4,-9,9.849,-66.04
0.0052,55,9,-13,15.811,-55.3
0.0052,56,11,-19,21.954,-59.93
0.0052,57,17,-21,27.019,-51.01
0.0052,58,21,-23,31.145,-47.6
0.0052,59,26,-25,36.069,-43.88
0.0052,60,29,-23,37.014,-38.42
0.0052,61,35,-24,42.438,-34.44
0.0052,62,39,-21,44.294,-28.3
0.0464,0,-48,7,48.508,171.7
0.0464,1,0,41,41.0,90.0
0.0464,2,-20,36,41.183,119.05
0.0464,3,-16,31,34.886,117.3
0.0464,4,-13,26,29.069,116.57
