timestamp,subcarrier_index,I,Q,magnitude,phase
0.002,0,16,14,21.26,41.19
0.002,1,0,-26,26.0,-90.0
0.002,2,11,-24,26.401,-65.38
0.002,3,11,-20,22.825,-61.19
0.002,4,9,-17,19.235,-62.1
0.002,5,9,-15,17.493,-59.04
0.002,6,7,-13,14.765,-61.7
0.002,7,4,-12,12.649,-71.57
0.002,8,0,-10,10.0,-90.0
0.002,9,-3,-10,10.44,-106.7
0.002,10,-5,-10,11.18,-116.57
0.002,11,-8,-12,14.422,-123.69
0.002,12,-11,-13,17.029,-130.24
0.002,13,-13,-14,19.105,-132.88
0.002,14,-14,-15,20.518,-133.03
0.002,15,-15,-16,21.932,-133.15
0.002,16,-14,-15,20.518,-133.03
0.002,17,-13,-14,19.105,-132.88
0.002,18,-12,-13,17.692,-132.71
0.002,19,-9,-11,14.213,-129.29
0.002,20,-7,-9,11.402,-127.87
0.002,21,-4,-7,8.062,-119.74
0.002,22,-2,-4,4.472,-116.57
0.002,23,1,-1,1.414,-45.0
0.002,24,3,2,3.606,33.69
0.002,25,5,4,6.403,38.66
0.002,26,7,0,7.0,0.0
0.002,27,0,0,0.0,0.0
0.002,28,0,0,0.0,0.0
0.002,29,0,0,0.0,0.0
0.002,30,0,0,0.0,0.0
0.002,31,0,0,0.0,0.0
0.002,32,0,0,0.0,0.0
0.002,33,0,0,0.0,0.0
0.002,34,0,0,0.0,0.0
0.002,35,0,0,0.0,0.0
0.002,36,0,0,0.0,0.0
0.002,37,0,5,5.0,90.0
0.002,38,-12,5,13.0,157.38
0.002,39,-10,6,11.662,149.04
0.002,40,-6,6,8.485,135.0
0.002,41,-3,7,7.616,113.2
0.002,42,1,7,7.071,81.87
0.002,43,4,8,8.944,63.43
0.002,44,8,9,12.042,48.37
0.002,45,11,10,14.866,42.27
0.002,46,13,10,16.401,37.57
0.002,47,14,10,17.205,35.54
0.002,48,15,10,18.028,33.69
0.002,49,15,10,18.028,33.69
0.002,50,13,9,15.811,34.7
0.002,51,12,7,13.892,30.26
0.002,52,9,4,9.849,23.96
0.002,53,6,1,6.083,9.46
0.002,54,4,-2,4.472,-26.57
0.002,55,2,-6,6.325,-71.57
0.002,56,0,-10,10.0,-90.0
0.002,57,-1,-14,14.036,-94.09
0.002,58,-1,-19,19.026,-93.01
0.002,59,-1,-21,21.024,-92.73
0.002,60,1,-24,24.021,-87.61
0.002,61,3,-27,27.166,-83.66
