timestamp,subcarrier_index,I,Q,magnitude,phase
0.0037,0,-111,30,114.983,164.88
0.0037,1,0,-26,26.0,-90.0
0.0037,2,21,-30,36.62,-55.01
0.0037,3,22,-31,38.013,-54.64
0.0037,4,27,-31,41.11,-48.95
0.0037,5,29,-32,43.186,-47.82
0.0037,6,32,-30,43.863,-43.15
0.0037,7,33,-28,43.278,-40.31
0.0037,8,35,-23,41.881,-33.31
0.0037,9,35,-20,40.311,-29.74
0.0037,10,34,-16,37.577,-25.2
0.0037,11,31,-13,33.615,-22.75
0.0037,12,28,-10,29.732,-19.65
0.0037,13,24,-8,25.298,-18.43
0.0037,14,20,-6,20.881,-16.7
0.0037,15,13,-6,14.318,-24.78
0.0037,16,7,-6,9.22,-40.6
0.0037,17,1,-7,7.071,-81.87
0.0037,18,-4,-8,8.944,-116.57
0.0037,19,-9,-9,12.728,-135.0
0.0037,20,-14,-11,17.804,-141.84
0.0037,21,-16,-12,20.0,-143.13
0.0037,22,-19,-11,21.954,-149.93
0.0037,23,-21,-12,24.187,-150.26
0.0037,24,-20,-11,22.825,-151.19
0.0037,25,-19,-10,21.471,-152.24
0.0037,26,-19,0,19.0,180.0
0.0037,27,0,0,0.0,0.0
0.0037,28,0,0,0.0,0.0
0.0037,29,0,0,0.0,0.0
0.0037,30,0,0,0.0,0.0
0.0037,31,0,0,0.0,0.0
0.0037,32,0,0,0.0,0.0
0.0037,33,0,0,0.0,0.0
0.0037,34,0,0,0.0,0.0
0.0037,35,0,0,0.0,0.0
0.0037,36,0,0,0.0,0.0
0.0037,37,0,5,5.0,90.0
0.0037,38,-27,7,27.893,165.47
0.0037,39,-28,9,29.411,162.18
0.0037,40,-30,9,31.321,163.3
0.0037,41,-30,10,31.623,161.57
0.0037,42,-30,9,31.321,163.3
0.0037,43,-28,9,29.411,162.18
0.0037,44,-26,8,27.203,162.9
0.0037,45,-22,7,23.087,162.35
0.0037,46,-18,6,18.974,161.57
0.0037,47,-14,6,15.232,156.8
0.0037,48,-8,6,10.0,143.13
0.0037,49,-2,4,4.472,116.57
0.0037,50,2,5,5.385,68.2
0.0037,51,8,6,10.0,36.87
0.0037,52,12,6,13.416,26.57
0.0037,53,16,8,17.889,26.57
0.0037,54,18,8,19.698,23.96
0.0037,55,18,9,20.125,26.57
0.0037,56,18,10,20.591,29.05
0.0037,57,18,7,19.313,21.25
0.0037,58,19,4,19.416,11.89
0.0037,59,16,2,16.125,7.13
0.0037,60,16,2,16.125,7.13
0.0037,61,14,-5,14.866,-19.65
0.0037,62,15,-10,18.028,-33.69
0.0516,0,48,8,48.662,9.46
0.0516,1,0,-29,29.0,-90.0
0.0516,2,7,-33,33.734,-78.02
0.0516,3,8,-35,35.903,-77.12
0.0516,4,9,-39,40.025,-77.01
0.0516,5,13,-38,40.162,-71.11
0.0516,6,14,-37,39.56,-69.27
0.0516,7,17,-34,38.013,-63.43
0.0516,8,19,-32,37.216,-59.3
0.0516,9,22,-30,37.202,-53.75
0.0516,10,21,-25,32.65,-49.97
0.0516,11,19,-22,29.069,-49.18
0.0516,12,19,-18,26.173,-43.45
0.0516,13,17,-14,22.023,-39.47
0.0516,14,13,-12,17.692,-42.71
0.0516,15,8,-9,12.042,-48.37
0.0516,16,3,-7,7.616,-66.8
0.0516,17,-1,-5,5.099,-101.31
0.0516,18,-5,-4,6.403,-141.34
0.0516,19,-10,-3,10.44,-163.3
0.0516,20,-14,-4,14.56,-164.05
0.0516,21,-17,-3,17.263,-169.99
0.0516,22,-19,-3,19.235,-171.03
0.0516,23,-21,-3,21.213,-171.87
0.0516,24,-21,-3,21.213,-171.87
0.0516,25,-20,-2,20.1,-174.29
0.0516,26,-19,0,19.0,180.0
0.0516,27,0,0,0.0,0.0
0.0516,28,0,0,0.0,0.0
0.0516,29,0,0,0.0,0.0
0.0516,30,0,0,0.0,0.0
0.0516,31,0,0,0.0,0.0
0.0516,32,0,0,0.0,0.0
0.0516,33,0,0,0.0,0.0
0.0516,34,0,0,0.0,0.0
0.0516,35,0,0,0.0,0.0
0.0516,36,0,0,0.0,0.0
0.0516,37,0,14,14.0,90.0
0.0516,38,-19,16,24.839,139.9
0.0516,39,-20,18,26.907,138.01
0.0516,40,-20,19,27.586,136.47
0.0516,41,-20,19,27.586,136.47
0.0516,42,-19,18,26.173,136.55
0.0516,43,-19,17,25.495,138.18
0.0516,44,-17,15,22.672,138.58
0.0516,45,-15,13,19.849,139.09
0.0516,46,-12,10,15.62,140.19
0.0516,47,-9,7,11.402,142.13
0.0516,48,-5,6,7.81,129.81
0.0516,49,-1,2,2.236,116.57
0.0516,50,3,2,3.606,33.69
0.0516,51,7,0,7.0,0.0
0.0516,52,11,0,11.0,0.0
0.0516,53,14,1,14.036,4.09
0.0516,54,17,1,17.029,3.37
0.0516,55,18,1,18.028,3.18
0.0516,56,18,-1,18.028,-3.18
0.0516,57,18,0,18.0,0.0
0.0516,58,18,-1,18.028,-3.18
0.0516,59,16,-3,16.279,-10.62
0.0516,60,13,-6,14.318,-24.78
0.0516,61,13,-12,17.692,-42.71
0.0516,62,11,-15,18.601,-53.75
0.1118,0,-96,11,96.628,173.46
0.1118,1,0,-1,1.0,-90.0
0.1118,2,-29,-1,29.017,-178.03
0.1118,3,-32,-2,32.062,-176.42
0.1118,4,-36,-3,36.125,-175.24
0.1118,5,-39,-5,39.319,-172.69
0.1118,6,-40,-7,40.608,-170.07
0.1118,7,-41,-10,42.202,-166.29
0.1118,8,-40,-12,41.761,-163.3
0.1118,9,-36,-13,38.275,-160.14
0.1118,10,-37,-11,38.601,-163.44
0.1118,11,-32,-14,34.928,-156.37
0.1118,12,-29,-13,31.78,-155.85
0.1118,13,-24,-11,26.401,-155.38
0.1118,14,-20,-7,21.19,-160.71
0.1118,15,-15,-4,15.524,-165.07
