packet_id,timestamp,rx_id,activity,rssi,amplitude_0,amplitude_1,amplitude_2,amplitude_3,amplitude_4,amplitude_5,amplitude_6,amplitude_7,amplitude_8,amplitude_9,amplitude_10,amplitude_11,amplitude_12,amplitude_13,amplitude_14,amplitude_15,amplitude_16,amplitude_17,amplitude_18,amplitude_19,amplitude_20,amplitude_21,amplitude_22,amplitude_23,amplitude_24,amplitude_25,amplitude_26,amplitude_27,amplitude_28,amplitude_29,amplitude_30,amplitude_31,amplitude_32,amplitude_33,amplitude_34,amplitude_35,amplitude_36,amplitude_37,amplitude_38,amplitude_39,amplitude_40,amplitude_41,amplitude_42,amplitude_43,amplitude_44,amplitude_45,amplitude_46,amplitude_47,amplitude_48,amplitude_49,amplitude_50,amplitude_51,amplitude_52,amplitude_53,amplitude_54,amplitude_55,amplitude_56,amplitude_57,amplitude_58,amplitude_59,amplitude_60,amplitude_61,amplitude_62,amplitude_63,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_16,phase_17,phase_18,phase_19,phase_20,phase_21,phase_22,phase_23,phase_24,phase_25,phase_26,phase_27,phase_28,phase_29,phase_30,phase_31,phase_32,phase_33,phase_34,phase_35,phase_36,phase_37,phase_38,phase_39,phase_40,phase_41,phase_42,phase_43,phase_44,phase_45,phase_46,phase_47,phase_48,phase_49,phase_50,phase_51,phase_52,phase_53,phase_54,phase_55,phase_56,phase_57,phase_58,phase_59,phase_60,phase_61,phase_62,phase_63
86,1760879475.0260487,COMBINED,Walking,60.5,0.0,15.30718,13.235963,11.321211,7.7103004,3.477048,4.0312304,4.5162,7.1488056,5.776934,5.988242,6.2041187,5.194857,6.853747,8.952919,10.454486,12.714139,11.916243,11.958887,12.777861,13.795495,14.54736,15.110752,14.805223,14.326101,12.701826,11.885157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5103064,7.634648,7.6899967,7.1728516,7.0530286,7.3880334,8.274142,9.5196905,10.625044,12.199248,12.806727,14.093878,14.315911,14.076831,15.009988,14.30702,14.623706,13.955534,15.281978,15.7249,15.656067,15.081354,15.540973,14.677292,14.416138,14.084239,0.0,2.8436978,2.8976219,2.849697,2.6474857,2.2725039,1.6402352,1.0334632,0.60958695,0.82296354,1.1088817,1.0224181,1.4777021,1.9488221,2.174545,2.2585397,2.3744562,2.4477189,2.5421193,2.686312,2.8227084,2.9739223,3.1047661,3.1231165,-3.0470774,-2.9818237,-2.884236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2419918,-2.1356726,-2.185325,-2.0354683,-2.18606,-2.2655156,-2.4211469,-2.687176,-2.7479815,-2.8007383,-2.83416,-2.7440546,-2.7784414,-2.7499175,-2.7394323,-2.7513852,-2.8645332,-2.889039,-2.974933,-3.0428972,-3.106531,-3.1015399,3.080224,2.997798,2.9260926,2.9097736
87,1760879475.100946,COMBINED,Walking,71.5,0.0,10.663649,8.142545,3.724772,3.9242902,3.2693923,4.1902223,6.193031,9.359812,10.802546,12.147537,11.747936,13.071148,11.156434,11.340934,9.414196,9.062503,7.322129,7.217669,6.523487,6.757733,9.684217,14.726937,14.240983,13.828476,15.499669,14.553345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.938467,19.098967,16.043423,18.843819,15.554073,16.522188,15.64298,13.81587,12.993892,9.782452,10.821971,8.9362545,6.6730666,6.052173,3.6623745,3.3329916,4.161969,5.466886,7.5340834,9.836424,10.354124,12.301981,14.320534,13.246458,13.718011,13.995319,0.0,-0.6330474,-1.0022633,-0.9475591,-1.678681,-2.3490276,-3.1180384,2.8700023,2.6625068,2.596736,2.5795696,2.5365026,2.5167224,2.534071,2.5999973,2.6701372,2.8517723,3.1218145,-2.9704347,-2.7192695,-2.6411185,-2.5635247,-2.4494698,-2.4178798,-2.3772852,-2.4036262,-2.438542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1022645,-0.9682715,-1.0506393,-1.1102747,-1.0020912,-0.96888596,-0.8587951,-0.6466746,-0.35627928,-0.26294613,-0.13054682,-0.11213858,-0.14363363,-0.3669914,-0.2849241,-0.38535407,-0.76582223,-0.9285389,-0.9027594,-1.0430605,-0.83504665,-0.9448925,-0.87246627,-0.8531089,-0.88952607,-0.93898433
88,1760879475.179808,COMBINED,Walking,65.0,0.0,14.8364315,16.673597,18.235218,17.875273,18.295994,17.462046,15.788161,13.124431,11.042459,7.9488854,5.870616,4.1231055,4.0345726,4.373719,6.541132,9.560965,10.653317,13.038855,14.009129,14.009129,14.606372,13.356661,12.279459,12.202325,8.885802,6.4116526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.036893,11.063629,10.13647,9.995774,8.14511,6.2585835,1.961971,3.2151992,5.837985,6.6545334,10.366302,11.651798,13.245889,14.345295,15.227754,15.425148,15.407133,14.508273,13.431947,11.684389,9.394147,6.564022,3.4004257,4.4835873,8.456499,10.313561,0.0,0.7587487,0.7865539,0.81472385,0.7918548,0.80889803,0.8215079,0.8448736,0.8667561,0.8619034,0.62992007,0.449279,0.24497867,-0.6682894,-1.3190268,-1.6344993,-1.6695199,-1.7213881,-1.6480154,-1.6068997,-1.5346929,-1.4633482,-1.3391823,-1.2232903,-1.0496132,-1.0262395,-0.7536288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7643973,-0.6520476,-0.5190648,-0.28676665,-0.27909353,-0.26010773,0.019575922,2.3163502,2.6457362,3.035681,3.0740738,-3.116829,-2.9366527,-2.9038374,-2.807379,-2.7688446,-2.7108839,-2.7552435,-2.7076097,-2.74668,-2.70175,-2.6703513,-3.0765724,1.2782385,0.92215943,0.7654227
89,1760879475.276637,COMBINED,Walking,61.0,0.0,8.098234,9.005166,6.9684467,5.690637,3.6232176,2.0505877,2.8737655,5.4475174,5.435872,7.366589,4.4166384,3.4410872,3.04156,2.473982,3.0715733,4.9032335,4.5744815,6.272804,8.486696,9.159271,10.510368,9.971306,10.276362,8.150691,8.049275,5.4804864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.383437,13.654313,12.865978,12.836123,13.170111,14.147322,14.049635,12.249556,10.650516,9.651062,9.177654,9.398795,8.41164,9.145723,9.135131,10.41829,10.160852,10.877571,12.347386,13.054053,13.054053,14.0,13.569049,13.576515,12.180687,10.943302,0.0,-2.1324606,-2.3655033,-2.4411123,-2.721572,-2.282388,-1.696745,-0.2710004,-0.46281764,-0.46311063,-0.60521406,-0.78207755,-0.8701898,-1.7420838,-2.2709296,2.954184,2.6755953,2.1469994,2.0958247,1.8023162,1.680324,1.4819837,1.5519047,1.6041697,1.602269,1.5179931,2.1611722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7213662,-2.6408656,-2.5166225,-2.2790325,-2.153648,-2.0311027,-1.8786029,-1.7390299,-1.5694306,-1.5610873,-1.5214535,-1.3462179,-1.3050712,-1.5200102,-1.4280916,-1.7338055,-1.5953534,-1.6841931,-1.70922,-1.6085249,-1.6085249,-1.5707964,-1.6180182,-1.5681973,-1.7553242,-1.8699205
90,1760879475.3364124,COMBINED,Walking,71.5,0.0,12.295511,11.871939,14.147711,13.587682,11.358019,8.982728,10.546169,12.818476,13.419704,15.404933,15.711659,17.480104,16.030195,16.714943,15.756755,14.716953,16.785593,12.516961,10.372644,11.03134,10.6179285,11.604085,9.474437,12.02758,9.826442,8.245039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.07037,11.559282,10.925432,13.54318,12.809656,14.817527,15.042714,14.5260515,13.206664,12.191083,10.001582,7.841371,5.3238535,2.6225085,1.7249085,2.231934,6.533107,8.454189,10.960693,11.991598,9.751764,10.929691,9.643122,4.7463346,2.9246886,4.3423796,0.0,-2.7433906,-3.1373403,-2.874255,-2.8554022,-2.8175344,-2.4757564,-1.9646566,-1.7876498,-1.6846113,-1.7974371,-1.8485916,-1.9129559,-1.940584,-1.8401802,-2.0225892,-2.0797806,-2.1815588,-2.0511413,-2.0516396,-1.7531062,-1.5582242,-1.8096195,-1.2254903,-1.3018625,-1.2093999,-1.2797182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7151647,2.55282,2.3868182,2.3574224,2.3348305,2.1879566,2.2718587,2.2631702,2.2581148,2.4258792,2.3866777,2.340327,2.1694148,2.0831857,1.3101939,0.42926276,0.18020347,0.062478792,0.041841995,0.027244858,-0.012768861,-0.02803708,-0.0074072434,-0.53859097,-0.98488283,-2.263344
91,1760879475.376254,COMBINED,Walking,53.0,0.0,13.078329,11.202589,11.264365,11.227809,10.659925,9.428468,8.498775,8.119698,8.655274,8.175538,8.741023,8.820463,8.820463,8.198908,7.215064,6.646304,5.9809055,7.3375845,8.793502,8.971941,7.8292484,7.678256,8.238038,8.063571,8.521039,8.514971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.509493,6.361548,5.873746,5.822131,6.5016794,7.696338,9.051733,9.690823,10.340253,10.310825,10.313823,9.657543,9.14202,8.7498865,9.713897,12.383331,11.342494,10.460406,11.789167,12.701747,14.340851,14.577447,15.50855,15.831412,15.831412,14.094325,0.0,2.0007346,2.2086332,2.2437623,2.239334,2.1937308,2.3124506,2.5386107,2.7086308,3.002805,3.0034864,3.0451784,-3.1407807,-3.1407807,3.015376,2.992314,2.6448154,2.3965526,2.1020617,1.9645321,1.9188823,1.7835027,1.6603907,1.6023941,1.4540662,1.5420216,1.6261307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4084666,2.6317246,2.8803027,-2.9831765,-2.7588856,-2.521738,-2.5062983,-2.3985023,-2.4191914,-2.4470866,-2.4761753,-2.5176904,-2.737546,-2.9540179,3.0603902,2.8525999,2.7278895,2.530709,2.2999508,2.1239192,2.0224612,1.9566104,1.9361954,1.8739761,1.8739761,1.8413101
92,1760879475.3954225,COMBINED,Walking,53.0,0.0,15.987505,13.453625,11.2603245,10.011473,9.734833,7.308962,4.45725,3.291637,3.4251814,4.1988993,5.3648734,6.138322,6.9580383,5.639643,4.4256496,2.9762862,2.8057156,4.3351607,5.9680367,9.346928,10.384047,9.461269,10.119824,10.1417265,11.05647,11.186351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.778679,3.9465816,2.7800539,3.1439483,3.2781987,4.2134275,4.468173,3.707102,3.9003434,2.196069,1.0755123,2.1054826,3.7121403,6.654206,9.789366,11.7919035,11.111503,11.949293,13.7644005,15.611633,17.598991,19.6207,20.674765,21.579576,20.705486,19.74463,0.0,2.3295772,2.3036115,2.3094406,2.2583108,2.1718078,2.162234,2.3578055,2.765552,-2.606669,-2.3666668,-2.2981083,-2.1935244,-2.1143408,-2.047268,-2.353606,-2.3475842,2.3643224,1.949164,1.6259135,1.6167495,1.7039837,1.5808997,1.6413664,1.6563203,1.6719085,1.7428758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.331567,2.0859017,1.3307437,0.3275977,0.3151384,0.20554225,0.08212993,0.0015754364,-0.12645254,-0.35564518,-1.3626418,-2.44067,-2.9746614,3.104031,2.9424896,2.821807,2.6894732,2.632394,2.5631573,2.563108,2.458892,2.4645226,2.4048407,2.363487,2.3416357,2.3430052
93,1760879475.450978,COMBINED,Walking,60.0,0.0,18.412657,14.341604,15.755649,16.393648,14.985935,12.655788,12.218212,11.998892,10.631552,11.908508,11.519291,7.0295544,3.5896616,4.469729,1.9342659,0.0,1.1564363,1.2003417,2.883329,1.6394573,1.5395924,1.9468719,6.4453807,8.055955,8.753366,9.26419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.157623,9.915804,10.235123,10.794792,9.952686,10.450691,10.7488575,11.689359,12.568291,11.035324,11.820779,10.915667,11.159037,11.460674,10.680824,10.459092,11.584887,12.56969,13.301625,12.107939,13.265909,11.56322,12.104452,13.658886,14.758538,15.420701,0.0,-2.6648624,-2.6464126,-2.645775,-2.8030057,-2.7625165,-2.8090456,-3.0583115,2.8695767,2.8081093,2.687689,2.7231877,2.7243934,2.6069875,2.6964483,-1.2444615,0.0,0.96116966,-1.2720851,-1.5120153,-1.7421923,1.6992842,3.0109043,2.8228014,2.8152528,2.8906515,3.008777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8201382,2.7750313,2.7110515,2.9514873,2.6286612,2.7010324,2.671584,2.8446393,2.8334231,2.916543,2.8460338,-3.117292,3.059884,-2.9951615,-2.8488047,-2.90554,-2.8755507,-2.8580139,-2.9407876,-2.940526,-3.0412037,-2.9040656,-2.875697,-2.8022373,-2.739893,-2.787012
94,1760879475.4687834,COMBINED,Walking,77.0,0.0,10.293404,12.548977,13.275353,13.642084,12.661803,14.008171,12.277769,12.876795,10.609658,4.2716665,9.755173,9.395608,9.620133,7.7672634,10.771359,11.312186,7.0,11.062076,10.798594,11.285831,13.857499,14.905523,13.119066,13.066148,11.956442,11.856471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1653852,8.019366,7.276772,7.291304,4.4078183,3.58874,3.3446558,4.4473786,4.0,4.6061673,3.5571785,4.5637507,6.113581,5.4396906,5.745596,5.610157,4.7090383,8.593555,5.011447,4.760115,3.8251858,2.5362191,0.6845209,7.0738406,12.019281,11.047723,0.0,-2.6348836,-2.7271981,-2.6443725,-2.811744,-2.8022518,-2.7870543,-2.8265173,3.1187127,-2.9066665,-2.418967,-2.4850972,-2.4536386,-2.5531912,-2.6328194,-1.8756618,-2.0238552,-1.5707964,-1.4648073,-1.2447166,-1.3412794,-1.2511182,-1.0345948,-1.4802645,-1.0144356,-0.7961793,-0.8504073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0225108,-1.847448,-1.773369,-1.721317,-2.0815666,-1.8521401,-1.5407424,-3.011813,3.1415925,2.9375083,-3.0529714,2.9588583,2.0708377,2.4979098,2.4153967,2.723452,2.3211858,1.4247024,2.5355542,2.1429086,1.4425181,2.9362898,-2.8037956,-2.5574725,-2.6316073,-2.6541786
95,1760879475.5393333,COMBINED,Walking,79.0,0.0,7.1509223,4.760767,8.192829,9.605068,7.366589,5.1872745,9.414962,5.1258736,6.6501064,9.751974,6.3916197,5.532552,4.546979,5.452829,3.2344668,5.9190187,6.4563704,2.5837007,4.920573,5.800076,8.937798,7.964835,4.445806,9.126884,8.90791,11.076804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.907984,9.139295,9.379259,8.480009,5.7947087,7.366021,4.459287,4.24359,7.4012003,8.7533655,6.7675457,6.0325403,7.7479815,6.3245554,9.615715,10.526738,9.194565,9.467258,11.948445,10.936179,9.41911,10.492696,8.464284,6.426219,4.8752403,2.692813,0.0,-2.034844,-2.2261546,-2.1674304,-2.00033,-2.1760104,-2.489251,-2.6251118,-2.7862203,2.9357486,3.0254638,2.3844397,2.4328768,1.6106406,2.0894938,0.7673777,0.62401676,0.8862242,-0.919667,-0.20680003,0.896676,-0.12621273,0.7825351,0.94257545,0.7534601,1.0593271,1.2701772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7404944,1.943103,1.7573588,1.7133152,1.9681888,1.8873643,1.9635209,2.1633508,2.1962814,2.4652386,2.7344973,3.0886195,2.6526792,2.819842,3.0774665,2.676841,2.7424445,2.5513403,2.4570363,2.4466074,2.3155718,2.0415673,2.2240434,1.8819832,2.087201,-2.7685163
96,1760879475.5570354,COMBINED,Walking,80.5,0.0,17.282885,16.93534,17.41249,16.438362,16.18716,13.131065,12.743847,9.722164,9.048676,11.665863,13.312283,12.138812,12.11127,10.9691515,11.314278,8.021516,7.973982,9.660745,7.807395,11.864184,11.472464,7.0738487,5.8214164,6.5330606,4.619251,3.5560007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.827365,11.913692,9.835284,11.989947,7.80493,2.8536618,4.625279,3.954821,6.186651,7.930997,7.074997,9.941509,9.616185,10.198778,10.622562,8.85647,8.651075,6.1808367,6.524541,3.92265,8.722624,9.173088,7.6610045,14.399836,12.532679,15.162112,0.0,-1.8409783,-1.6599131,-1.8569778,-1.7338369,-1.7831588,-2.085096,-1.9111375,-2.1509008,-2.5087368,-2.49804,-2.652784,-2.634895,-3.0360725,-3.0304408,3.0798082,2.3533497,2.2781591,2.2018757,2.407483,2.2377446,2.3424506,2.512687,2.7291822,2.5081124,-2.7627976,3.028995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0162652,-1.7845008,-1.5898676,-1.972671,-1.4306126,-0.53500044,-0.8491011,-2.6226053,2.9051797,2.151864,2.4949276,2.0520918,2.2445812,2.0524309,2.0175455,2.1812434,2.2762547,2.4526088,2.2510254,2.3975685,-3.086394,-2.472711,-2.430508,2.997816,-2.0068338,-2.0701075
97,1760879475.5768175,COMBINED,Walking,78.0,0.0,9.552701,12.431335,11.614147,9.147441,9.843857,7.0295696,7.665599,4.978947,4.008894,9.49106,8.467758,12.4274,8.550488,6.186651,10.219856,7.6677556,11.430964,9.444586,10.548732,7.7921524,11.029627,10.209263,14.947992,7.4454927,11.999954,9.291867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0290165,8.366417,6.911887,8.885802,4.717543,6.319088,7.362022,5.977829,5.7650123,4.5209823,6.2713275,4.9664574,6.6399913,6.49261,6.475907,4.7508326,2.1407688,5.795474,4.1322045,4.9664755,8.028294,9.292508,5.013349,5.400928,11.028186,8.898589,0.0,1.3948153,1.5596243,1.7760993,1.78112,1.4455975,1.3772337,1.8888403,1.336179,0.59689486,0.14686392,-0.15941256,-0.16163763,-0.11722063,-0.23641297,-0.36460266,-0.5224048,-0.61399287,-0.5537841,-0.58292025,-0.2595736,-0.39116937,-0.13324457,-0.45367447,-0.39497206,-0.23130535,-0.23684293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28761786,0.32254872,0.35113925,0.5445568,0.55485404,0.9396305,0.8788631,0.23056108,0.16551307,-0.185822,-0.5210714,-0.34770277,-1.1583085,-1.3437124,-0.8809678,-0.4933337,-0.092227675,-0.26913896,0.15962194,-0.36214888,0.5667571,0.75375503,1.4917542,0.4940824,0.7314619,1.2390834
98,1760879475.5860028,COMBINED,Walking,79.5,0.0,12.172059,14.20298,13.661985,11.49981,11.813412,10.711787,6.8347907,6.9351196,8.19085,17.802444,9.819747,15.264338,5.9541817,8.1234045,7.129106,11.344752,8.006238,10.706244,7.333697,7.071068,6.5628104,6.09468,5.298465,3.234647,3.7191956,4.4473786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98247,8.422423,6.9924,7.8878956,6.24182,2.2008133,4.077789,5.254378,6.871843,7.4213624,10.528213,11.395801,11.860469,12.5821,11.771964,11.138896,10.057604,10.792273,10.626524,9.438613,11.06222,12.272938,9.721185,9.7406845,9.72232,9.802828,0.0,0.9641308,0.91365224,0.95039666,1.2748878,1.1790385,1.3598725,1.2765001,1.9421734,2.48498,2.6138065,2.5646362,2.5899377,2.9530768,-3.0179296,-2.876838,3.118991,-2.0421104,-2.5096881,-2.815446,-2.3561945,-2.0111492,-1.9748431,-1.6325845,-1.7799915,-3.1226714,3.011813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0021183,-1.8338305,-1.7551098,-1.5779151,-1.7909905,-1.8738748,-2.628973,2.8291562,-2.896614,2.9088838,2.9888918,3.0722594,2.9929245,3.0040789,3.0565426,2.8360386,2.6929152,2.9261518,2.611309,2.5779731,2.1712968,2.1531494,1.8934853,1.9265313,1.9127828,1.574674
99,1760879475.597221,COMBINED,Walking,60.5,0.0,16.99867,16.047962,16.28665,14.6582365,13.665416,13.153339,12.651499,11.992543,11.580885,11.727152,10.974453,11.419818,11.548125,11.560765,12.2069845,12.889022,11.085177,11.458291,10.859223,10.2661295,7.955894,7.235328,6.239692,6.885492,6.87789,7.611869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.286731,10.179985,8.601671,6.53923,4.7677383,2.747385,1.8431026,2.9757235,2.1970727,2.8132033,3.3722148,4.2122593,4.2029247,4.213649,4.3377647,4.6417193,5.5087166,6.1797237,9.399305,12.103719,13.466836,12.96907,12.931766,13.715594,13.707893,14.632441,0.0,-1.8012974,-1.6481302,-1.7586899,-1.725013,-1.7336547,-1.7212436,-1.5825373,-1.5714182,-1.5969532,-1.5513952,-1.4273223,-1.3548356,-1.1920013,-1.0065794,-0.96323043,-0.7819588,-0.6940989,-0.5795607,-0.49443018,-0.5474441,-0.5541134,-0.62606144,-0.96199954,-1.0657365,-1.1049081,-1.150043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5599031,-1.3749887,-1.4041064,-1.3755418,-1.5310154,-1.7276083,-2.6724572,2.8080895,2.1410453,2.2966964,1.8616083,1.4216604,1.2602363,1.0841472,0.69285536,-0.0018105918,-0.17992479,-0.55477554,-0.81764495,-0.9025069,-1.037168,-1.1331506,-1.325431,-1.4395548,-1.4845876,-1.5275065
100,1760879475.6470685,COMBINED,Walking,61.5,0.0,6.10334,6.0301843,6.045013,6.52817,5.409046,5.592161,4.0322595,3.3681092,4.448569,3.1986258,3.6055508,2.5482807,2.9116235,2.6593044,1.8808157,1.2172735,1.9955003,2.3292825,1.25045,1.9931626,3.960967,6.003538,7.1303115,7.843977,8.100858,8.757075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.174221,15.634557,15.819342,15.361722,14.516872,13.138793,12.809421,12.565328,13.542941,14.374253,14.031658,11.717377,10.526462,8.630209,8.142227,7.276093,7.9212594,7.8958454,8.119699,8.895143,8.43326,9.183958,8.417106,7.666037,7.8687634,7.1445,0.0,-0.95761293,-0.8747826,-0.7950556,-0.6653767,-0.9917329,-1.1216809,-1.0648892,-1.1583964,-2.0641327,-2.138439,-2.55359,-2.855288,-3.0505776,2.6897721,1.9967273,1.811868,1.5730537,1.245524,1.7849935,3.1381564,-2.9870799,-2.7047858,-2.763839,-2.6278043,-2.6633582,-2.8762376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3904773,-1.3698786,-1.4351991,-1.4688193,-1.563963,-1.6601706,-1.7036338,-1.7050227,-1.7190169,-1.7103869,-1.6342013,-1.5297229,-1.4900694,-1.3274722,-1.1832725,-0.9258618,-1.0040172,-0.8702732,-1.0764631,-1.2152009,-1.4480784,-1.450386,-1.6191987,-1.5262245,-1.437131,-1.5069495
101,1760879475.7153053,COMBINED,Walking,61.5,0.0,7.0598702,6.0697374,8.016571,5.722361,6.066074,7.2059693,7.2059693,9.167518,10.052743,9.027546,12.263769,12.605191,13.251932,12.59458,12.800506,12.202587,11.285162,11.321879,10.81725,11.27259,12.041595,10.653741,12.165519,12.657191,13.815822,13.972713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.313591,12.660868,12.752705,10.588914,10.536167,10.797347,10.713394,9.466114,8.277418,6.3745627,6.053133,4.717695,4.8687916,2.8741612,3.9514341,4.937575,4.1143656,3.1228054,2.412784,1.6532897,0.0,3.371377,4.0160074,5.233192,4.004923,5.726164,0.0,-0.5550502,0.15173267,-0.30369562,-0.29547784,-0.14773105,-0.23966815,-0.23966815,-0.1381116,0.090007424,0.078140356,-0.07488994,-0.002049027,-0.067094296,-0.002832083,-0.038276516,-0.020496551,0.23206562,0.19720644,0.50660825,0.572996,0.7266423,0.7853982,0.9102027,0.98989385,1.0854834,1.2476033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.131634,2.127409,2.0449705,1.7478381,1.6449484,1.4780481,1.4366122,1.2471923,1.1252508,0.76340574,0.46046466,0.09987717,-0.60679764,-0.90486205,-1.6541601,-1.6273563,-1.8163061,-2.3421755,-2.0720587,-2.341999,0.0,1.180895,0.6359603,0.73039085,0.39667317,0.5090971
102,1760879475.7225704,COMBINED,Walking,61.0,0.0,17.182898,16.567009,15.908561,15.033591,12.822272,12.789861,11.467477,11.29848,10.905422,11.325475,9.994491,10.071944,10.60063,10.60063,11.543425,10.796851,10.198039,8.17869,7.609545,6.52466,5.819434,5.207658,4.1796823,3.7427576,2.5109406,2.5112765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.220908,6.808753,2.5052733,4.6534243,6.2715316,11.057163,11.603941,12.21961,12.980834,14.654792,15.516129,16.59219,16.832666,16.023886,15.641467,14.482834,13.228953,12.53406,11.80205,11.576759,11.53749,12.016732,12.928491,13.524148,14.275739,15.061522,0.0,-0.484289,-0.4342999,-0.48948494,-0.5207401,-0.5396623,-0.54012084,-0.5228756,-0.588414,-0.54164577,-0.6046814,-0.4877426,-0.5079645,-0.35111326,-0.35111326,-0.3089808,-0.22306554,-0.19739556,-0.23163556,-0.18469283,0.09782827,0.37316734,-0.04066919,0.15432665,-0.30776542,0.6965927,0.5896305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3234956,-2.1850498,-1.5338271,-0.49033007,-0.25122258,-0.12866871,-0.084919706,0.0069983043,0.016374448,-0.00702529,0.0,-0.09397404,-0.18998635,-0.26011512,-0.39162472,-0.47127178,-0.529561,-0.49204403,-0.6401532,-0.57181466,-0.51621485,-0.5066297,-0.49824584,-0.41069824,-0.40761346,-0.37768474
103,1760879475.777229,COMBINED,Walking,75.0,0.0,16.326881,16.998243,18.298012,17.339235,18.025173,17.653997,14.944529,14.19408,10.923065,11.490959,12.357085,13.409318,14.007531,13.719506,14.490445,14.065002,8.826237,10.838085,10.882376,10.84247,8.529206,10.806221,10.665166,11.228525,11.083388,8.621177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.949279,12.163474,9.791563,9.034108,5.2390747,3.04734,2.0,2.9232674,1.5093671,2.5838408,0.8567819,2.3953977,2.8625453,3.7570446,3.0039208,4.3847766,4.378894,2.7248151,0.5422649,2.0662348,3.477048,5.7156096,7.2197933,11.44302,12.801365,13.876128,0.0,-2.444366,-2.3925498,-2.4539564,-2.4068499,-2.3898497,-2.5593395,-2.4670842,-2.2549236,-1.8399866,-1.6615688,-1.4470538,-1.3608681,-1.2690876,-1.171315,-1.1179488,-1.0972923,-0.93479455,-0.6139211,-0.45456907,-0.17439765,0.0068022986,0.2318357,0.5476106,0.7930136,0.77947056,1.1520635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0527824,1.1855854,1.0804093,0.88629127,0.6462162,0.40404683,0.0,-0.5804827,-0.98289347,-1.8487455,-1.8535885,-2.8243866,-3.0488114,3.0978293,3.0119653,-3.0616071,3.068209,3.097276,-1.7892393,-1.7135372,-2.2725039,-2.4059303,-2.0993845,-2.3825176,-2.2835138,-2.2857864
