timestamp,subcarrier_index,I,Q,magnitude,phase
0.002,0,-112,8,112.285,175.91
0.002,1,0,32,32.0,90.0
0.002,2,11,28,30.083,68.55
0.002,3,10,25,26.926,68.2
0.002,4,10,19,21.471,62.24
0.002,5,11,14,17.804,51.84
0.002,6,11,10,14.866,42.27
0.002,7,14,6,15.232,23.2
0.002,8,17,4,17.464,13.24
0.002,9,20,1,20.025,2.86
0.002,10,25,1,25.02,2.29
0.002,11,29,1,29.017,1.97
0.002,12,33,1,33.015,1.74
0.002,13,35,3,35.128,4.9
0.002,14,38,6,38.471,8.97
0.002,15,38,6,38.471,8.97
0.002,16,37,8,37.855,12.2
0.002,17,36,9,37.108,14.04
0.002,18,32,9,33.242,15.71
0.002,19,28,9,29.411,17.82
0.002,20,22,8,23.409,19.98
0.002,21,16,6,17.088,20.56
0.002,22,12,4,12.649,18.43
0.002,23,5,3,5.831,30.96
0.002,24,-1,-1,1.414,-135.0
0.002,25,-6,-4,7.211,-146.31
0.002,26,-10,0,10.0,180.0
0.002,27,0,0,0.0,0.0
0.002,28,0,0,0.0,0.0
0.002,29,0,0,0.0,0.0
0.002,30,0,0,0.0,0.0
0.002,31,0,0,0.0,0.0
0.002,32,0,0,0.0,0.0
0.002,33,0,0,0.0,0.0
0.002,34,0,0,0.0,0.0
0.002,35,0,0,0.0,0.0
0.002,36,0,0,0.0,0.0
0.002,37,0,-24,24.0,-90.0
0.002,38,4,-22,22.361,-79.7
0.002,39,0,-20,20.0,-90.0
0.002,40,-3,-17,17.263,-100.01
0.002,41,-6,-16,17.088,-110.56
0.002,42,-10,-13,16.401,-127.57
0.002,43,-12,-12,16.971,-135.0
0.002,44,-16,-11,19.416,-145.49
0.002,45,-18,-10,20.591,-150.95
0.002,46,-19,-9,21.024,-154.65
0.002,47,-21,-8,22.472,-159.15
0.002,48,-20,-8,21.541,-158.2
0.002,49,-19,-7,20.248,-159.78
0.002,50,-17,-6,18.028,-160.56
0.002,51,-12,-5,13.0,-157.38
0.002,52,-8,-3,8.544,-159.44
0.002,53,-3,-1,3.162,-161.57
0.002,54,1,3,3.162,71.57
0.002,55,7,7,9.899,45.0
0.002,56,9,13,15.811,55.3
0.002,57,15,17,22.672,48.58
0.002,58,19,22,29.069,49.18
0.002,59,20,24,31.241,50.19
0.002,60,21,31,37.443,55.89
0.002,61,19,34,38.949,60.8
0.002,62,20,32,37.736,57.99
1.0646,0,32,6,32.558,10.62
1.0646,1,0,29,29.0,90.0
1.0646,2,-30,26,39.699,139.09
1.0646,3,-27,24,36.125,138.37
1.0646,4,-22,23,31.828,133.73
1.0646,5,-21,23,31.145,132.4
1.0646,6,-14,23,26.926,121.33
1.0646,7,-11,25,27.313,113.75
1.0646,8,-6,28,28.636,102.09
1.0646,9,-3,30,30.15,95.71
1.0646,10,-5,36,36.346,97.91
1.0646,11,-3,37,37.121,94.64
1.0646,12,-4,40,40.2,95.71
1.0646,13,-9,40,41.0,102.68
1.0646,14,-9,41,41.976,102.38
1.0646,15,-11,39,40.522,105.75
1.0646,16,-14,36,38.626,111.25
1.0646,17,-15,30,33.541,116.57
1.0646,18,-16,25,29.682,122.62
1.0646,19,-15,20,25.0,126.87
1.0646,20,-14,13,19.105,137.12
1.0646,21,-10,7,12.207,145.01
1.0646,22,-8,3,8.544,159.44
1.0646,23,-4,-2,4.472,-153.43
1.0646,24,1,-5,5.099,-78.69
1.0646,25,5,-8,9.434,-57.99
1.0646,26,9,0,9.0,0.0
1.0646,27,0,0,0.0,0.0
1.0646,28,0,0,0.0,0.0
1.0646,29,0,0,0.0,0.0
1.0646,30,0,0,0.0,0.0
1.0646,31,0,0,0.0,0.0
1.0646,32,0,0,0.0,0.0
1.0646,33,0,0,0.0,0.0
1.0646,34,0,0,0.0,0.0
1.0646,35,0,0,0.0,0.0
1.0646,36,0,0,0.0,0.0
1.0646,37,0,-26,26.0,-90.0
1.0646,38,12,-24,26.833,-63.43
1.0646,39,9,-24,25.632,-69.44
1.0646,40,6,-22,22.804,-74.74
1.0646,41,2,-21,21.095,-84.56
1.0646,42,-2,-20,20.1,-95.71
1.0646,43,-5,-19,19.647,-104.74
1.0646,44,-8,-19,20.616,-112.83
1.0646,45,-11,-19,21.954,-120.07
1.0646,46,-14,-18,22.804,-127.87
1.0646,47,-15,-18,23.431,-129.81
1.0646,48,-16,-18,24.083,-131.63
1.0646,49,-16,-16,22.627,-135.0
1.0646,50,-14,-12,18.439,-139.4
1.0646,51,-13,-8,15.264,-148.39
1.0646,52,-10,-5,11.18,-153.43
1.0646,53,-7,0,7.0,180.0
1.0646,54,-6,6,8.485,135.0
1.0646,55,-6,12,13.416,116.57
1.0646,56,-6,19,19.925,107.53
1.0646,57,-9,24,25.632,110.56
1.0646,58,-11,30,31.953,110.14
1.0646,59,-15,31,34.438,115.82
1.0646,60,-18,33,37.59,118.61
1.0646,61,-22,35,41.34,122.15
1.0646,62,-26,35,43.6,126.61
1.9648,0,32,6,32.558,10.62
1.9648,1,0,-26,26.0,-90.0
1.9648,2,33,-23,40.224,-34.88
1.9648,3,29,-21,35.805,-35.91
1.9648,4,24,-22,32.558,-42.51
1.9648,5,20,-21,29.0,-46.4
1.9648,6,16,-23,28.018,-55.18
1.9648,7,12,-25,27.731,-64.36
1.9648,8,12,-29,31.385,-67.52
1.9648,9,8,-31,32.016,-75.53
1.9648,10,6,-35,35.511,-80.27
1.9648,11,6,-38,38.471,-81.03
1.9648,12,6,-41,41.437,-81.67
1.9648,13,10,-39,40.262,-75.62
1.9648,14,14,-40,42.379,-70.71
1.9648,15,16,-39,42.154,-67.69
1.9648,16,17,-34,38.013,-63.43
1.9648,17,19,-29,34.67,-56.77
