packet_id,timestamp,rx_id,activity,rssi,amplitude_0,amplitude_1,amplitude_2,amplitude_3,amplitude_4,amplitude_5,amplitude_6,amplitude_7,amplitude_8,amplitude_9,amplitude_10,amplitude_11,amplitude_12,amplitude_13,amplitude_14,amplitude_15,amplitude_16,amplitude_17,amplitude_18,amplitude_19,amplitude_20,amplitude_21,amplitude_22,amplitude_23,amplitude_24,amplitude_25,amplitude_26,amplitude_27,amplitude_28,amplitude_29,amplitude_30,amplitude_31,amplitude_32,amplitude_33,amplitude_34,amplitude_35,amplitude_36,amplitude_37,amplitude_38,amplitude_39,amplitude_40,amplitude_41,amplitude_42,amplitude_43,amplitude_44,amplitude_45,amplitude_46,amplitude_47,amplitude_48,amplitude_49,amplitude_50,amplitude_51,amplitude_52,amplitude_53,amplitude_54,amplitude_55,amplitude_56,amplitude_57,amplitude_58,amplitude_59,amplitude_60,amplitude_61,amplitude_62,amplitude_63,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_16,phase_17,phase_18,phase_19,phase_20,phase_21,phase_22,phase_23,phase_24,phase_25,phase_26,phase_27,phase_28,phase_29,phase_30,phase_31,phase_32,phase_33,phase_34,phase_35,phase_36,phase_37,phase_38,phase_39,phase_40,phase_41,phase_42,phase_43,phase_44,phase_45,phase_46,phase_47,phase_48,phase_49,phase_50,phase_51,phase_52,phase_53,phase_54,phase_55,phase_56,phase_57,phase_58,phase_59,phase_60,phase_61,phase_62,phase_63
105,1760879475.309929,RX1,Walking,48,0.0,13.341663,13.341663,13.601471,13.928389,13.928389,14.317821,14.317821,14.317821,13.416409,13.038404,13.038404,12.206555,11.401754,12.041595,12.041595,12.7279215,12.041595,13.453625,13.453625,13.453625,13.453625,13.60147,13.038404,12.529964,11.704699,11.401754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.035668,15.297058,15.524176,16.155495,16.552946,16.124516,16.124516,15.811389,14.422205,14.422205,13.892444,13.416409,12.999999,13.928389,14.86607,14.56022,15.524176,15.524176,15.297058,15.297058,15.297058,15.132746,14.142136,14.035668,14.0,0.0,2.9147937,2.9147937,2.8430936,2.7744188,2.7744188,2.709185,2.709185,2.709185,2.6779451,2.5748634,2.5748634,2.5308666,2.4805496,2.4149504,2.2974386,2.3561945,2.2974386,2.3036115,2.3036115,2.4087775,2.4087775,2.5127964,2.5748634,2.642246,2.7928216,2.8753407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1415925,-3.070285,-2.9441972,-2.8809903,-2.7610862,-2.7049656,-2.6224465,-2.6224465,-2.536048,-2.55359,-2.55359,-2.6135182,-2.6779451,-2.7468016,-2.7744188,-2.7985687,-2.863293,-2.8809903,-2.8809903,-2.9441972,-2.9441972,-2.9441972,-3.009041,-2.9996955,-3.070285,3.1415925
106,1760879475.391424,RX1,Walking,72,0.0,14.0,18.0,19.026297,20.024984,20.024984,19.026297,18.0,16.03122,13.0,9.219544,9.219544,7.28011,5.3851647,4.472136,5.0,4.472136,5.656854,7.2111025,7.615773,8.5440035,8.0,7.071068,7.28011,6.4031243,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.615773,7.28011,7.071068,6.0,5.0990195,5.0,5.656854,8.062258,10.29563,12.206555,13.892444,16.643316,17.492855,18.867962,19.416489,19.416489,19.416489,18.867962,19.235384,16.552946,15.231546,12.369316,10.0,7.615773,8.485281,8.944272,0.0,3.1415925,3.1415925,3.0890095,3.0916343,3.0916343,3.0890095,3.1415925,-3.0791738,3.1415925,-2.9229238,-2.9229238,-2.863293,-2.7610862,-2.0344439,-1.5707964,-1.1071488,-0.7853982,-0.5880026,-0.4048918,-0.35877067,0.0,0.14189705,0.27829966,0.67474097,0.9272952,1.5707964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4048918,-0.27829966,-0.14189705,0.0,-0.19739556,-0.6435011,-0.7853982,-1.0516502,-1.0636978,-0.9600704,-1.0427219,-0.99945885,-1.0303768,-1.012197,-0.96850896,-0.96850896,-0.96850896,-1.012197,-1.0838971,-1.1341692,-1.1659045,-1.3258177,-1.5707964,-1.9756881,-2.3561945,-2.6779451
107,1760879475.467516,RX1,Walking,48,0.0,11.0,12.649111,11.704699,13.601471,13.928389,12.999999,14.317821,12.999999,12.529964,12.529964,12.529964,11.661903,11.401754,11.401754,11.313708,11.313708,12.041595,12.041595,12.7279215,13.453625,12.806249,12.206555,12.529964,11.18034,10.440307,10.198039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.038405,13.0,14.142136,14.3178215,14.86607,14.317821,14.764824,14.422205,14.422205,13.60147,12.206555,12.206555,11.661903,12.083046,12.999999,12.649111,13.601471,14.3178215,14.3178215,14.56022,14.3178215,14.3178215,14.3178215,13.341663,13.152946,14.035668,0.0,0.0,-0.32175055,-0.348771,-0.29849893,-0.36717382,-0.39479113,-0.43240777,-0.39479113,-0.49934673,-0.49934673,-0.49934673,-0.5404195,-0.66104317,-0.66104317,-0.7853982,-0.7853982,-0.844154,-0.844154,-0.7853982,-0.7328151,-0.67474097,-0.61072594,-0.49934673,-0.4636476,-0.2914568,-0.19739556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07677189,0.0,0.14189705,0.21109334,0.34302393,0.43240777,0.49394137,0.5880026,0.5880026,0.6287963,0.61072594,0.61072594,0.5404195,0.4266275,0.39479113,0.32175055,0.29849893,0.21109334,0.21109334,0.27829966,0.21109334,0.21109334,0.21109334,0.22679885,0.15264933,0.071307465
108,1760879475.470058,RX1,Walking,48,0.0,12.806249,12.806249,13.038404,12.529964,13.416409,13.416409,13.416409,12.999999,12.999999,12.999999,11.704699,11.401754,11.18034,11.18034,11.045361,11.0,12.0,12.0,13.0,13.152946,12.1655245,12.369316,11.704699,11.18034,10.29563,10.29563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.806249,13.60147,14.422205,15.652476,16.155495,16.492422,15.297058,16.124516,15.033297,15.033297,14.142136,13.152946,13.152946,13.341663,12.649111,13.928389,14.317821,15.652476,15.652476,14.764824,16.124516,14.764824,15.264338,14.422205,13.60147,12.806249,0.0,2.2455373,2.2455373,2.1375256,2.070143,2.0344439,2.0344439,2.0344439,1.9655875,1.9655875,1.9655875,1.9195673,1.8370484,1.7506498,1.7506498,1.6614562,1.5707964,1.5707964,1.5707964,1.5707964,1.7234457,1.735945,1.815775,1.9195673,2.0344439,2.077895,2.077895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4668517,2.5127964,2.55359,2.6779451,2.7610862,2.896614,2.9441972,3.0172377,3.0750246,3.0750246,2.9996955,2.9889433,2.9889433,2.9147937,2.819842,2.7744188,2.709185,2.6779451,2.6779451,2.6476512,2.6224465,2.6476512,2.5899377,2.55359,2.5127964,2.4668517
109,1760879475.4945412,RX1,Walking,72,0.0,5.8309517,7.8102493,12.041595,13.416409,16.124516,17.492855,17.492855,17.0,15.811389,14.764824,12.206555,8.602325,6.4031243,5.0,4.0,3.6055512,5.3851647,8.062258,9.0,12.041595,13.152946,14.56022,13.928389,13.416409,13.60147,12.041595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.071068,7.071068,7.615773,7.615773,6.3245554,6.0827622,4.1231055,5.656854,6.7082043,8.944272,11.704699,14.56022,16.27882,17.46425,19.235384,19.104973,23.086792,22.090721,22.090721,20.024984,16.03122,13.0,9.055386,7.28011,0.0,2.6011732,2.4468544,2.2974386,2.0344439,2.0899425,2.1112158,2.1112158,2.0607536,2.176341,2.0647378,2.1815224,2.1910458,2.2455373,2.4980915,3.1415925,-2.55359,-1.9513026,-1.6951513,-1.5707964,-1.487655,-1.418147,-1.2924967,-1.2036225,-1.1071488,-0.94200003,-0.7266423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14189705,0.14189705,0.4048918,0.4048918,0.32175055,0.16514868,-0.24497867,-0.7853982,-1.1071488,-1.1071488,-1.2220253,-1.2924967,-1.3854483,-1.3397057,-1.4141945,-1.4659194,-1.484058,-1.4801364,-1.4801364,-1.5208379,-1.6332152,-1.5707964,-1.6814536,-1.849096
110,1760879475.527054,RX1,Walking,48,0.0,13.0,13.038405,14.0,13.038405,14.142136,14.142136,14.142136,14.3178215,13.341663,13.341663,12.649111,11.704699,12.083046,12.083046,11.661903,13.038404,13.038404,13.038404,13.416409,13.416409,12.999999,12.649111,12.369316,11.18034,10.049876,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1655245,13.601471,12.999999,14.764824,14.422205,14.21267,14.866069,14.866069,14.21267,13.453625,12.806249,12.7279215,12.041595,12.806249,12.806249,13.038404,13.892444,13.892444,14.764824,14.764824,14.764824,14.317821,14.317821,13.928389,13.601471,12.649111,0.0,0.0,0.07677189,0.0,-0.07677189,-0.14189705,-0.14189705,-0.14189705,-0.21109334,-0.22679885,-0.22679885,-0.32175055,-0.348771,-0.4266275,-0.4266275,-0.5404195,-0.5667292,-0.5667292,-0.5667292,-0.4636476,-0.4636476,-0.39479113,-0.32175055,-0.24497867,-0.1798535,-0.09966865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16514868,0.29849893,0.39479113,0.49394137,0.5880026,0.6857295,0.7378151,0.8329813,0.8850668,0.8379812,0.8960554,0.7853982,0.7266423,0.67474097,0.67474097,0.5667292,0.52807444,0.52807444,0.49394137,0.49394137,0.49394137,0.43240777,0.43240777,0.36717382,0.29849893,0.32175055
111,1760879475.530915,RX1,Walking,48,0.0,13.892444,13.038404,12.806249,14.21267,14.21267,13.453625,14.21267,14.142136,12.7279215,12.7279215,12.806249,11.401754,11.661903,12.529964,12.083046,12.083046,12.999999,13.416409,13.892444,13.038404,13.60147,12.041595,12.041595,11.313708,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.083046,12.649111,13.341663,14.3178215,14.035668,15.033297,15.132746,15.297058,14.56022,13.341663,13.341663,12.369316,12.1655245,12.041595,13.0,13.038405,13.038405,14.142136,14.142136,15.132746,15.132746,14.142136,14.3178215,14.3178215,13.341663,12.999999,0.0,-0.52807444,-0.5667292,-0.67474097,-0.6857295,-0.6857295,-0.7328151,-0.6857295,-0.7853982,-0.7853982,-0.7853982,-0.8960554,-0.90975314,-1.0303768,-1.0714496,-1.1441689,-1.1441689,-1.1760052,-1.1071488,-1.0427219,-1.0040671,-0.94200003,-0.844154,-0.7266423,-0.7853982,-0.6435011,-0.6435011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4266275,-0.32175055,-0.22679885,-0.21109334,-0.071307465,0.066568166,0.13255154,0.19739556,0.27829966,0.22679885,0.22679885,0.24497867,0.16514868,0.08314123,0.0,-0.07677189,-0.07677189,-0.14189705,-0.14189705,-0.13255154,-0.13255154,-0.14189705,-0.21109334,-0.21109334,-0.22679885,-0.39479113
112,1760879475.548032,RX1,Walking,48,0.0,12.999999,14.317821,13.928389,13.601471,14.56022,14.3178215,14.56022,14.3178215,14.3178215,13.152946,12.1655245,12.041595,12.0,12.041595,12.1655245,12.1655245,13.152946,13.152946,14.142136,14.035668,13.0,13.038405,12.1655245,11.18034,11.401754,10.440307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.806249,13.453625,14.866069,15.620499,15.811389,17.0,16.155495,15.811388,15.811388,14.56022,13.601471,13.601471,12.999999,13.416409,13.892444,13.60147,15.0,15.0,15.620499,15.620499,16.27882,15.620499,14.866069,14.866069,14.142136,13.453625,0.0,-2.7468016,-2.709185,-2.7744188,-2.8430936,-2.863293,-2.9304993,-2.863293,-2.9304993,-2.9304993,-2.9889433,-2.976444,-3.0584514,3.1415925,3.0584514,2.976444,2.976444,2.9889433,2.9889433,2.9996955,3.070285,3.1415925,-3.0648208,-2.976444,-2.961739,-2.8753407,-2.8501358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4668517,-2.4087775,-2.3086114,-2.2655346,-2.176341,-2.0607536,-1.9513026,-1.8925469,-1.8925469,-1.849096,-1.8692952,-1.8692952,-1.9655875,-2.0344439,-2.0988708,-2.1995926,-2.2142975,-2.2142975,-2.2655346,-2.2655346,-2.3127437,-2.2655346,-2.3086114,-2.3086114,-2.3561945,-2.4087775
113,1760879475.552712,RX1,Walking,48,0.0,13.60147,14.21267,14.422205,13.892444,14.764824,14.764824,14.764824,14.317821,14.317821,12.999999,12.999999,12.649111,12.369316,12.1655245,12.041595,12.041595,13.038405,13.038405,14.035668,14.142136,14.3178215,13.601471,12.649111,12.083046,11.18034,10.816654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.60147,14.422205,15.652476,15.811388,16.492422,16.27882,16.124516,15.033297,14.035668,14.0,13.038405,13.038405,13.341663,13.601471,13.601471,13.928389,15.231546,15.231546,15.652476,16.552946,16.552946,15.652476,14.764824,13.892444,13.892444,13.038404,0.0,-2.5127964,-2.4558632,-2.55359,-2.6135182,-2.6476512,-2.6476512,-2.6476512,-2.709185,-2.709185,-2.7468016,-2.7468016,-2.819842,-2.896614,-2.976444,-3.0584514,-3.0584514,-3.0648208,-3.0648208,-3.070285,-2.9996955,-2.9304993,-2.8430936,-2.819842,-2.714965,-2.6779451,-2.55359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1995926,-2.158799,-2.0344439,-1.8925469,-1.815775,-1.7561443,-1.6951513,-1.6373645,-1.6421038,-1.5707964,-1.6475682,-1.6475682,-1.7975951,-1.8692952,-1.8692952,-1.9379702,-1.9756881,-1.9756881,-2.0344439,-2.0074234,-2.0074234,-2.0344439,-2.0647378,-2.0988708,-2.0988708,-2.1375256
114,1760879475.6208909,RX1,Walking,74,0.0,19.235384,20.024984,22.090721,22.203604,19.235384,20.396078,18.110771,15.297058,11.401754,9.219544,7.071068,5.8309517,5.8309517,5.3851647,7.28011,7.071068,7.0,7.0,7.071068,8.062258,6.3245554,6.0827622,4.1231055,2.828427,2.0,3.6055512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.071068,7.615773,5.8309517,5.0,2.828427,2.236068,2.236068,7.2111025,9.433981,12.806249,15.620499,17.691807,19.209373,19.209373,20.808653,20.248457,20.59126,18.788294,17.464249,14.56022,12.649111,8.246211,4.0,1.0,6.0827622,9.0,0.0,-0.15660188,-0.049958397,-0.09065989,-0.13552772,-0.15660188,-0.19739556,-0.11065722,-0.19739556,-0.26625204,-0.21866895,0.14189705,0.5404195,1.0303768,1.19029,1.2924967,1.4288993,1.5707964,1.5707964,1.4288993,1.6951513,1.8925469,1.735945,1.815775,2.3561945,3.1415925,-2.55359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14189705,0.4048918,0.5404195,0.9272952,0.7853982,2.0344439,-2.6779451,-2.55359,-2.5829933,-2.4668517,-2.4468544,-2.3961732,-2.4668517,-2.4668517,-2.5269296,-2.567288,-2.634494,-2.70175,-2.7291822,-2.863293,-2.819842,-2.896614,3.1415925,0.0,-0.16514868,0.0
115,1760879475.678713,RX1,Walking,48,0.0,11.18034,12.1655245,12.041595,12.0,12.0,13.038405,13.0,12.041595,11.045361,11.18034,10.198039,10.198039,10.440307,9.848858,10.29563,10.29563,11.18034,11.18034,12.083046,12.083046,11.704699,11.401754,11.18034,10.0,9.0,9.055386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.704699,12.999999,13.892444,14.21267,14.866069,14.866069,14.21267,14.422205,13.60147,13.038404,12.206555,12.206555,12.041595,12.7279215,13.453625,13.453625,14.21267,14.21267,14.21267,14.422205,14.422205,14.422205,13.60147,13.038404,12.529964,12.083046,0.0,1.7506498,1.735945,1.6539376,1.5707964,1.5707964,1.4940244,1.5707964,1.487655,1.4801364,1.3909428,1.3734008,1.3734008,1.2793396,1.152572,1.0636978,1.0636978,1.1071488,1.1071488,1.1441689,1.1441689,1.2220253,1.3045443,1.3909428,1.5707964,1.5707964,1.6814536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9195673,1.9655875,2.0988708,2.2565258,2.3086114,2.4037776,2.4558632,2.55359,2.5127964,2.5748634,2.5308666,2.5308666,2.4149504,2.3561945,2.3036115,2.3036115,2.2565258,2.2565258,2.2565258,2.158799,2.158799,2.158799,2.1995926,2.1375256,2.070143,1.9974238
116,1760879475.722107,RX1,Walking,75,0.0,2.236068,0.0,6.7082043,8.602325,10.816654,15.264338,13.892444,16.552946,12.529964,12.806249,12.206555,9.899495,8.485281,8.5440035,6.4031243,7.28011,7.28011,8.062258,9.055386,11.18034,11.661903,12.206555,11.313708,10.816654,9.848858,9.433981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1231055,3.0,6.3245554,8.246211,10.770329,10.770329,10.770329,9.486833,7.615773,6.0827622,3.6055512,3.1622777,5.0990195,9.055386,10.049876,14.3178215,15.297058,16.763054,21.023798,21.954498,21.954498,22.472204,20.808653,17.20465,14.422205,10.29563,0.0,-2.0344439,0.0,-1.1071488,-0.95054686,-0.98279375,-1.0191413,-1.0427219,-1.1341692,-1.0714496,-0.8960554,-0.9600704,-0.7853982,-0.7853982,-0.35877067,-0.67474097,-0.27829966,-0.27829966,0.124354996,0.11065722,0.4636476,0.5404195,0.61072594,0.7853982,0.98279375,1.152572,1.012197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24497867,0.0,-0.32175055,-0.24497867,-0.38050637,-0.38050637,-0.38050637,-0.32175055,-0.4048918,-0.16514868,-0.5880026,-1.8925469,-2.9441972,3.0309355,3.041924,2.9304993,2.9441972,2.8387077,2.6992185,2.616797,2.616797,2.5782764,2.5269296,2.5213432,2.55359,2.634494
117,1760879475.7786071,RX1,Walking,47,0.0,17.262676,15.132746,14.3178215,14.3178215,12.649111,12.999999,12.529964,13.038404,13.60147,14.21267,15.0,15.0,15.0,14.422205,14.422205,13.60147,13.038404,12.206555,12.206555,12.206555,12.206555,11.661903,12.529964,12.999999,12.369316,12.1655245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.152946,12.041595,12.0,11.0,12.0,12.0,13.0,14.0,15.033297,16.124516,16.27882,16.492422,15.524176,14.86607,14.86607,13.601471,13.341663,13.152946,12.041595,13.0,14.035668,14.142136,15.297058,16.492422,16.27882,17.262676,0.0,-0.1746722,-0.13255154,-0.21109334,-0.21109334,-0.32175055,-0.39479113,-0.49934673,-0.5667292,-0.6287963,-0.6857295,-0.6435011,-0.6435011,-0.6435011,-0.5880026,-0.5880026,-0.6287963,-0.5667292,-0.61072594,-0.61072594,-0.61072594,-0.61072594,-0.5404195,-0.49934673,-0.39479113,-0.24497867,-0.16514868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15264933,-0.08314123,0.0,0.0,0.0,0.0,0.0,0.0,0.066568166,0.124354996,0.18534794,0.24497867,0.26060238,0.34302393,0.34302393,0.29849893,0.22679885,0.15264933,0.08314123,0.0,-0.071307465,-0.14189705,-0.19739556,-0.24497867,-0.18534794,-0.1746722
118,1760879475.782449,RX1,Walking,46,0.0,17.029385,16.124516,15.033297,14.0,13.038405,12.1655245,12.369316,12.999999,12.999999,13.928389,14.317821,14.317821,14.317821,14.317821,13.928389,12.999999,12.649111,11.704699,11.704699,11.704699,11.704699,11.704699,12.369316,12.1655245,12.041595,12.041595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.152946,12.369316,11.704699,11.704699,11.704699,12.369316,13.601471,14.56022,15.231546,16.155495,17.0,16.124516,16.643316,15.811389,15.811389,14.422205,13.416409,13.416409,12.649111,12.369316,13.152946,14.035668,15.033297,16.0,17.029385,17.029385,0.0,1.6295521,1.6951513,1.6373645,1.5707964,1.4940244,1.4056476,1.3258177,1.1760052,1.1760052,1.2036225,1.1383885,1.1383885,1.1383885,1.1383885,1.2036225,1.1760052,1.2490457,1.2220253,1.2220253,1.2220253,1.2220253,1.2220253,1.3258177,1.4056476,1.487655,1.6539376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7234457,1.815775,1.9195673,1.9195673,1.9195673,1.815775,1.8692952,1.849096,1.9756881,1.9513026,2.0607536,2.0899425,2.1421337,2.176341,2.176341,2.158799,2.0344439,2.0344439,1.8925469,1.815775,1.7234457,1.6421038,1.6373645,1.5707964,1.6295521,1.6295521
119,1760879475.7980711,RX1,Walking,46,0.0,17.804493,15.620499,14.866069,14.142136,13.453625,13.60147,13.038404,13.416409,13.928389,14.86607,14.86607,15.231546,15.231546,15.231546,15.231546,14.317821,14.317821,13.416409,12.083046,12.083046,12.083046,12.083046,12.529964,12.206555,12.806249,12.7279215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.206555,11.661903,11.661903,11.661903,12.206555,13.038404,14.764824,15.652476,16.155495,16.763054,16.492422,16.27882,15.297058,15.297058,14.3178215,13.341663,12.649111,12.999999,12.529964,13.038404,14.21267,14.866069,16.27882,16.27882,17.029387,17.029387,0.0,-0.66596925,-0.69473827,-0.7378151,-0.7853982,-0.8379812,-0.94200003,-1.0040671,-1.1071488,-1.2036225,-1.2277724,-1.2277724,-1.1659045,-1.1659045,-1.1659045,-1.1659045,-1.1383885,-1.1383885,-1.1071488,-1.1441689,-1.1441689,-1.1441689,-1.1441689,-1.0714496,-0.9600704,-0.8960554,-0.7853982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61072594,-0.5404195,-0.5404195,-0.5404195,-0.61072594,-0.5667292,-0.49394137,-0.4636476,-0.38050637,-0.30288488,-0.24497867,-0.18534794,-0.19739556,-0.19739556,-0.21109334,-0.22679885,-0.32175055,-0.39479113,-0.49934673,-0.5667292,-0.6857295,-0.7378151,-0.7419473,-0.7419473,-0.7022569,-0.7022569
120,1760879475.886831,RX1,Walking,47,0.0,12.649111,13.341663,13.152946,13.152946,13.038405,13.0,14.035668,14.035668,14.142136,14.142136,14.142136,14.142136,13.152946,13.152946,12.1655245,12.369316,11.401754,11.401754,11.704699,12.369316,12.369316,13.152946,13.038405,13.0,12.041595,12.369316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.401754,11.704699,12.999999,13.416409,13.892444,15.0,15.620499,15.556349,15.620499,15.0,13.60147,13.60147,12.806249,12.041595,12.7279215,12.806249,12.206555,13.038404,13.892444,14.764824,15.652476,15.652476,15.652476,15.652476,15.652476,15.652476,0.0,-1.2490457,-1.3439975,-1.418147,-1.418147,-1.4940244,-1.5707964,-1.6421038,-1.6421038,-1.7126933,-1.7126933,-1.7126933,-1.7126933,-1.7234457,-1.7234457,-1.735945,-1.815775,-1.8370484,-1.8370484,-1.9195673,-1.815775,-1.815775,-1.7234457,-1.6475682,-1.5707964,-1.487655,-1.3258177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3045443,-1.2220253,-1.1760052,-1.1071488,-1.0427219,-0.9272952,-0.87605804,-0.7853982,-0.69473827,-0.6435011,-0.6287963,-0.6287963,-0.67474097,-0.7266423,-0.7853982,-0.8960554,-0.9600704,-1.0040671,-1.0427219,-1.076855,-1.1071488,-1.1071488,-1.1071488,-1.1071488,-1.1071488,-1.1071488
121,1760879475.900473,RX1,Walking,47,0.0,14.422205,14.422205,14.21267,13.453625,13.453625,15.0,15.0,14.422205,15.264338,14.422205,15.264338,15.264338,13.892444,13.892444,12.529964,13.416409,12.083046,12.083046,12.999999,12.999999,12.999999,13.416409,13.892444,13.60147,13.453625,12.806249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.529964,12.529964,12.999999,13.928389,15.524176,16.27882,16.124516,17.029385,17.0,16.03122,15.033297,15.033297,14.035668,13.0,13.038405,13.152946,13.341663,13.601471,14.86607,15.231546,16.155495,16.552946,16.552946,16.552946,15.652476,15.652476,0.0,-2.158799,-2.158799,-2.2565258,-2.3036115,-2.4087775,-2.4980915,-2.4980915,-2.55359,-2.5899377,-2.55359,-2.5899377,-2.5899377,-2.6135182,-2.6135182,-2.642246,-2.6779451,-2.714965,-2.714965,-2.7468016,-2.7468016,-2.7468016,-2.6779451,-2.6135182,-2.5127964,-2.4087775,-2.2455373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.070143,-2.070143,-1.9655875,-1.9379702,-1.8313987,-1.7561443,-1.6951513,-1.6295521,-1.5707964,-1.5083776,-1.5042281,-1.5042281,-1.4994888,-1.5707964,-1.6475682,-1.7234457,-1.7975951,-1.8692952,-1.9138203,-1.9756881,-1.9513026,-2.0074234,-2.0074234,-2.0074234,-2.0344439,-2.0344439
122,1760879475.925196,RX1,Walking,47,0.0,13.341663,14.035668,13.0,13.038405,13.038405,14.142136,14.3178215,14.3178215,14.3178215,14.56022,14.56022,14.56022,13.601471,13.601471,12.649111,12.649111,12.083046,12.083046,12.083046,12.999999,12.999999,13.601471,13.341663,13.152946,13.0,12.041595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.401754,11.401754,12.649111,12.999999,14.317821,14.764824,15.811389,15.620499,15.556349,15.556349,14.866069,13.453625,12.7279215,12.7279215,12.806249,12.206555,12.529964,13.416409,13.928389,14.86607,15.811388,15.811388,15.811388,15.811388,15.811388,15.811388,0.0,-1.3439975,-1.4994888,-1.5707964,-1.6475682,-1.6475682,-1.7126933,-1.7818897,-1.7818897,-1.7818897,-1.849096,-1.849096,-1.849096,-1.8692952,-1.8692952,-1.8925469,-1.8925469,-1.9974238,-1.9974238,-1.9974238,-1.9655875,-1.9655875,-1.8692952,-1.7975951,-1.7234457,-1.5707964,-1.487655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3045443,-1.3045443,-1.2490457,-1.1760052,-1.1383885,-1.076855,-0.9652517,-0.87605804,-0.7853982,-0.7853982,-0.7378151,-0.7328151,-0.7853982,-0.7853982,-0.8960554,-0.9600704,-1.0714496,-1.1071488,-1.2036225,-1.2277724,-1.2490457,-1.2490457,-1.2490457,-1.2490457,-1.2490457,-1.2490457
