timestamp,subcarrier_index,I,Q,magnitude,phase
0.004,0,-64,1,64.008,179.1
0.004,1,0,-10,10.0,-90.0
0.004,2,-30,-9,31.321,-163.3
0.004,3,-31,-10,32.573,-162.12
0.004,4,-27,-12,29.547,-156.04
0.004,5,-28,-12,30.463,-156.8
0.004,6,-20,-9,21.932,-155.77
0.004,7,-22,-11,24.597,-153.43
0.004,8,-25,-22,33.302,-138.65
0.004,9,-16,-17,23.345,-133.26
0.004,10,-18,-23,29.206,-128.05
0.004,11,-21,-26,33.422,-128.93
0.004,12,-28,-23,36.235,-140.6
0.004,13,-26,-22,34.059,-139.76
0.004,14,-28,-22,35.609,-141.84
0.004,15,-28,-17,32.757,-148.74
0.004,16,-28,-21,35.0,-143.13
0.004,17,-24,-19,30.61,-141.63
0.004,18,-29,-17,33.615,-149.62
0.004,19,-24,-8,25.298,-161.57
0.004,20,-23,-15,27.459,-146.89
0.004,21,-19,-8,20.616,-157.17
0.004,22,-19,-11,21.954,-149.93
0.004,23,-19,-6,19.925,-162.47
0.004,24,-18,-7,19.313,-158.75
0.004,25,-17,-7,18.385,-157.62
0.004,26,-12,0,12.0,180.0
0.004,27,0,0,0.0,0.0
0.004,28,0,0,0.0,0.0
0.004,29,0,0,0.0,0.0
0.004,30,0,0,0.0,0.0
0.004,31,0,0,0.0,0.0
0.004,32,0,0,0.0,0.0
0.004,33,0,0,0.0,0.0
0.004,34,0,0,0.0,0.0
0.004,35,0,0,0.0,0.0
0.004,36,0,0,0.0,0.0
0.004,37,0,2,2.0,90.0
0.004,38,-8,-1,8.062,-172.87
0.004,39,-12,1,12.042,175.24
0.004,40,-10,2,10.198,168.69
0.004,41,-10,4,10.77,158.2
0.004,42,-14,3,14.318,167.91
0.004,43,-12,5,13.0,157.38
0.004,44,-11,5,12.083,155.56
0.004,45,-13,5,13.928,158.96
0.004,46,-9,6,10.817,146.31
0.004,47,-14,5,14.866,160.35
0.004,48,-14,7,15.652,153.43
0.004,49,-16,10,18.868,147.99
0.004,50,-14,8,16.125,150.26
0.004,51,-9,7,11.402,142.13
0.004,52,-11,2,11.18,169.7
0.004,53,-8,2,8.246,165.96
0.004,54,-12,0,12.0,180.0
0.004,55,-6,1,6.083,170.54
0.004,56,-10,-6,11.662,-149.04
0.004,57,-12,-8,14.422,-146.31
0.004,58,-17,-10,19.723,-149.53
0.004,59,-21,-10,23.259,-154.54
0.004,60,-23,-10,25.08,-156.5
0.004,61,-25,-10,26.926,-158.2
0.004,62,-30,-12,32.311,-158.2
0.069,0,-64,1,64.008,179.1
0.069,1,0,-33,33.0,-90.0
0.069,2,3,-31,31.145,-84.47
0.069,3,0,-29,29.0,-90.0
0.069,4,5,-27,27.459,-79.51
0.069,5,6,-24,24.739,-75.96
0.069,6,2,-23,23.087,-85.03
0.069,7,9,-22,23.77,-67.75
0.069,8,13,-21,24.698,-58.24
0.069,9,14,-30,33.106,-64.98
0.069,10,20,-21,29.0,-46.4
0.069,11,20,-20,28.284,-45.0
0.069,12,21,-33,39.115,-57.53
0.069,13,20,-28,34.409,-54.46
0.069,14,16,-26,30.529,-58.39
0.069,15,17,-22,27.803,-52.31
0.069,16,19,-20,27.586,-46.47
0.069,17,21,-28,35.0,-53.13
0.069,18,13,-21,24.698,-58.24
0.069,19,13,-21,24.698,-58.24
0.069,20,8,-21,22.472,-69.15
0.069,21,8,-19,20.616,-67.17
0.069,22,8,-16,17.889,-63.43
0.069,23,11,-14,17.804,-51.84
0.069,24,5,-12,13.0,-67.38
0.069,25,5,-12,13.0,-67.38
0.069,26,2,0,2.0,0.0
0.069,27,0,0,0.0,0.0
0.069,28,0,0,0.0,0.0
0.069,29,0,0,0.0,0.0
0.069,30,0,0,0.0,0.0
0.069,31,0,0,0.0,0.0
0.069,32,0,0,0.0,0.0
0.069,33,0,0,0.0,0.0
0.069,34,0,0,0.0,0.0
0.069,35,0,0,0.0,0.0
0.069,36,0,0,0.0,0.0
0.069,37,0,-12,12.0,-90.0
0.069,38,-1,-11,11.045,-95.19
0.069,39,-8,-12,14.422,-123.69
0.069,40,-2,-14,14.142,-98.13
0.069,41,-6,-13,14.318,-114.78
0.069,42,-4,-13,13.601,-107.1
0.069,43,-8,-10,12.806,-128.66
0.069,44,-5,-14,14.866,-109.65
0.069,45,-10,-13,16.401,-127.57
0.069,46,-8,-15,17.0,-118.07
0.069,47,-11,-12,16.279,-132.51
0.069,48,-10,-17,19.723,-120.47
0.069,49,-17,-15,22.672,-138.58
0.069,50,-12,-13,17.692,-132.71
0.069,51,-13,-10,16.401,-142.43
0.069,52,-12,-12,16.971,-135.0
0.069,53,-8,-12,14.422,-123.69
0.069,54,-6,-12,13.416,-116.57
0.069,55,-3,-9,9.487,-108.43
0.069,56,-3,-16,16.279,-100.62
0.069,57,4,-16,16.492,-75.96
0.069,58,5,-22,22.561,-77.2
0.069,59,3,-27,27.166,-83.66
0.069,60,6,-30,30.594,-78.69
0.069,61,6,-30,30.594,-78.69
0.069,62,9,-33,34.205,-74.74
0.1225,0,-64,1,64.008,179.1
0.1225,1,0,15,15.0,90.0
0.1225,2,34,19,38.949,29.2
0.1225,3,28,14,31.305,26.57
0.1225,4,23,14,26.926,31.33
0.1225,5,25,14,28.653,29.25
0.1225,6,21,13,24.698,31.76
0.1225,7,17,17,24.042,45.0
0.1225,8,10,25,26.926,68.2
0.1225,9,16,23,28.018,55.18
0.1225,10,17,27,31.906,57.8
0.1225,11,19,26,32.202,53.84
0.1225,12,14,18,22.804,52.13
0.1225,13,14,29,32.202,64.23
0.1225,14,13,24,27.295,61.56
0.1225,15,29,29,41.012,45.0
0.1225,16,12,23,25.942,62.45
0.1225,17,27,17,31.906,32.2
0.1225,18,17,18,24.759,46.64
0.1225,19,23,12,25.942,27.55
0.1225,20,19,16,24.839,40.1
0.1225,21,14,12,18.439,40.6
0.1225,22,18,16,24.083,41.63
0.1225,23,15,9,17.493,30.96
0.1225,24,13,7,14.765,28.3
0.1225,25,11,6,12.53,28.61
0.1225,26,7,0,7.0,0.0
0.1225,27,0,0,0.0,0.0
0.1225,28,0,0,0.0,0.0
0.1225,29,0,0,0.0,0.0
0.1225,30,0,0,0.0,0.0
0.1225,31,0,0,0.0,0.0
0.1225,32,0,0,0.0,0.0
0.1225,33,0,0,0.0,0.0
0.1225,34,0,0,0.0,0.0
0.1225,35,0,0,0.0,0.0
0.1225,36,0,0,0.0,0.0
0.1225,37,0,0,0.0,0.0
0.1225,38,12,7,13.892,30.26
0.1225,39,10,-4,10.77,-21.8
0.1225,40,10,2,10.198,11.31
0.1225,41,19,1,19.026,3.01
0.1225,42,16,3,16.279,10.62
0.1225,43,16,1,16.031,3.58
0.1225,44,13,-4,13.601,-17.1
0.1225,45,14,-6,15.232,-23.2
0.1225,46,21,-1,21.024,-2.73
0.1225,47,21,0,21.0,0.0
0.1225,48,19,-8,20.616,-22.83
0.1225,49,23,-3,23.195,-7.43
0.1225,50,20,-12,23.324,-30.96
0.1225,51,17,-7,18.385,-22.38
0.1225,52,19,-4,19.416,-11.89
0.1225,53,13,-4,13.601,-17.1
0.1225,54,16,-1,16.031,-3.58
0.1225,55,15,2,15.133,7.59
0.1225,56,12,8,14.422,33.69
0.1225,57,15,11,18.601,36.25
0.1225,58,8,15,17.0,61.93
0.1225,59,20,16,25.612,38.66
0.1225,60,23,21,31.145,42.4
0.1225,61,24,18,30.0,36.87
0.1225,62,29,15,32.65,27.35
0.1625,0,-64,1,64.008,179.1
0.1625,1,0,1,1.0,90.0
0.1625,2,-30,5,30.414,170.54
0.1625,3,-26,3,26.173,173.42
0.1625,4,-26,3,26.173,173.42
0.1625,5,-26,2,26.077,175.6
0.1625,6,-23,-5,23.537,-167.74
0.1625,7,-20,-1,20.025,-177.14
0.1625,8,-20,-8,21.541,-158.2
0.1625,9,-20,-10,22.361,-153.43
0.1625,10,-27,-7,27.893,-165.47
0.1625,11,-26,-9,27.514,-160.91
0.1625,12,-27,-11,29.155,-157.83
0.1625,13,-27,-8,28.16,-163.5
0.1625,14,-25,-7,25.962,-164.36
0.1625,15,-28,-7,28.862,-165.96
0.1625,16,-25,-3,25.179,-173.16
0.1625,17,-23,-3,23.195,-172.57
0.1625,18,-26,-6,26.683,-167.01
0.1625,19,-22,-2,22.091,-174.81
0.1625,20,-21,0,21.0,180.0
0.1625,21,-22,2,22.091,174.81
0.1625,22,-19,-1,19.026,-176.99
0.1625,23,-16,-1,16.031,-176.42
0.1625,24,-15,-5,15.811,-161.57
0.1625,25,-16,1,16.031,176.42
0.1625,26,-8,0,8.0,180.0
0.1625,27,0,0,0.0,0.0
0.1625,28,0,0,0.0,0.0
0.1625,29,0,0,0.0,0.0
0.1625,30,0,0,0.0,0.0
0.1625,31,0,0,0.0,0.0
0.1625,32,0,0,0.0,0.0
0.1625,33,0,0,0.0,0.0
0.1625,34,0,0,0.0,0.0
0.1625,35,0,0,0.0,0.0
0.1625,36,0,0,0.0,0.0
0.1625,37,0,4,4.0,90.0
0.1625,38,-9,3,9.487,161.57
0.1625,39,-12,4,12.649,161.57
0.1625,40,-13,3,13.342,167.01
0.1625,41,-14,6,15.232,156.8
0.1625,42,-14,10,17.205,144.46
0.1625,43,-10,11,14.866,132.27
0.1625,44,-12,9,15.0,143.13
0.1625,45,-14,11,17.804,141.84
0.1625,46,-13,10,16.401,142.43
0.1625,47,-12,7,13.892,149.74
0.1625,48,-17,13,21.401,142.59
0.1625,49,-14,12,18.439,139.4
0.1625,50,-12,14,18.439,130.6
0.1625,51,-11,9,14.213,140.71
0.1625,52,-12,9,15.0,143.13
0.1625,53,-7,11,13.038,122.47
0.1625,54,-15,9,17.493,149.04
0.1625,55,-10,2,10.198,168.69
0.1625,56,-13,4,13.601,162.9
0.1625,57,-13,-1,13.038,-175.6
0.1625,58,-15,4,15.524,165.07
0.1625,59,-21,0,21.0,180.0
0.1625,60,-24,0,24.0,180.0
0.1625,61,-30,-2,30.067,-176.19
0.1625,62,-26,-1,26.019,-177.8
0.2186,0,-64,1,64.008,179.1
0.2186,1,0,34,34.0,90.0
0.2186,2,1,31,31.016,88.15
0.2186,3,3,32,32.14,84.64
0.2186,4,4,28,28.284,81.87
0.2186,5,-3,21,21.213,98.13
0.2186,6,-4,20,20.396,101.31
0.2186,7,-7,18,19.313,111.25
0.2186,8,-8,24,25.298,108.43
0.2186,9,-10,23,25.08,113.5
0.2186,10,-12,25,27.731,115.64
0.2186,11,-14,23,26.926,121.33
0.2186,12,-17,23,28.601,126.47
0.2186,13,-17,25,30.232,124.22
0.2186,14,-14,25,28.653,119.25
0.2186,15,-8,29,30.083,105.42
0.2186,16,-13,30,32.696,113.43
0.2186,17,-12,30,32.311,111.8
0.2186,18,-7,25,25.962,105.64
0.2186,19,-7,22,23.087,107.65
0.2186,20,-1,25,25.02,92.29
0.2186,21,2,15,15.133,82.41
0.2186,22,-10,13,16.401,127.57
0.2186,23,-2,15,15.133,97.59
0.2186,24,0,10,10.0,90.0
0.2186,25,1,13,13.038,85.6
0.2186,26,-1,0,1.0,180.0
0.2186,27,0,0,0.0,0.0
0.2186,28,0,0,0.0,0.0
0.2186,29,0,0,0.0,0.0
0.2186,30,0,0,0.0,0.0
0.2186,31,0,0,0.0,0.0
0.2186,32,0,0,0.0,0.0
0.2186,33,0,0,0.0,0.0
0.2186,34,0,0,0.0,0.0
0.2186,35,0,0,0.0,0.0
0.2186,36,0,0,0.0,0.0
0.2186,37,0,14,14.0,90.0
0.2186,38,-1,15,15.033,93.81
0.2186,39,-2,11,11.18,100.3
0.2186,40,-2,17,17.117,96.71
0.2186,41,1,14,14.036,85.91
0.2186,42,5,16,16.763,72.65
0.2186,43,5,14,14.866,70.35
0.2186,44,9,14,16.643,57.26
0.2186,45,6,16,17.088,69.44
0.2186,46,1,18,18.028,86.82
0.2186,47,6,18,18.974,71.57
0.2186,48,9,18,20.125,63.43
0.2186,49,11,18,21.095,58.57
0.2186,50,11,14,17.804,51.84
0.2186,51,13,14,19.105,47.12
0.2186,52,11,13,17.029,49.76
0.2186,53,7,10,12.207,55.01
0.2186,54,7,10,12.207,55.01
0.2186,55,4,19,19.416,78.11
0.2186,56,5,16,16.763,72.65
0.2186,57,1,17,17.029,86.63
0.2186,58,-1,22,22.023,92.6
0.2186,59,-3,22,22.204,97.77
0.2186,60,-2,29,29.069,93.95
0.2186,61,-7,28,28.862,104.04
0.2186,62,-5,34,34.366,98.37
0.2686,0,-64,1,64.008,179.1
0.2686,1,0,29,29.0,90.0
0.2686,2,8,27,28.16,73.5
0.2686,3,12,24,26.833,63.43
0.2686,4,9,24,25.632,69.44
0.2686,5,8,24,25.298,71.57
0.2686,6,7,18,19.313,68.75
0.2686,7,6,22,22.804,74.74
0.2686,8,-1,22,22.023,92.6
0.2686,9,3,25,25.179,83.16
0.2686,10,-2,24,24.083,94.76
0.2686,11,-3,25,25.179,96.84
0.2686,12,-6,26,26.683,102.99
0.2686,13,-4,28,28.284,98.13
0.2686,14,-3,27,27.166,96.34
0.2686,15,-3,26,26.173,96.58
0.2686,16,0,28,28.0,90.0
0.2686,17,2,28,28.071,85.91
0.2686,18,1,21,21.024,87.27
0.2686,19,2,22,22.091,84.81
0.2686,20,4,21,21.378,79.22
0.2686,21,3,19,19.235,81.03
0.2686,22,3,12,12.369,75.96
