timestamp,subcarrier_index,I,Q,magnitude,phase
0.005,0,-64,1,64.008,179.1
0.005,1,0,4,4.0,90.0
0.005,2,34,1,34.015,1.68
0.005,3,32,4,32.249,7.13
0.005,4,34,4,34.234,6.71
0.005,5,30,-1,30.017,-1.91
0.005,6,31,1,31.016,1.85
0.005,7,27,1,27.019,2.12
0.005,8,25,3,25.179,6.84
0.005,9,22,1,22.023,2.6
0.005,10,24,3,24.187,7.13
0.005,11,21,3,21.213,8.13
0.005,12,21,4,21.378,10.78
0.005,13,21,0,21.0,0.0
0.005,14,24,4,24.331,9.46
0.005,15,19,5,19.647,14.74
0.005,16,21,6,21.84,15.95
0.005,17,22,2,22.091,5.19
0.005,18,18,2,18.111,6.34
0.005,19,12,0,12.0,0.0
0.005,20,14,1,14.036,4.09
0.005,21,18,0,18.0,0.0
0.005,22,16,-1,16.031,-3.58
0.005,23,14,0,14.0,0.0
0.005,24,16,0,16.0,0.0
0.005,25,15,-3,15.297,-11.31
0.005,26,15,0,15.0,0.0
0.005,27,0,0,0.0,0.0
0.005,28,0,0,0.0,0.0
0.005,29,0,0,0.0,0.0
0.005,30,0,0,0.0,0.0
0.005,31,0,0,0.0,0.0
0.005,32,0,0,0.0,0.0
0.005,33,0,0,0.0,0.0
0.005,34,0,0,0.0,0.0
0.005,35,0,0,0.0,0.0
0.005,36,0,0,0.0,0.0
0.005,37,0,1,1.0,90.0
0.005,38,17,0,17.0,0.0
0.005,39,12,0,12.0,0.0
0.005,40,10,-1,10.05,-5.71
0.005,41,11,2,11.18,10.3
0.005,42,13,2,13.153,8.75
0.005,43,14,2,14.142,8.13
0.005,44,15,1,15.033,3.81
0.005,45,15,0,15.0,0.0
0.005,46,17,3,17.263,10.01
0.005,47,17,0,17.0,0.0
0.005,48,19,2,19.105,6.01
0.005,49,20,2,20.1,5.71
0.005,50,21,2,21.095,5.44
0.005,51,20,4,20.396,11.31
0.005,52,19,5,19.647,14.74
0.005,53,23,5,23.537,12.26
0.005,54,23,3,23.195,7.43
0.005,55,23,5,23.537,12.26
0.005,56,23,6,23.77,14.62
0.005,57,27,7,27.893,14.53
0.005,58,26,9,27.514,19.09
0.005,59,27,6,27.659,12.53
0.005,60,32,6,32.558,10.62
0.005,61,33,8,33.956,13.63
0.005,62,33,8,33.956,13.63
0.0388,0,-64,1,64.008,179.1
0.0388,1,0,-5,5.0,-90.0
0.0388,2,36,-3,36.125,-4.76
0.0388,3,33,-6,33.541,-10.3
0.0388,4,33,-4,33.242,-6.91
0.0388,5,30,-6,30.594,-11.31
0.0388,6,26,-5,26.476,-10.89
0.0388,7,28,-7,28.862,-14.04
0.0388,8,27,-4,27.295,-8.43
0.0388,9,26,0,26.0,0.0
0.0388,10,23,-4,23.345,-9.87
0.0388,11,26,-4,26.306,-8.75
0.0388,12,19,-1,19.026,-3.01
0.0388,13,17,-4,17.464,-13.24
0.0388,14,21,-2,21.095,-5.44
0.0388,15,21,-3,21.213,-8.13
0.0388,16,20,-3,20.224,-8.53
0.0388,17,19,-1,19.026,-3.01
0.0388,18,19,-5,19.647,-14.74
0.0388,19,17,-2,17.117,-6.71
0.0388,20,16,-1,16.031,-3.58
0.0388,21,16,-1,16.031,-3.58
0.0388,22,16,-3,16.279,-10.62
0.0388,23,13,-1,13.038,-4.4
0.0388,24,14,-2,14.142,-8.13
0.0388,25,13,-7,14.765,-28.3
0.0388,26,14,0,14.0,0.0
0.0388,27,0,0,0.0,0.0
0.0388,28,0,0,0.0,0.0
0.0388,29,0,0,0.0,0.0
0.0388,30,0,0,0.0,0.0
0.0388,31,0,0,0.0,0.0
0.0388,32,0,0,0.0,0.0
0.0388,33,0,0,0.0,0.0
0.0388,34,0,0,0.0,0.0
0.0388,35,0,0,0.0,0.0
0.0388,36,0,0,0.0,0.0
0.0388,37,0,-3,3.0,-90.0
0.0388,38,11,-2,11.18,-10.3
0.0388,39,11,-2,11.18,-10.3
0.0388,40,10,-5,11.18,-26.57
0.0388,41,13,-1,13.038,-4.4
0.0388,42,11,-4,11.705,-19.98
0.0388,43,13,-3,13.342,-12.99
0.0388,44,14,-3,14.318,-12.09
0.0388,45,15,-3,15.297,-11.31
0.0388,46,14,-4,14.56,-15.95
0.0388,47,18,-2,18.111,-6.34
0.0388,48,18,-3,18.248,-9.46
0.0388,49,21,-4,21.378,-10.78
0.0388,50,20,-4,20.396,-11.31
0.0388,51,20,-4,20.396,-11.31
0.0388,52,21,-2,21.095,-5.44
0.0388,53,24,-2,24.083,-4.76
0.0388,54,23,0,23.0,0.0
0.0388,55,24,0,24.0,0.0
0.0388,56,23,1,23.022,2.49
0.0388,57,25,0,25.0,0.0
0.0388,58,27,1,27.019,2.12
0.0388,59,31,-1,31.016,-1.85
0.0388,60,32,-5,32.388,-8.88
0.0388,61,34,-1,34.015,-1.68
0.0388,62,35,-2,35.057,-3.27
0.0793,0,-64,1,64.008,179.1
0.0793,1,0,26,26.0,90.0
0.0793,2,22,25,33.302,48.65
0.0793,3,20,25,32.016,51.34
0.0793,4,20,22,29.732,47.73
0.0793,5,20,22,29.732,47.73
0.0793,6,19,19,26.87,45.0
0.0793,7,20,17,26.249,40.36
0.0793,8,16,18,24.083,48.37
0.0793,9,17,19,25.495,48.18
0.0793,10,14,21,25.239,56.31
0.0793,11,17,15,22.672,41.42
0.0793,12,14,20,24.413,55.01
0.0793,13,9,15,17.493,59.04
0.0793,14,11,16,19.416,55.49
0.0793,15,12,20,23.324,59.04
0.0793,16,12,19,22.472,57.72
0.0793,17,11,17,20.248,57.09
0.0793,18,11,13,17.029,49.76
0.0793,19,11,13,17.029,49.76
0.0793,20,10,10,14.142,45.0
0.0793,21,12,11,16.279,42.51
0.0793,22,11,11,15.556,45.0
0.0793,23,10,10,14.142,45.0
0.0793,24,11,10,14.866,42.27
0.0793,25,9,10,13.454,48.01
0.0793,26,10,0,10.0,0.0
0.0793,27,0,0,0.0,0.0
0.0793,28,0,0,0.0,0.0
0.0793,29,0,0,0.0,0.0
0.0793,30,0,0,0.0,0.0
0.0793,31,0,0,0.0,0.0
0.0793,32,0,0,0.0,0.0
0.0793,33,0,0,0.0,0.0
0.0793,34,0,0,0.0,0.0
0.0793,35,0,0,0.0,0.0
0.0793,36,0,0,0.0,0.0
0.0793,37,0,9,9.0,90.0
0.0793,38,9,8,12.042,41.63
0.0793,39,6,9,10.817,56.31
0.0793,40,8,9,12.042,48.37
0.0793,41,7,10,12.207,55.01
0.0793,42,10,9,13.454,41.99
0.0793,43,8,9,12.042,48.37
0.0793,44,8,11,13.601,53.97
0.0793,45,9,12,15.0,53.13
0.0793,46,10,15,18.028,56.31
0.0793,47,10,14,17.205,54.46
0.0793,48,10,16,18.868,57.99
0.0793,49,11,17,20.248,57.09
0.0793,50,12,17,20.809,54.78
0.0793,51,12,17,20.809,54.78
0.0793,52,12,19,22.472,57.72
0.0793,53,12,18,21.633,56.31
0.0793,54,12,20,23.324,59.04
0.0793,55,14,22,26.077,57.53
0.0793,56,13,22,25.554,59.42
0.0793,57,13,23,26.42,60.52
0.0793,58,13,26,29.069,63.43
0.0793,59,15,29,32.65,62.65
0.0793,60,17,28,32.757,58.74
0.0793,61,17,29,33.615,59.62
0.0793,62,19,29,34.67,56.77
0.1373,0,-64,1,64.008,179.1
0.1373,1,0,31,31.0,90.0
0.1373,2,10,30,31.623,71.57
0.1373,3,7,30,30.806,76.87
0.1373,4,10,28,29.732,70.35
0.1373,5,10,29,30.676,70.97
0.1373,6,12,25,27.731,64.36
0.1373,7,11,25,27.313,66.25
0.1373,8,8,22,23.409,70.02
0.1373,9,7,23,24.042,73.07
0.1373,10,9,21,22.847,66.8
0.1373,11,6,23,23.77,75.38
0.1373,12,6,18,18.974,71.57
0.1373,13,5,21,21.587,76.61
0.1373,14,8,24,25.298,71.57
0.1373,15,6,21,21.84,74.05
0.1373,16,5,22,22.561,77.2
0.1373,17,2,17,17.117,83.29
0.1373,18,7,18,19.313,68.75
0.1373,19,2,15,15.133,82.41
0.1373,20,4,14,14.56,74.05
0.1373,21,5,14,14.866,70.35
0.1373,22,3,16,16.279,79.38
