timestamp,subcarrier_index,I,Q,magnitude,phase
0.0002,0,32,8,32.985,14.04
0.0002,1,0,-12,12.0,-90.0
0.0002,2,-29,-10,30.676,-160.97
0.0002,3,-24,-10,26.0,-157.38
0.0002,4,-22,-8,23.409,-160.02
0.0002,5,-20,-2,20.1,-174.29
0.0002,6,-18,1,18.028,176.82
0.0002,7,-16,6,17.088,159.44
0.0002,8,-17,11,20.248,147.09
0.0002,9,-16,14,21.26,138.81
0.0002,10,-19,16,24.839,139.9
0.0002,11,-20,18,26.907,138.01
0.0002,12,-21,18,27.659,139.4
0.0002,13,-24,16,28.844,146.31
0.0002,14,-27,16,31.385,149.35
0.0002,15,-26,13,29.069,153.43
0.0002,16,-25,12,27.731,154.36
0.0002,17,-22,10,24.166,155.56
0.0002,18,-20,8,21.541,158.2
0.0002,19,-14,7,15.652,153.43
0.0002,20,-10,8,12.806,141.34
0.0002,21,-5,9,10.296,119.05
0.0002,22,-1,12,12.042,94.76
0.0002,23,5,13,13.928,68.96
0.0002,24,9,16,18.358,60.64
0.0002,25,11,16,19.416,55.49
0.0002,26,14,0,14.0,0.0
0.0002,27,0,0,0.0,0.0
0.0002,28,0,0,0.0,0.0
0.0002,29,0,0,0.0,0.0
0.0002,30,0,0,0.0,0.0
0.0002,31,0,0,0.0,0.0
0.0002,32,0,0,0.0,0.0
0.0002,33,0,0,0.0,0.0
0.0002,34,0,0,0.0,0.0
0.0002,35,0,0,0.0,0.0
0.0002,36,0,0,0.0,0.0
0.0002,37,0,-7,7.0,-90.0
0.0002,38,5,-10,11.18,-63.43
0.0002,39,1,-12,12.042,-85.24
0.0002,40,-2,-16,16.125,-97.13
0.0002,41,-4,-20,20.396,-101.31
0.0002,42,-6,-26,26.683,-102.99
0.0002,43,-7,-30,30.806,-103.13
0.0002,44,-8,-34,34.928,-103.24
0.0002,45,-8,-37,37.855,-102.2
0.0002,46,-6,-39,39.459,-98.75
0.0002,47,-6,-40,40.447,-98.53
0.0002,48,-5,-39,39.319,-97.31
0.0002,49,-3,-37,37.121,-94.64
0.0002,50,-1,-35,35.014,-91.64
0.0002,51,1,-27,27.019,-87.88
0.0002,52,1,-21,21.024,-87.27
0.0002,53,2,-13,13.153,-81.25
0.0002,54,-2,-11,11.18,-100.3
0.0002,55,-4,-7,8.062,-119.74
0.0002,56,-8,-3,8.544,-159.44
0.0002,57,-13,-2,13.153,-171.25
0.0002,58,-17,-3,17.263,-169.99
0.0002,59,-24,-4,24.331,-170.54
0.0002,60,-26,-5,26.476,-169.11
0.0002,61,-31,-9,32.28,-163.81
0.0002,62,-37,-11,38.601,-163.44
0.022,0,32,6,32.558,10.62
0.022,1,0,-15,15.0,-90.0
0.022,2,26,-12,28.636,-24.78
0.022,3,22,-9,23.77,-22.25
0.022,4,19,-11,21.954,-30.07
0.022,5,16,-10,18.868,-32.01
0.022,6,11,-11,15.556,-45.0
0.022,7,8,-13,15.264,-58.39
0.022,8,6,-16,17.088,-69.44
0.022,9,3,-20,20.224,-81.47
0.022,10,2,-23,23.087,-85.03
0.022,11,1,-25,25.02,-87.71
0.022,12,1,-26,26.019,-87.8
0.022,13,3,-26,26.173,-83.42
