timestamp,subcarrier_index,I,Q,magnitude,phase
0.001,0,-14,32,34.928,113.63
0.001,1,0,20,20.0,90.0
0.001,2,35,17,38.91,25.91
0.001,3,31,16,34.886,27.3
0.001,4,29,12,31.385,22.48
0.001,5,23,7,24.042,16.93
0.001,6,20,2,20.1,5.71
0.001,7,20,-2,20.1,-5.71
0.001,8,18,-7,19.313,-21.25
0.001,9,18,-12,21.633,-33.69
0.001,10,19,-14,23.601,-36.38
0.001,11,20,-17,26.249,-40.36
0.001,12,24,-19,30.61,-38.37
0.001,13,27,-20,33.601,-36.53
0.001,14,29,-21,35.805,-35.91
0.001,15,32,-18,36.715,-29.36
0.001,16,32,-18,36.715,-29.36
0.001,17,32,-16,35.777,-26.57
0.001,18,29,-12,31.385,-22.48
0.001,19,27,-9,28.46,-18.43
0.001,20,23,-7,24.042,-16.93
0.001,21,17,-4,17.464,-13.24
0.001,22,12,-1,12.042,-4.76
0.001,23,7,0,7.0,0.0
0.001,24,2,1,2.236,26.57
0.001,25,-4,2,4.472,153.43
0.001,26,-9,0,9.0,180.0
0.001,27,0,0,0.0,0.0
0.001,28,0,0,0.0,0.0
0.001,29,0,0,0.0,0.0
0.001,30,0,0,0.0,0.0
0.001,31,0,0,0.0,0.0
0.001,32,0,0,0.0,0.0
0.001,33,0,0,0.0,0.0
0.001,34,0,0,0.0,0.0
0.001,35,0,0,0.0,0.0
0.001,36,0,0,0.0,0.0
0.001,37,0,-20,20.0,-90.0
0.001,38,-15,-16,21.932,-133.15
0.001,39,-16,-12,20.0,-143.13
0.001,40,-18,-8,19.698,-156.04
0.001,41,-16,-3,16.279,-169.38
0.001,42,-17,1,17.029,176.63
0.001,43,-17,4,17.464,166.76
0.001,44,-18,7,19.313,158.75
0.001,45,-18,9,20.125,153.43
0.001,46,-19,10,21.471,152.24
0.001,47,-19,10,21.471,152.24
0.001,48,-18,10,20.591,150.95
0.001,49,-17,9,19.235,152.1
0.001,50,-15,6,16.155,158.2
0.001,51,-12,3,12.369,165.96
0.001,52,-8,1,8.062,172.87
0.001,53,-4,0,4.0,180.0
0.001,54,3,-2,3.606,-33.69
0.001,55,7,-1,7.071,-8.13
0.001,56,12,-2,12.166,-9.46
0.001,57,21,-1,21.024,-2.73
0.001,58,26,3,26.173,6.58
0.001,59,33,6,33.541,10.3
0.001,60,40,9,41.0,12.68
0.001,61,38,12,39.85,17.53
0.001,62,42,15,44.598,19.65
1.068,0,-48,9,48.836,169.38
1.068,1,0,-19,19.0,-90.0
1.068,2,32,-17,36.235,-27.98
1.068,3,29,-16,33.121,-28.89
1.068,4,27,-16,31.385,-30.65
1.068,5,22,-15,26.627,-34.29
1.068,6,17,-15,22.672,-41.42
1.068,7,13,-16,20.616,-50.91
1.068,8,8,-19,20.616,-67.17
1.068,9,4,-22,22.361,-79.7
1.068,10,4,-24,24.331,-80.54
1.068,11,1,-29,29.017,-88.03
1.068,12,1,-32,32.016,-88.21
1.068,13,0,-34,34.0,-90.0
1.068,14,1,-35,35.014,-88.36
1.068,15,3,-34,34.132,-84.96
1.068,16,3,-34,34.132,-84.96
1.068,17,3,-31,31.145,-84.47
1.068,18,4,-27,27.295,-81.57
1.068,19,5,-23,23.537,-77.74
1.068,20,4,-16,16.492,-75.96
1.068,21,3,-10,10.44,-73.3
1.068,22,2,-6,6.325,-71.57
1.068,23,1,-1,1.414,-45.0
1.068,24,-1,5,5.099,101.31
1.068,25,-4,9,9.849,113.96
1.068,26,-5,0,5.0,180.0
1.068,27,0,0,0.0,0.0
1.068,28,0,0,0.0,0.0
1.068,29,0,0,0.0,0.0
1.068,30,0,0,0.0,0.0
1.068,31,0,0,0.0,0.0
1.068,32,0,0,0.0,0.0
1.068,33,0,0,0.0,0.0
1.068,34,0,0,0.0,0.0
1.068,35,0,0,0.0,0.0
1.068,36,0,0,0.0,0.0
1.068,37,0,4,4.0,90.0
1.068,38,-21,6,21.84,164.05
1.068,39,-18,8,19.698,156.04
1.068,40,-15,9,17.493,149.04
1.068,41,-11,11,15.556,135.0
1.068,42,-8,13,15.264,121.61
1.068,43,-5,14,14.866,109.65
1.068,44,-3,16,16.279,100.62
1.068,45,-1,17,17.029,93.37
1.068,46,0,17,17.0,90.0
1.068,47,1,17,17.029,86.63
1.068,48,1,17,17.029,86.63
1.068,49,1,15,15.033,86.19
1.068,50,0,11,11.0,90.0
1.068,51,0,8,8.0,90.0
1.068,52,-2,4,4.472,116.57
1.068,53,-2,-2,2.828,-135.0
1.068,54,-1,-6,6.083,-99.46
1.068,55,0,-12,12.0,-90.0
1.068,56,2,-17,17.117,-83.29
1.068,57,6,-22,22.804,-74.74
1.068,58,10,-25,26.926,-68.2
1.068,59,14,-26,29.53,-61.7
1.068,60,20,-27,33.601,-53.47
1.068,61,27,-28,38.897,-46.04
1.068,62,28,-27,38.897,-43.96
1.8154,0,-32,11,33.838,161.03
1.8154,1,0,1,1.0,90.0
1.8154,2,41,-1,41.012,-1.4
1.8154,3,39,2,39.051,2.94
1.8154,4,33,-2,33.061,-3.47
1.8154,5,29,-4,29.275,-7.85
1.8154,6,24,-7,25.0,-16.26
1.8154,7,21,-10,23.259,-25.46
1.8154,8,19,-14,23.601,-36.38
1.8154,9,18,-18,25.456,-45.0
1.8154,10,15,-22,26.627,-55.71
1.8154,11,17,-25,30.232,-55.78
1.8154,12,18,-27,32.45,-56.31
1.8154,13,21,-29,35.805,-54.09
1.8154,14,24,-28,36.878,-49.4
1.8154,15,25,-29,38.288,-49.24
1.8154,16,26,-26,36.77,-45.0
1.8154,17,25,-24,34.655,-43.83
1.8154,18,25,-19,31.401,-37.23
1.8154,19,23,-15,27.459,-33.11
1.8154,20,18,-10,20.591,-29.05
1.8154,21,14,-8,16.125,-29.74
1.8154,22,10,-3,10.44,-16.7
1.8154,23,4,-1,4.123,-14.04
1.8154,24,-1,2,2.236,116.57
1.8154,25,-6,4,7.211,146.31
1.8154,26,-11,0,11.0,180.0
1.8154,27,0,0,0.0,0.0
1.8154,28,0,0,0.0,0.0
1.8154,29,0,0,0.0,0.0
1.8154,30,0,0,0.0,0.0
1.8154,31,0,0,0.0,0.0
1.8154,32,0,0,0.0,0.0
1.8154,33,0,0,0.0,0.0
1.8154,34,0,0,0.0,0.0
1.8154,35,0,0,0.0,0.0
1.8154,36,0,0,0.0,0.0
1.8154,37,0,-3,3.0,-90.0
1.8154,38,-25,0,25.0,180.0
1.8154,39,-22,2,22.091,174.81
1.8154,40,-19,6,19.925,162.47
1.8154,41,-16,8,17.889,153.43
1.8154,42,-14,11,17.804,141.84
1.8154,43,-12,14,18.439,130.6
1.8154,44,-9,16,18.358,119.36
1.8154,45,-8,19,20.616,112.83
1.8154,46,-8,19,20.616,112.83
1.8154,47,-7,20,21.19,109.29
1.8154,48,-7,17,18.385,112.38
1.8154,49,-7,15,16.553,115.02
1.8154,50,-7,12,13.892,120.26
1.8154,51,-7,7,9.899,135.0
1.8154,52,-5,4,6.403,141.34
1.8154,53,-3,1,3.162,161.57
1.8154,54,1,-4,4.123,-75.96
1.8154,55,3,-10,10.44,-73.3
1.8154,56,8,-13,15.264,-58.39
1.8154,57,15,-15,21.213,-45.0
1.8154,58,22,-14,26.077,-32.47
1.8154,59,25,-11,27.313,-23.75
1.8154,60,33,-12,35.114,-19.98
1.8154,61,39,-11,40.522,-15.75
1.8154,62,41,-9,41.976,-12.38
1.847,0,16,9,18.358,29.36
1.847,1,0,-36,36.0,-90.0
1.847,2,25,-30,39.051,-50.19
1.847,3,22,-28,35.609,-51.84
1.847,4,19,-26,32.202,-53.84
1.847,5,17,-24,29.411,-54.69
1.847,6,12,-22,25.06,-61.39
1.847,7,7,-21,22.136,-71.57
1.847,8,4,-24,24.331,-80.54
1.847,9,0,-26,26.0,-90.0
1.847,10,-5,-28,28.443,-100.12
1.847,11,-6,-31,31.575,-100.95
1.847,12,-7,-34,34.713,-101.63
1.847,13,-8,-37,37.855,-102.2
1.847,14,-6,-40,40.447,-98.53
1.847,15,-5,-38,38.328,-97.5
1.847,16,-3,-38,38.118,-94.51
1.847,17,-3,-33,33.136,-95.19
1.847,18,-1,-29,29.017,-91.97
1.847,19,-1,-25,25.02,-92.29
1.847,20,1,-19,19.026,-86.99
1.847,21,1,-13,13.038,-85.6
1.847,22,1,-6,6.083,-80.54
1.847,23,0,0,0.0,0.0
1.847,24,-1,5,5.099,101.31
1.847,25,-2,10,10.198,101.31
1.847,26,-4,0,4.0,180.0
1.847,27,0,0,0.0,0.0
1.847,28,0,0,0.0,0.0
1.847,29,0,0,0.0,0.0
1.847,30,0,0,0.0,0.0
1.847,31,0,0,0.0,0.0
1.847,32,0,0,0.0,0.0
1.847,33,0,0,0.0,0.0
1.847,34,0,0,0.0,0.0
1.847,35,0,0,0.0,0.0
1.847,36,0,0,0.0,0.0
1.847,37,0,18,18.0,90.0
1.847,38,-18,19,26.173,133.45
1.847,39,-14,18,22.804,127.87
1.847,40,-11,17,20.248,122.91
1.847,41,-7,17,18.385,112.38
1.847,42,-2,16,16.125,97.13
1.847,43,0,16,16.0,90.0
1.847,44,6,17,18.028,70.56
1.847,45,8,16,17.889,63.43
1.847,46,10,16,18.868,57.99
1.847,47,11,15,18.601,53.75
1.847,48,10,14,17.205,54.46
1.847,49,10,14,17.205,54.46
1.847,50,9,12,15.0,53.13
1.847,51,8,7,10.63,41.19
1.847,52,5,4,6.403,38.66
1.847,53,2,-2,2.828,-45.0
1.847,54,-1,-7,7.071,-98.13
1.847,55,0,-14,14.0,-90.0
1.847,56,0,-21,21.0,-90.0
