timestamp,subcarrier_index,I,Q,magnitude,phase
0.0035,0,1,29,29.017,88.03
0.0035,1,0,4,4.0,90.0
0.0035,2,35,6,35.511,9.73
0.0035,3,41,5,41.304,6.95
0.0035,4,45,7,45.541,8.84
0.0035,5,48,8,48.662,9.46
0.0035,6,48,10,49.031,11.77
0.0035,7,48,12,49.477,14.04
0.0035,8,47,12,48.508,14.32
0.0035,9,44,13,45.88,16.46
0.0035,10,40,14,42.379,19.29
0.0035,11,35,13,37.336,20.38
0.0035,12,31,13,33.615,22.75
0.0035,13,27,10,28.792,20.32
0.0035,14,20,6,20.881,16.7
0.0035,15,13,3,13.342,12.99
0.0035,16,6,-2,6.325,-18.43
0.0035,17,1,-5,5.099,-78.69
0.0035,18,-5,-7,8.602,-125.54
0.0035,19,-9,-12,15.0,-126.87
0.0035,20,-14,-12,18.439,-139.4
0.0035,21,-16,-14,21.26,-138.81
0.0035,22,-17,-15,22.672,-138.58
0.0035,23,-18,-14,22.804,-142.13
0.0035,24,-18,-12,21.633,-146.31
0.0035,25,-19,-9,21.024,-154.65
0.0035,26,-17,0,17.0,180.0
0.0035,27,0,0,0.0,0.0
0.0035,28,0,0,0.0,0.0
0.0035,29,0,0,0.0,0.0
0.0035,30,0,0,0.0,0.0
0.0035,31,0,0,0.0,0.0
0.0035,32,0,0,0.0,0.0
0.0035,33,0,0,0.0,0.0
0.0035,34,0,0,0.0,0.0
0.0035,35,0,0,0.0,0.0
0.0035,36,0,0,0.0,0.0
0.0035,37,0,-24,24.0,-90.0
0.0035,38,1,-26,26.019,-87.8
0.0035,39,-2,-25,25.08,-94.57
0.0035,40,-4,-26,26.306,-98.75
0.0035,41,-5,-24,24.515,-101.77
0.0035,42,-5,-21,21.587,-103.39
0.0035,43,-4,-19,19.416,-101.89
0.0035,44,-5,-16,16.763,-107.35
0.0035,45,-4,-12,12.649,-108.43
0.0035,46,-2,-8,8.246,-104.04
0.0035,47,-2,-2,2.828,-135.0
0.0035,48,-1,3,3.162,108.43
0.0035,49,-1,7,7.071,98.13
0.0035,50,0,10,10.0,90.0
0.0035,51,-1,14,14.036,94.09
0.0035,52,-1,17,17.029,93.37
0.0035,53,0,18,18.0,90.0
0.0035,54,-2,21,21.095,95.44
0.0035,55,-1,20,20.025,92.86
0.0035,56,-2,20,20.1,95.71
0.0035,57,-2,18,18.111,96.34
0.0035,58,0,17,17.0,90.0
0.0035,59,2,16,16.125,82.87
0.0035,60,4,13,13.601,72.9
0.0035,61,10,11,14.866,47.73
0.0035,62,15,9,17.493,30.96
0.6346,0,96,9,96.421,5.36
0.6346,1,0,-32,32.0,-90.0
0.6346,2,-15,-34,37.162,-113.81
0.6346,3,-18,-37,41.146,-115.94
0.6346,4,-19,-40,44.283,-115.41
0.6346,5,-18,-41,44.777,-113.7
0.6346,6,-18,-42,45.695,-113.2
0.6346,7,-16,-42,44.944,-110.85
0.6346,8,-15,-40,42.72,-110.56
0.6346,9,-11,-38,39.56,-106.14
0.6346,10,-9,-35,36.139,-104.42
0.6346,11,-6,-31,31.575,-100.95
0.6346,12,-5,-25,25.495,-101.31
0.6346,13,-3,-20,20.224,-98.53
