packet_id,timestamp,rx_id,activity,rssi,amplitude_0,amplitude_1,amplitude_2,amplitude_3,amplitude_4,amplitude_5,amplitude_6,amplitude_7,amplitude_8,amplitude_9,amplitude_10,amplitude_11,amplitude_12,amplitude_13,amplitude_14,amplitude_15,amplitude_16,amplitude_17,amplitude_18,amplitude_19,amplitude_20,amplitude_21,amplitude_22,amplitude_23,amplitude_24,amplitude_25,amplitude_26,amplitude_27,amplitude_28,amplitude_29,amplitude_30,amplitude_31,amplitude_32,amplitude_33,amplitude_34,amplitude_35,amplitude_36,amplitude_37,amplitude_38,amplitude_39,amplitude_40,amplitude_41,amplitude_42,amplitude_43,amplitude_44,amplitude_45,amplitude_46,amplitude_47,amplitude_48,amplitude_49,amplitude_50,amplitude_51,amplitude_52,amplitude_53,amplitude_54,amplitude_55,amplitude_56,amplitude_57,amplitude_58,amplitude_59,amplitude_60,amplitude_61,amplitude_62,amplitude_63,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_16,phase_17,phase_18,phase_19,phase_20,phase_21,phase_22,phase_23,phase_24,phase_25,phase_26,phase_27,phase_28,phase_29,phase_30,phase_31,phase_32,phase_33,phase_34,phase_35,phase_36,phase_37,phase_38,phase_39,phase_40,phase_41,phase_42,phase_43,phase_44,phase_45,phase_46,phase_47,phase_48,phase_49,phase_50,phase_51,phase_52,phase_53,phase_54,phase_55,phase_56,phase_57,phase_58,phase_59,phase_60,phase_61,phase_62,phase_63
55,1760879473.2147279,RX2,Walking,76,0.0,6.3245554,8.246211,12.0,14.035668,17.117243,17.720043,21.213203,22.803509,21.84033,21.587034,18.248287,15.524176,14.3178215,12.999999,9.848858,5.656854,5.0990195,7.28011,8.944272,11.401754,12.999999,12.999999,14.86607,13.601471,14.56022,12.1655245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.117243,16.124516,15.0,15.033297,16.124516,16.27882,16.492422,18.110771,17.720043,16.124516,15.297058,15.0,14.0,15.132746,11.704699,11.401754,9.899495,9.219544,10.29563,11.704699,12.1655245,13.038405,14.0,13.038405,10.049876,11.18034,0.0,2.819842,1.815775,1.5707964,1.6421038,1.4536875,1.2847449,1.4288993,1.3045443,1.2924967,1.3370532,1.4056476,1.3101939,1.359703,1.1760052,1.152572,0.7853982,0.19739556,-0.27829966,-0.4636476,-0.66104317,-0.39479113,-0.39479113,-0.34302393,-0.29849893,-0.27829966,-0.16514868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6879051,1.6951513,1.5707964,1.5042281,1.4464413,1.3854483,1.3258177,1.4601392,1.2847449,1.4464413,1.3734008,1.5707964,1.5707964,1.7033478,1.9195673,2.2318394,2.3561945,2.4329665,2.634494,2.7928216,2.976444,3.0648208,3.1415925,3.0648208,-3.041924,2.961739
56,1760879473.292707,RX2,Walking,74,0.0,12.1655245,13.152946,13.152946,15.524176,18.027756,17.720043,20.615528,21.189621,16.552946,16.155495,18.384775,16.155495,14.317821,15.652476,13.416409,11.661903,11.401754,11.401754,10.630146,12.041595,12.041595,12.206555,10.816654,10.630146,10.630146,10.630146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.615773,6.0,8.0,7.0,11.0,10.198039,11.401754,11.704699,10.630146,8.485281,7.8102493,7.28011,5.0990195,5.3851647,4.2426405,6.4031243,7.615773,6.0,9.0,9.219544,10.198039,13.152946,14.56022,15.231546,13.928389,14.56022,0.0,-1.4056476,-1.7234457,-1.7234457,-1.8313987,-1.9100889,-1.8568478,-1.9693187,-1.9074712,-2.0074234,-1.9513026,-1.9614034,-1.9513026,-2.003204,-2.0344439,-2.0344439,-2.1112158,-2.2318394,-2.4805496,-2.2896264,-2.4149504,-2.4149504,-2.5308666,-2.55359,-2.4227626,-2.2896264,-2.4227626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9756881,1.5707964,1.5707964,1.5707964,1.5707964,1.7681919,1.8370484,1.9195673,2.2896264,2.3561945,2.4468544,2.863293,2.9441972,-2.7610862,-2.3561945,-2.2455373,-1.9756881,-1.5707964,-1.5707964,-1.3521274,-1.3734008,-1.418147,-1.2924967,-1.1659045,-1.2036225,-1.2924967
57,1760879473.393322,RX2,Walking,76,0.0,10.630146,11.401754,10.630146,10.816654,11.401754,13.152946,14.035668,16.124516,16.492422,15.231546,16.763054,18.681541,18.681541,16.492422,15.524176,13.341663,9.848858,8.944272,8.602325,8.944272,9.848858,12.1655245,10.440307,9.486833,10.198039,7.2111025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.016663,28.6007,24.207438,21.400934,19.416489,20.124613,19.313208,22.135942,20.880613,23.086794,23.409397,21.470911,20.59126,17.20465,15.620499,14.142136,10.630146,9.219544,9.433981,7.28011,7.071068,7.28011,8.062258,10.630146,11.401754,11.313708,0.0,-0.71883,-0.90975314,-0.8519663,-0.98279375,-1.3045443,-1.418147,-1.6421038,-1.6951513,-1.815775,-1.9756881,-1.8736812,-1.8417432,-1.8417432,-1.815775,-1.8313987,-1.7975951,-1.9890207,-2.0344439,-2.1910458,-2.6779451,-2.7233684,-2.976444,-2.8501358,-2.819842,-2.9441972,-2.55359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6183143,-2.5050845,-2.4733033,-2.488746,-2.5393052,-2.6779451,-2.7707014,-2.819842,-2.8501358,-2.83354,-2.7928216,-2.6571147,-2.634494,-2.5213432,-2.4468544,-2.3561945,-2.2896264,-2.2794225,-2.1293957,-1.849096,-1.4288993,-1.2924967,-1.0516502,-0.8519663,-0.90975314,-0.7853982
58,1760879473.4942248,RX2,Walking,60,0.0,27.89265,24.738632,23.086794,19.313208,15.231546,11.704699,8.062258,5.3851647,5.8309517,7.615773,10.440307,12.649111,14.56022,15.524176,15.811388,16.155495,13.928389,12.999999,11.704699,8.5440035,7.071068,5.0990195,3.6055512,4.1231055,6.0,7.28011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.219544,6.3245554,5.3851647,5.656854,10.770329,13.341663,16.27882,19.104973,21.213203,23.086792,23.194828,23.345236,22.561028,19.646885,16.763054,13.416409,10.770329,6.3245554,4.1231055,5.0990195,9.0,14.035668,18.110771,22.0,25.01999,26.172506,0.0,1.3171222,1.3258177,1.2627436,1.199905,1.1659045,1.2220253,1.4464413,1.9513026,2.6011732,2.7367008,2.8501358,2.819842,2.863293,2.8809903,2.819842,2.7610862,2.7744188,2.7468016,2.7928216,2.782822,2.9996955,-2.9441972,-2.55359,-1.815775,-1.5707964,-1.2924967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4329665,-1.8925469,-1.19029,-0.7853982,-0.38050637,-0.22679885,-0.18534794,-0.10487694,-0.14189705,-0.08673834,-0.12970254,-0.17219082,-0.2234766,-0.2573237,-0.30288488,-0.4636476,-0.38050637,-0.32175055,0.24497867,1.3734008,1.5707964,1.6421038,1.6814536,1.5707964,1.5308176,1.4559197
59,1760879473.5065742,RX2,Walking,60,0.0,15.811388,10.440307,7.615773,4.2426405,4.0,5.8309517,8.485281,10.630146,12.041595,12.206555,13.60147,12.206555,13.038404,11.661903,10.29563,8.062258,5.8309517,4.2426405,3.1622777,3.6055512,4.472136,5.8309517,7.28011,8.246211,9.055386,8.062258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.486833,11.18034,14.035668,16.03122,17.117243,18.248287,19.235384,19.235384,18.248287,16.27882,14.3178215,11.401754,8.246211,4.472136,3.1622777,4.472136,8.485281,10.630146,15.556349,18.439089,20.0,22.472204,23.323807,22.825424,22.84732,20.248457,0.0,-1.2490457,-1.2793396,-1.1659045,-0.7853982,0.0,0.5404195,0.7853982,0.71883,0.7266423,0.61072594,0.6287963,0.61072594,0.5667292,0.5404195,0.5070985,0.5191461,0.5404195,0.7853982,1.2490457,2.158799,2.6779451,2.6011732,2.863293,2.896614,3.0309355,3.0172377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.819842,2.961739,3.070285,-3.0791738,-3.024484,-2.976444,-2.9849908,-2.9849908,-2.976444,-2.9562447,-2.9304993,-2.8753407,-2.896614,-2.6779451,-1.8925469,-1.1071488,-0.7853982,-0.71883,-0.7853982,-0.86217004,-0.9272952,-1.00748,-1.0303768,-1.0679531,-1.1659045,-1.217806
60,1760879473.525829,RX2,Walking,75,0.0,22.135942,18.681541,17.720043,17.46425,13.928389,12.529964,10.630146,9.219544,11.045361,11.18034,17.029385,17.088007,18.439089,22.090721,20.22375,18.0,18.027758,15.132746,12.1655245,6.4031243,6.3245554,7.071068,7.615773,6.0,10.630146,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.135942,21.470911,19.235384,15.620499,13.60147,12.529964,11.661903,9.848858,10.440307,10.440307,10.198039,9.486833,8.062258,8.062258,8.062258,8.246211,9.486833,8.062258,10.29563,12.806249,13.453625,14.866069,16.124516,17.492855,20.124613,19.697716,0.0,-1.8925469,-1.8417432,-1.8568478,-1.801887,-1.9379702,-2.070143,-2.2896264,-2.9229238,-3.050933,-2.961739,3.0828369,2.782822,2.9229238,3.050933,2.9927027,3.1415925,-3.0860941,-3.009041,2.976444,-2.4668517,-2.819842,-2.9996955,2.7367008,1.5707964,2.4227626,1.5707964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.819842,-2.6571147,-2.6546934,-2.4468544,-2.5127964,-2.642246,-2.6011732,-2.7233684,-2.8501358,-2.8501358,-2.9441972,-2.819842,-3.0172377,-3.0172377,-3.0172377,-2.896614,-2.819842,-2.6224465,-2.634494,-2.4668517,-2.4087775,-2.3086114,-2.0899425,-2.1112158,-2.0344439,-1.9890207
61,1760879473.623074,RX2,Walking,72,0.0,7.071068,7.28011,6.4031243,8.062258,11.045361,15.033297,19.104973,20.22375,22.203604,25.179356,24.08319,24.08319,21.213203,20.099752,14.035668,11.18034,9.486833,2.236068,2.0,7.2111025,12.041595,12.083046,13.416409,13.0,12.999999,18.027758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.341663,12.0,13.0,12.041595,13.152946,13.341663,15.132746,14.142136,14.3178215,13.038405,13.152946,12.1655245,13.038405,12.1655245,11.0,11.18034,10.049876,11.0,14.142136,14.3178215,15.297058,15.811388,15.811388,15.231546,14.86607,14.317821,0.0,-2.9996955,2.863293,2.2455373,2.0899425,1.6614562,1.5042281,1.4659194,1.4219064,1.4352686,1.4513674,1.487655,1.487655,1.4288993,1.4711276,1.4994888,1.3909428,1.2490457,0.4636476,0.0,-0.98279375,-0.844154,-0.4266275,-0.4636476,0.0,-0.39479113,0.055498507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9147937,3.1415925,3.1415925,3.0584514,2.9889433,2.9147937,3.009041,2.9996955,2.9304993,3.0648208,2.9889433,2.976444,3.0648208,2.976444,3.1415925,2.961739,3.041924,3.1415925,-2.9996955,-2.9304993,-2.9441972,-2.819842,-2.819842,-2.7367008,-2.7985687,-2.709185
62,1760879473.693404,RX2,Walking,73,0.0,16.27882,18.439089,18.439089,18.439089,16.970562,14.866069,13.453625,12.206555,7.615773,5.0,5.8309517,7.2111025,9.486833,13.341663,14.142136,17.262676,17.720043,17.720043,16.763054,16.763054,15.231546,10.770329,8.944272,6.0827622,5.0,4.2426405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.033297,15.297058,16.155495,15.652476,13.038404,13.892444,12.806249,10.630146,9.219544,9.219544,7.8102493,6.4031243,5.656854,5.0,5.0,3.1622777,3.1622777,3.1622777,4.1231055,4.1231055,5.0,6.4031243,7.8102493,10.630146,11.313708,14.866069,0.0,0.7419473,0.86217004,0.86217004,0.86217004,0.7853982,0.8329813,0.7328151,0.61072594,0.4048918,0.0,-0.5404195,-0.98279375,-1.2490457,-1.3439975,-1.4288993,-1.3961241,-1.2847449,-1.2847449,-1.2679114,-1.2679114,-1.1659045,-1.19029,-1.1071488,-1.4056476,-1.5707964,-2.3561945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6373645,1.7681919,1.9513026,2.0344439,2.1375256,2.0988708,2.2455373,2.2896264,2.2794225,2.2794225,2.4468544,2.2455373,2.3561945,2.2142975,2.2142975,1.8925469,1.8925469,1.8925469,1.3258177,1.3258177,0.9272952,0.8960554,0.87605804,0.8519663,0.7853982,0.7378151
63,1760879473.75725,RX2,Walking,73,0.0,15.033297,17.088007,19.416489,20.22375,22.472204,18.110771,17.464249,23.345236,11.18034,14.86607,13.038405,9.0,4.0,4.472136,7.615773,9.055386,11.0,11.0,17.0,15.297058,16.03122,12.649111,15.652476,9.899495,11.401754,7.071068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7082043,9.055386,15.652476,14.035668,15.033297,13.0,20.024984,16.03122,18.110771,17.46425,13.928389,17.0,16.763054,10.770329,7.071068,13.601471,6.7082043,10.29563,13.601471,5.0990195,6.0,7.8102493,3.1622777,7.2111025,8.5440035,12.649111,0.0,-1.5042281,-1.2120256,-1.3633001,-1.7196863,-1.2068174,-1.4601392,-1.1583859,-1.3986055,-1.3909428,-1.2277724,-1.4940244,-1.5707964,-1.5707964,-2.0344439,-2.7367008,-3.0309355,3.1415925,3.1415925,3.1415925,-2.9441972,3.0791738,-2.819842,-2.6779451,-2.3561945,-2.4805496,-2.9996955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4636476,-0.11065722,-0.4636476,-0.071307465,-0.066568166,0.0,0.049958397,0.06241881,0.11065722,0.23109066,0.36717382,0.48995733,0.30288488,0.38050637,0.7853982,0.29849893,0.4636476,0.5070985,0.29849893,-0.19739556,0.0,-0.87605804,-0.32175055,-0.98279375,-1.2120256,-1.2490457
64,1760879474.080201,RX2,Walking,62,0.0,8.062258,6.0827622,8.602325,9.486833,10.049876,15.033297,16.03122,16.0,13.038405,15.033297,15.0,13.038405,10.049876,9.055386,6.0,4.0,2.236068,3.1622777,5.3851647,6.7082043,8.944272,9.848858,10.440307,11.18034,11.045361,10.049876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.038405,15.297058,15.811388,17.0,16.643316,16.40122,16.27882,14.142136,12.041595,9.899495,6.7082043,5.0990195,5.3851647,10.0,10.0,15.0,16.643316,17.888544,22.472204,21.954498,22.203604,23.600847,22.472204,18.027756,15.811389,11.18034,0.0,-3.0172377,2.976444,2.1910458,1.8925469,1.670465,1.6373645,1.5083776,1.5707964,1.6475682,1.6373645,1.5707964,1.6475682,1.670465,1.6814536,1.5707964,1.5707964,0.4636476,-0.32175055,-0.38050637,-0.4636476,-0.4636476,-0.41822433,-0.2914568,-0.1798535,-0.09065989,0.09966865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4940244,-1.3734008,-1.2490457,-1.080839,-0.99945885,-0.9151007,-0.8288491,-0.7853982,-0.7266423,-0.7853982,-1.1071488,-1.3734008,-1.9513026,-2.2142975,-2.4980915,-2.4980915,-2.5702553,-2.6779451,-2.5782764,-2.616797,-2.5161076,-2.5065658,-2.5782764,-2.55359,-2.536048,-2.6779451
65,1760879474.1730618,RX2,Walking,62,0.0,6.4031243,6.0827622,7.2111025,9.899495,12.206555,14.422205,15.264338,16.124516,14.764824,15.264338,13.892444,13.038404,10.816654,9.433981,6.7082043,4.472136,2.0,2.236068,4.0,6.0,8.0,9.055386,9.055386,9.219544,9.848858,8.944272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7279215,13.60147,15.652476,15.811388,15.297058,15.132746,14.0,12.0,10.0,7.0,5.0990195,3.6055512,6.0,8.246211,10.770329,12.999999,15.231546,17.464249,21.023798,21.931713,21.931713,21.023798,19.697716,17.888544,15.652476,13.038404,0.0,-0.8960554,-1.735945,-2.158799,-2.3561945,-2.5308666,-2.55359,-2.5899377,-2.6224465,-2.6476512,-2.5899377,-2.6135182,-2.5748634,-2.55359,-2.5829933,-2.6779451,-2.6779451,3.1415925,2.0344439,1.5707964,1.5707964,1.5707964,1.6814536,1.6814536,1.7894653,1.9890207,2.0344439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7853982,0.94200003,1.1071488,1.2490457,1.3734008,1.4382448,1.5707964,1.5707964,1.5707964,1.5707964,1.3734008,0.5880026,0.0,-0.24497867,-0.38050637,-0.39479113,-0.4048918,-0.41241044,-0.44237423,-0.42285392,-0.42285392,-0.44237423,-0.41822433,-0.4636476,-0.4636476,-0.5667292
66,1760879474.214161,RX2,Walking,60,0.0,7.8102493,4.1231055,6.4031243,7.071068,11.661903,13.038404,15.652476,17.464249,15.652476,14.764824,15.231546,15.811388,12.529964,9.848858,6.7082043,4.1231055,2.236068,3.0,4.1231055,5.3851647,8.5440035,10.440307,10.049876,12.041595,11.0,10.198039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.401754,14.035668,16.0,17.262676,17.46425,17.088007,17.0,15.264338,11.661903,9.433981,6.3245554,5.0,4.2426405,6.0827622,9.055386,12.041595,15.132746,18.439089,21.213203,21.213203,22.36068,22.36068,20.396078,19.646885,17.46425,13.928389,0.0,-0.69473827,-1.3258177,-2.2455373,-2.3561945,-2.6011732,-2.5748634,-2.6779451,-2.7291822,-2.6779451,-2.6476512,-2.7367008,-2.819842,-2.642246,-2.7233684,-2.6779451,-2.896614,2.6779451,1.5707964,1.3258177,1.19029,1.2120256,1.2793396,1.4711276,1.487655,1.5707964,1.7681919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3045443,1.4994888,1.5707964,1.7454685,1.801887,1.929567,2.0607536,2.1224513,2.1112158,2.1293957,1.8925469,1.5707964,0.7853982,0.16514868,-0.11065722,-0.08314123,-0.13255154,-0.21866895,-0.14189705,-0.14189705,-0.1798535,-0.1798535,-0.19739556,-0.2573237,-0.23109066,-0.36717382
67,1760879474.230262,RX2,Walking,61,0.0,6.3245554,4.1231055,4.472136,7.071068,10.0,11.661903,14.764824,14.764824,15.231546,15.231546,15.231546,13.416409,12.083046,9.848858,6.7082043,4.1231055,1.0,2.236068,5.0,7.2111025,9.433981,11.18034,12.083046,12.649111,13.341663,12.041595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.038405,14.3178215,17.088007,17.888544,18.027756,17.804493,17.691807,16.27882,13.453625,10.630146,7.2111025,4.1231055,4.472136,6.3245554,9.219544,13.038405,15.033297,17.029385,19.0,20.024984,21.0,21.023798,21.023798,19.026297,16.03122,13.341663,0.0,-0.32175055,-1.3258177,-2.0344439,-2.3561945,-2.4980915,-2.6011732,-2.6476512,-2.6476512,-2.7367008,-2.7367008,-2.7367008,-2.6779451,-2.714965,-2.7233684,-2.6779451,-2.896614,3.1415925,1.1071488,0.9272952,0.98279375,1.012197,1.1071488,1.1441689,1.2490457,1.3439975,1.487655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6475682,1.7818897,1.929567,2.0344439,2.158799,2.2367656,2.3162158,2.3127437,2.4087775,2.2896264,2.158799,1.815775,1.1071488,0.32175055,0.21866895,0.07677189,0.066568166,0.058755822,0.0,-0.049958397,0.0,-0.047583103,-0.047583103,-0.05258306,-0.06241881,-0.22679885
68,1760879474.254849,RX2,Walking,62,0.0,7.615773,3.6055512,3.1622777,5.8309517,8.5440035,10.770329,12.649111,13.601471,14.56022,14.3178215,13.341663,12.369316,10.440307,8.246211,6.0827622,4.0,1.4142135,2.828427,5.656854,8.485281,9.899495,12.041595,13.038404,13.892444,14.317821,13.601471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.124516,17.720043,18.384775,18.788294,17.492855,17.20465,15.0,12.806249,9.433981,6.7082043,5.0990195,5.656854,7.615773,11.18034,14.035668,17.0,19.0,20.0,21.023798,22.022717,22.022717,21.095024,19.235384,17.117243,13.152946,0.0,2.7367008,2.55359,1.2490457,0.5404195,0.35877067,0.38050637,0.32175055,0.29849893,0.27829966,0.21109334,0.22679885,0.24497867,0.2914568,0.24497867,0.16514868,0.0,-0.7853982,-2.3561945,-2.3561945,-2.3561945,-2.3561945,-2.2974386,-2.1375256,-2.0988708,-2.003204,-1.8692952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5707964,-1.4464413,-1.2847449,-1.1801893,-1.1309538,-1.0303768,-0.95054686,-0.9272952,-0.8960554,-1.012197,-1.1071488,-1.7681919,-2.3561945,-2.7367008,-2.961739,-3.070285,3.1415925,3.1415925,3.1415925,3.0940096,3.0961695,3.0961695,3.0466409,2.9849908,3.024484,2.9889433
69,1760879474.257268,RX2,Walking,62,0.0,6.4031243,3.1622777,4.1231055,7.0,10.198039,12.369316,14.56022,15.524176,15.811388,15.524176,15.524176,13.601471,11.704699,9.486833,7.28011,3.1622777,2.0,2.236068,6.0827622,8.246211,10.440307,12.083046,13.416409,13.892444,12.806249,12.7279215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.038404,15.231546,17.720043,19.235384,19.104973,20.0,19.026297,17.117243,15.132746,12.1655245,9.0,6.3245554,5.0,6.0,8.5440035,11.661903,14.422205,17.20465,19.209373,20.615528,21.400934,21.260292,20.615528,19.849434,16.27882,13.453625,0.0,0.67474097,-0.32175055,-1.3258177,-1.5707964,-1.7681919,-1.815775,-1.849096,-1.8313987,-1.8925469,-1.8313987,-1.8313987,-1.8692952,-1.9195673,-1.8925469,-1.849096,-1.8925469,3.1415925,2.0344439,1.735945,1.815775,1.8622531,1.9974238,2.0344439,2.0988708,2.2455373,2.3561945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5748634,2.7367008,2.8555412,2.9849908,3.0367157,3.1415925,-3.0890095,-3.024484,-3.009041,-2.976444,3.1415925,2.819842,2.2142975,1.5707964,1.2120256,1.0303768,0.98279375,0.95054686,0.8960554,0.88847977,0.9179497,0.8519663,0.88847977,0.85670567,0.8288491,0.7328151
70,1760879474.2599208,RX2,Walking,62,0.0,6.0,5.3851647,4.472136,7.071068,9.848858,13.416409,13.416409,15.264338,15.264338,15.264338,15.264338,13.892444,11.661903,9.433981,6.7082043,3.6055512,0.0,3.0,6.3245554,9.219544,11.18034,12.041595,13.0,14.142136,13.341663,12.649111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.041595,15.0,17.492855,18.384775,18.973665,19.416489,18.248287,17.117243,14.035668,11.045361,8.246211,5.8309517,4.1231055,6.7082043,10.0,13.453625,15.620499,19.209373,20.808653,23.021729,23.853722,23.021729,22.472204,20.248457,17.492855,14.764824,0.0,-1.5707964,-1.9513026,-2.6779451,2.9996955,2.7233684,2.6779451,2.6779451,2.5899377,2.5899377,2.5899377,2.5899377,2.6135182,2.6011732,2.5829933,2.6779451,2.55359,0.0,0.0,-0.32175055,-0.21866895,-0.1798535,-0.08314123,0.0,0.14189705,0.22679885,0.32175055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7266423,0.9272952,1.0303768,1.1801893,1.2490457,1.3633001,1.4056476,1.4536875,1.4994888,1.4801364,1.3258177,1.0303768,0.24497867,-0.4636476,-0.6435011,-0.8379812,-0.87605804,-0.8960554,-0.95613337,-0.9707461,-0.9944211,-0.9707461,-1.00748,-0.9964915,-1.0303768,-1.076855
71,1760879474.3556218,RX2,Walking,63,0.0,5.0,3.6055512,3.6055512,6.7082043,9.486833,13.341663,15.524176,16.27882,16.27882,16.27882,16.124516,15.132746,13.152946,10.049876,8.246211,4.1231055,2.236068,2.236068,5.0,7.071068,9.055386,11.401754,11.704699,12.083046,11.661903,11.401754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.453625,15.811389,17.888544,19.313208,19.924858,19.416489,18.248287,16.124516,14.142136,11.18034,8.062258,3.6055512,3.1622777,5.0,8.944272,12.649111,15.524176,18.439089,20.396078,21.37756,23.194828,23.086792,22.022717,20.024984,17.0,14.035668,0.0,-0.6435011,-0.98279375,-2.158799,-2.6779451,-2.819842,-2.9147937,-2.8809903,-2.9562447,-2.9562447,-2.9562447,-3.0172377,-3.009041,-2.9889433,-3.041924,-2.896614,-2.896614,-2.6779451,-0.4636476,0.0,0.14189705,0.11065722,0.26625204,0.348771,0.4266275,0.5404195,0.66104317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4087775,2.536048,2.6779451,2.7707014,2.8357139,2.9340963,2.976444,3.0172377,2.9996955,2.961739,3.0172377,2.55359,1.2490457,0.6435011,0.4636476,0.32175055,0.26060238,0.21866895,0.19739556,0.18822151,0.12970254,0.08673834,0.04542328,0.049958397,0.0,0.071307465
72,1760879474.5737631,RX2,Walking,64,0.0,19.416489,17.20465,13.038404,8.602325,4.2426405,1.0,5.0990195,9.219544,11.401754,13.341663,15.297058,16.124516,16.124516,16.124516,14.142136,11.18034,9.486833,5.3851647,2.236068,2.828427,5.3851647,8.246211,10.049876,12.0,14.035668,14.142136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2426405,0.0,4.472136,8.944272,12.529964,16.552946,19.697716,22.472204,24.351591,24.351591,23.409397,21.189621,18.384775,15.231546,11.18034,6.7082043,2.0,2.828427,7.8102493,12.806249,17.029387,20.518286,22.627417,24.758837,25.495098,25.495098,0.0,-0.96850896,-0.95054686,-1.0040671,-0.95054686,-0.7853982,1.5707964,1.7681919,1.7894653,1.8370484,1.7975951,1.7681919,1.6951513,1.6951513,1.6951513,1.7126933,1.7506498,1.8925469,1.9513026,2.6779451,-2.3561945,-1.9513026,-1.815775,-1.670465,-1.5707964,-1.4994888,-1.4288993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7853982,0.0,2.6779451,2.6779451,2.642246,2.7049656,2.7233684,2.7776136,2.806856,2.806856,2.7928216,2.8049178,2.7509856,2.7367008,2.6779451,2.6779451,3.1415925,-0.7853982,-0.69473827,-0.67474097,-0.7022569,-0.75092906,-0.7853982,-0.8139618,-0.84089667,-0.84089667
