timestamp,subcarrier_index,magnitude
0.6077,26,19.105
0.6077,27,0.0
0.6077,28,0.0
0.6077,29,0.0
0.6077,30,0.0
0.6077,31,0.0
0.6077,32,0.0
0.6077,33,0.0
0.6077,34,0.0
0.6077,35,0.0
0.6077,36,0.0
0.6077,37,0.0
0.6077,38,12.53
0.6077,39,13.8924
0.6077,40,13.6015
0.6077,41,15.0
0.6077,42,15.0
0.6077,43,16.2788
0.6077,44,16.2788
0.6077,45,16.9706
0.6077,46,17.6918
0.6077,47,18.3848
0.6077,48,19.105
0.6077,49,19.105
0.6077,50,19.105
0.6077,51,19.105
0.6077,52,19.105
0.6077,53,20.5183
0.6077,54,19.8494
0.6077,55,19.799
0.6077,56,21.9317
0.6077,57,21.2603
0.6077,58,22.0227
0.6077,59,22.8035
0.6077,60,22.0227
0.6077,61,24.4131
0.6077,62,24.4131
0.6077,63,25.0
0.6311,0,118.7266
0.6311,1,6.0
0.6311,2,30.2655
0.6311,3,28.4429
0.6311,4,29.2746
0.6311,5,29.1548
0.6311,6,28.1603
0.6311,7,28.0179
0.6311,8,28.0
0.6311,9,28.0
0.6311,10,28.0179
0.6311,11,28.0179
0.6311,12,28.0713
0.6311,13,27.1662
0.6311,14,28.1603
0.6311,15,28.0713
0.6311,16,28.0713
0.6311,17,28.0179
0.6311,18,29.0172
0.6311,19,28.0179
0.6311,20,27.0185
0.6311,21,27.0185
0.6311,22,26.0768
0.6311,23,25.318
0.6311,24,24.5153
0.6311,25,23.7697
0.6311,26,23.4094
0.6311,27,0.0
0.6311,28,0.0
0.6311,29,0.0
0.6311,30,0.0
0.6311,31,0.0
0.6311,32,0.0
0.6311,33,0.0
0.6311,34,0.0
0.6311,35,0.0
0.6311,36,0.0
0.6311,37,0.0
0.6311,38,14.0357
0.6311,39,15.0333
0.6311,40,15.1327
0.6311,41,16.1245
0.6311,42,17.2627
0.6311,43,17.4642
0.6311,44,18.6815
0.6311,45,19.9249
0.6311,46,21.1896
0.6311,47,21.1896
0.6311,48,21.5407
0.6311,49,21.5407
0.6311,50,22.4722
0.6311,51,22.4722
0.6311,52,23.4094
0.6311,53,22.4722
0.6311,54,23.4094
0.6311,55,23.4094
0.6311,56,25.0
0.6311,57,25.4951
0.6311,58,25.7099
0.6311,59,26.4764
0.6311,60,28.4429
0.6311,61,29.4279
0.6311,62,28.1603
0.6311,63,29.2746
7.3689,0,104.6566
7.3689,1,10.0
7.3689,2,31.7805
7.3689,3,30.8707
7.3689,4,30.8707
7.3689,5,30.0832
7.3689,6,29.1548
7.3689,7,29.1548
7.3689,8,28.7924
7.3689,9,27.5136
7.3689,10,28.4605
7.3689,11,27.5136
7.3689,12,26.2488
7.3689,13,25.2982
7.3689,14,24.0416
7.3689,15,24.7386
7.3689,16,23.7697
7.3689,17,22.8035
7.3689,18,21.8403
7.3689,19,21.8403
7.3689,20,20.8806
7.3689,21,19.6469
7.3689,22,18.6815
7.3689,23,18.0278
7.3689,24,18.0278
7.3689,25,17.088
7.3689,26,16.5529
7.3689,27,0.0
7.3689,28,0.0
7.3689,29,0.0
7.3689,30,0.0
7.3689,31,0.0
7.3689,32,0.0
7.3689,33,0.0
7.3689,34,0.0
7.3689,35,0.0
7.3689,36,0.0
7.3689,37,0.0
7.3689,38,20.2485
7.3689,39,21.0238
7.3689,40,21.9317
7.3689,41,22.3607
7.3689,42,23.7065
7.3689,43,23.3238
7.3689,44,25.5539
7.3689,45,26.0768
7.3689,46,27.4591
7.3689,47,28.0179
7.3689,48,28.6007
7.3689,49,29.2062
7.3689,50,29.2062
7.3689,51,30.6105
7.3689,52,30.0
7.3689,53,30.8058
7.3689,54,30.2324
7.3689,55,31.6228
7.3689,56,31.0644
7.3689,57,31.9061
7.3689,58,31.3847
7.3689,59,32.249
7.3689,60,32.7567
7.3689,61,32.249
7.3689,62,31.3847
7.3689,63,31.3847
7.5335,0,99.2975
7.5335,1,5.0
7.5335,2,16.1245
7.5335,3,18.3848
7.5335,4,19.9249
7.5335,5,21.8403
7.5335,6,22.1359
7.5335,7,23.0868
7.5335,8,23.4094
7.5335,9,23.7697
7.5335,10,22.8473
7.5335,11,21.0238
7.5335,12,19.6977
7.5335,13,18.7883
7.5335,14,17.088
7.5335,15,15.8114
7.5335,16,15.5242
7.5335,17,14.1421
7.5335,18,15.1327
7.5335,19,16.0312
7.5335,20,15.0
7.5335,21,16.0
7.5335,22,16.0
7.5335,23,16.0312
7.5335,24,16.0312
7.5335,25,15.1327
7.5335,26,15.2971
7.5335,27,0.0
7.5335,28,0.0
7.5335,29,0.0
7.5335,30,0.0
7.5335,31,0.0
7.5335,32,0.0
7.5335,33,0.0
7.5335,34,0.0
7.5335,35,0.0
7.5335,36,0.0
7.5335,37,0.0
7.5335,38,18.4391
7.5335,39,19.4165
7.5335,40,19.7231
7.5335,41,21.0238
7.5335,42,20.2485
7.5335,43,19.9249
7.5335,44,19.6469
7.5335,45,18.4391
7.5335,46,17.4642
7.5335,47,16.4924
7.5335,48,14.8661
7.5335,49,14.7648
7.5335,50,15.8114
7.5335,51,17.0294
7.5335,52,19.105
7.5335,53,21.2132
7.5335,54,22.6274
7.5335,55,24.7588
7.5335,56,25.4951
7.5335,57,25.6125
7.5335,58,25.0
7.5335,59,24.4131
7.5335,60,23.3238
7.5335,61,21.6333
7.5335,62,19.4165
7.5335,63,18.4391
7.5455,0,104.6566
7.5455,1,10.0
7.5455,2,22.0907
7.5455,3,23.0868
7.5455,4,22.2036
7.5455,5,22.2036
7.5455,6,21.095
7.5455,7,21.2132
7.5455,8,21.2132
7.5455,9,20.3961
7.5455,10,19.4165
7.5455,11,19.4165
7.5455,12,19.4165
7.5455,13,18.4391
7.5455,14,17.4642
7.5455,15,17.72
7.5455,16,17.72
7.5455,17,16.4924
7.5455,18,16.4924
7.5455,19,14.5602
7.5455,20,14.3178
7.5455,21,14.3178
7.5455,22,13.3417
7.5455,23,12.1655
7.5455,24,13.1529
7.5455,25,12.1655
7.5455,26,11.0454
7.5455,27,0.0
7.5455,28,0.0
7.5455,29,0.0
7.5455,30,0.0
7.5455,31,0.0
7.5455,32,0.0
7.5455,33,0.0
7.5455,34,0.0
7.5455,35,0.0
7.5455,36,0.0
7.5455,37,0.0
7.5455,38,15.2971
7.5455,39,15.1327
7.5455,40,15.1327
7.5455,41,16.0312
7.5455,42,17.0294
7.5455,43,17.0294
7.5455,44,18.0
7.5455,45,19.0
7.5455,46,19.0263
7.5455,47,20.025
7.5455,48,21.095
7.5455,49,21.095
7.5455,50,22.0907
7.5455,51,22.0907
7.5455,52,22.0907
7.5455,53,22.0907
7.5455,54,23.0217
7.5455,55,23.0217
7.5455,56,23.0217
7.5455,57,24.0
7.5455,58,24.0
7.5455,59,24.0
7.5455,60,24.0208
7.5455,61,24.0208
7.5455,62,24.0208
7.5455,63,24.0
7.5808,0,99.2975
7.5808,1,5.0
7.5808,2,11.4018
7.5808,3,12.6491
7.5808,4,14.3178
7.5808,5,15.2315
7.5808,6,16.5529
7.5808,7,17.088
7.5808,8,17.088
7.5808,9,17.088
7.5808,10,16.7631
7.5808,11,15.8114
7.5808,12,14.5602
7.5808,13,12.6491
7.5808,14,11.7047
7.5808,15,11.1803
7.5808,16,10.8167
7.5808,17,10.0
7.5808,18,10.6301
7.5808,19,10.6301
7.5808,20,10.6301
7.5808,21,12.0416
7.5808,22,12.0416
7.5808,23,12.0416
7.5808,24,12.7279
7.5808,25,12.0416
7.5808,26,12.2066
7.5808,27,0.0
7.5808,28,0.0
7.5808,29,0.0
7.5808,30,0.0
7.5808,31,0.0
7.5808,32,0.0
7.5808,33,0.0
7.5808,34,0.0
7.5808,35,0.0
7.5808,36,0.0
7.5808,37,0.0
7.5808,38,13.0
7.5808,39,14.7648
7.5808,40,15.0
7.5808,41,15.6205
7.5808,42,15.5563
7.5808,43,14.8661
7.5808,44,15.0
7.5808,45,13.0384
7.5808,46,12.2066
7.5808,47,10.6301
7.5808,48,9.8995
7.5808,49,9.434
7.5808,50,10.7703
7.5808,51,11.4018
7.5808,52,14.3178
7.5808,53,15.2971
7.5808,54,16.4924
7.5808,55,18.6815
7.5808,56,18.0278
7.5808,57,19.3132
7.5808,58,18.3848
7.5808,59,17.4642
7.5808,60,16.5529
7.5808,61,15.2315
7.5808,62,13.0
7.5808,63,11.4018
12.5999,0,69.857
12.5999,1,1.0
12.5999,2,24.8395
12.5999,3,23.4307
12.5999,4,24.8395
12.5999,5,23.4307
12.5999,6,23.4307
12.5999,7,23.6008
12.5999,8,22.8035
12.5999,9,22.2036
12.5999,10,22.4722
12.5999,11,23.3238
12.5999,12,21.9545
12.5999,13,21.9545
12.5999,14,22.8254
12.5999,15,23.3238
12.5999,16,22.8254
12.5999,17,23.3238
12.5999,18,22.4722
12.5999,19,22.2036
12.5999,20,21.6333
12.5999,21,21.4009
12.5999,22,20.6155
12.5999,23,20.6155
12.5999,24,20.5183
12.5999,25,19.105
12.5999,26,19.2094
12.5999,27,0.0
12.5999,28,0.0
12.5999,29,0.0
12.5999,30,0.0
12.5999,31,0.0
12.5999,32,0.0
12.5999,33,0.0
12.5999,34,0.0
12.5999,35,0.0
12.5999,36,0.0
12.5999,37,0.0
12.5999,38,10.2956
12.5999,39,10.2956
12.5999,40,11.4018
12.5999,41,12.2066
12.5999,42,12.8062
12.5999,43,13.4536
12.5999,44,14.1421
12.5999,45,14.8661
12.5999,46,16.2788
12.5999,47,16.2788
12.5999,48,17.0294
12.5999,49,17.0294
12.5999,50,17.8045
12.5999,51,17.8045
12.5999,52,17.8045
12.5999,53,19.2094
12.5999,54,19.2094
12.5999,55,19.2094
12.5999,56,19.8494
12.5999,57,20.5183
12.5999,58,20.5183
12.5999,59,21.2132
12.5999,60,22.6274
12.5999,61,22.6716
12.5999,62,24.0832
12.5999,63,24.0832
12.6283,0,153.522
12.6283,1,9.0
12.6283,2,30.4138
12.6283,3,29.4279
12.6283,4,30.5941
12.6283,5,29.2746
12.6283,6,28.2843
12.6283,7,29.1548
12.6283,8,29.0689
12.6283,9,28.0713
12.6283,10,29.0
12.6283,11,28.0
12.6283,12,29.0689
12.6283,13,29.0689
12.6283,14,29.1548
12.6283,15,29.0689
12.6283,16,28.0713
12.6283,17,30.0167
12.6283,18,29.0
12.6283,19,30.0
12.6283,20,27.0
12.6283,21,28.0
12.6283,22,27.0185
12.6283,23,27.1662
12.6283,24,26.1725
12.6283,25,24.5153
12.6283,26,25.7099
12.6283,27,0.0
12.6283,28,0.0
12.6283,29,0.0
12.6283,30,0.0
12.6283,31,0.0
12.6283,32,0.0
12.6283,33,0.0
12.6283,34,0.0
12.6283,35,0.0
12.6283,36,0.0
12.6283,37,0.0
12.6283,38,13.0384
12.6283,39,13.0384
12.6283,40,14.1421
12.6283,41,15.2971
12.6283,42,16.4924
12.6283,43,17.72
12.6283,44,18.0278
12.6283,45,19.3132
12.6283,46,19.6977
12.6283,47,21.5407
12.6283,48,21.9317
12.6283,49,21.9317
12.6283,50,21.9317
12.6283,51,21.9317
12.6283,52,22.8473
12.6283,53,22.8473
12.6283,54,22.8473
12.6283,55,24.6982
12.6283,56,24.3516
12.6283,57,25.9615
12.6283,58,27.2029
12.6283,59,27.8927
12.6283,60,27.8927
12.6283,61,29.8329
12.6283,62,29.6142
12.6283,63,30.0832
12.6543,0,69.857
12.6543,1,1.0
12.6543,2,26.0768
12.6543,3,26.0768
12.6543,4,26.0768
12.6543,5,25.0799
12.6543,6,25.1794
12.6543,7,25.318
12.6543,8,24.3311
12.6543,9,23.3452
12.6543,10,24.5153
12.6543,11,25.9615
12.6543,12,24.0416
12.6543,13,24.0416
12.6543,14,25.9615
12.6543,15,25.0
12.6543,16,25.0
12.6543,17,25.0
12.6543,18,25.7099
12.6543,19,25.7099
12.6543,20,23.5372
12.6543,21,23.3452
12.6543,22,22.2036
12.6543,23,22.2036
12.6543,24,23.0868
12.6543,25,22.0
12.6543,26,21.0238
12.6543,27,0.0
12.6543,28,0.0
12.6543,29,0.0
12.6543,30,0.0
12.6543,31,0.0
12.6543,32,0.0
12.6543,33,0.0
12.6543,34,0.0
12.6543,35,0.0
12.6543,36,0.0
12.6543,37,0.0
12.6543,38,11.4018
12.6543,39,13.1529
12.6543,40,13.0384
12.6543,41,14.0357
12.6543,42,14.0
12.6543,43,15.0333
12.6543,44,16.0312
12.6543,45,17.0294
12.6543,46,17.1172
12.6543,47,18.1108
12.6543,48,19.2354
12.6543,49,19.2354
12.6543,50,19.2354
12.6543,51,19.2354
12.6543,52,19.2354
12.6543,53,21.2132
12.6543,54,20.2237
12.6543,55,20.2237
12.6543,56,21.095
12.6543,57,22.0
12.6543,58,22.0
12.6543,59,23.0
12.6543,60,23.0
12.6543,61,25.02
12.6543,62,26.0192
12.6543,63,25.02
12.7162,0,69.857
12.7162,1,1.0
12.7162,2,29.7321
12.7162,3,30.0832
12.7162,4,28.1603
12.7162,5,29.7321
12.7162,6,29.4109
12.7162,7,28.7924
12.7162,8,28.7924
12.7162,9,26.9258
12.7162,10,28.6356
12.7162,11,30.0167
12.7162,12,27.7849
12.7162,13,27.7849
12.7162,14,29.1548
12.7162,15,28.6531
12.7162,16,30.0167
12.7162,17,29.5296
12.7162,18,29.5466
12.7162,19,29.1548
12.7162,20,27.8568
12.7162,21,27.8568
12.7162,22,26.2488
12.7162,23,26.2488
12.7162,24,26.6833
12.7162,25,25.7099
12.7162,26,25.1794
12.7162,27,0.0
12.7162,28,0.0
12.7162,29,0.0
12.7162,30,0.0
12.7162,31,0.0
12.7162,32,0.0
12.7162,33,0.0
12.7162,34,0.0
12.7162,35,0.0
12.7162,36,0.0
12.7162,37,0.0
12.7162,38,13.0384
12.7162,39,13.4164
12.7162,40,13.4164
12.7162,41,15.2315
12.7162,42,15.8114
12.7162,43,16.4924
12.7162,44,17.72
12.7162,45,18.4391
12.7162,46,19.2354
12.7162,47,19.2354
12.7162,48,21.3776
12.7162,49,21.2132
12.7162,50,21.2132
12.7162,51,22.2036
12.7162,52,22.0907
12.7162,53,23.3452
12.7162,54,22.2036
12.7162,55,22.3607
12.7162,56,24.3311
12.7162,57,24.5153
12.7162,58,25.7099
12.7162,59,26.9258
12.7162,60,26.9258
12.7162,61,29.1204
12.7162,62,29.4109
12.7162,63,29.1204
12.756,0,99.2975
12.756,1,5.0
12.756,2,30.4138
12.756,3,28.6531
12.756,4,29.0689
12.756,5,30.0167
12.756,6,26.9258
12.756,7,28.6531
12.756,8,27.4591
12.756,9,28.0179
12.756,10,27.0185
12.756,11,27.6586
12.756,12,27.5862
12.756,13,27.5862
12.756,14,28.3196
12.756,15,29.0689
12.756,16,28.3196
12.756,17,27.6586
12.756,18,28.4253
12.756,19,27.0185
12.756,20,27.8029
12.756,21,27.4591
12.756,22,26.0768
12.756,23,26.0768
12.756,24,25.9422
12.756,25,24.1661
12.756,26,24.6982
12.756,27,0.0
12.756,28,0.0
12.756,29,0.0
12.756,30,0.0
12.756,31,0.0
12.756,32,0.0
12.756,33,0.0
12.756,34,0.0
12.756,35,0.0
12.756,36,0.0
12.756,37,0.0
12.756,38,12.7279
12.756,39,14.2127
12.756,40,14.2127
12.756,41,13.6015
12.756,42,15.8114
12.756,43,16.6433
12.756,44,18.3576
12.756,45,18.7883
12.756,46,19.6977
12.756,47,20.6155
12.756,48,21.5407
12.756,49,21.5407
12.756,50,21.5407
12.756,51,21.5407
12.756,52,22.1359
12.756,53,23.7697
12.756,54,23.4094
12.756,55,24.1661
12.756,56,25.0799
12.756,57,25.9422
12.756,58,25.4951
12.756,59,26.8328
12.756,60,28.178
12.756,61,27.2947
12.756,62,30.0167
12.756,63,30.0167
12.7842,0,99.2975
12.7842,1,5.0
12.7842,2,28.4605
12.7842,3,31.3209
12.7842,4,31.0483
12.7842,5,31.3209
12.7842,6,28.6356
12.7842,7,28.4429
12.7842,8,28.6356
12.7842,9,28.4429
12.7842,10,27.1662
12.7842,11,29.1548
12.7842,12,29.1548
12.7842,13,28.1603
12.7842,14,29.0689
12.7842,15,28.0713
12.7842,16,30.1496
12.7842,17,28.1603
12.7842,18,29.2746
12.7842,19,29.4279
12.7842,20,27.4591
12.7842,21,27.4591
12.7842,22,26.6833
12.7842,23,25.9615
12.7842,24,25.2982
12.7842,25,25.632
12.7842,26,25.4951
12.7842,27,0.0
12.7842,28,0.0
12.7842,29,0.0
12.7842,30,0.0
12.7842,31,0.0
12.7842,32,0.0
12.7842,33,0.0
12.7842,34,0.0
12.7842,35,0.0
12.7842,36,0.0
12.7842,37,0.0
12.7842,38,14.0357
12.7842,39,15.1327
12.7842,40,15.1327
12.7842,41,16.2788
12.7842,42,16.2788
12.7842,43,17.72
12.7842,44,18.6815
12.7842,45,20.2485
12.7842,46,20.2485
12.7842,47,21.5407
12.7842,48,23.2594
12.7842,49,21.9317
12.7842,50,23.2594
12.7842,51,22.8473
12.7842,52,24.1661
12.7842,53,23.2594
12.7842,54,25.4951
12.7842,55,26.0
12.7842,56,25.632
12.7842,57,26.2488
12.7842,58,27.5136
12.7842,59,27.5136
12.7842,60,29.7321
12.7842,61,31.3209
12.7842,62,29.8329
12.7842,63,31.3209
12.8064,0,69.857
12.8064,1,1.0
12.8064,2,30.8058
12.8064,3,30.8058
12.8064,4,29.6142
12.8064,5,29.8329
12.8064,6,28.8617
12.8064,7,29.1204
12.8064,8,29.1204
12.8064,9,27.2029
12.8064,10,28.4605
12.8064,11,29.1548
12.8064,12,28.2312
12.8064,13,28.2312
12.8064,14,29.5466
12.8064,15,28.2312
12.8064,16,29.1548
12.8064,17,29.1548
12.8064,18,28.7924
12.8064,19,28.4605
12.8064,20,27.2029
12.8064,21,26.9258
12.8064,22,25.7099
12.8064,23,25.4951
12.8064,24,26.4764
12.8064,25,24.1868
12.8064,26,24.0
12.8064,27,0.0
12.8064,28,0.0
12.8064,29,0.0
12.8064,30,0.0
12.8064,31,0.0
12.8064,32,0.0
12.8064,33,0.0
12.8064,34,0.0
12.8064,35,0.0
12.8064,36,0.0
12.8064,37,0.0
12.8064,38,14.8661
12.8064,39,15.8114
12.8064,40,15.5242
12.8064,41,17.4642
12.8064,42,17.2627
12.8064,43,18.1108
12.8064,44,19.105
12.8064,45,19.0263
12.8064,46,20.025
12.8064,47,21.0
12.8064,48,23.0
12.8064,49,23.0
12.8064,50,23.0
12.8064,51,23.0
12.8064,52,23.0217
12.8064,53,24.0208
12.8064,54,24.0
12.8064,55,23.0217
12.8064,56,25.0799
12.8064,57,26.1725
12.8064,58,26.1725
12.8064,59,27.2947
12.8064,60,27.2947
12.8064,61,29.6142
12.8064,62,29.6142
12.8064,63,30.4138
26.5277,0,69.857
26.5277,1,1.0
26.5277,2,23.2594
26.5277,3,23.7697
26.5277,4,23.7697
26.5277,5,24.1661
26.5277,6,23.2594
26.5277,7,22.3607
26.5277,8,22.3607
26.5277,9,21.9545
26.5277,10,21.6333
26.5277,11,22.2036
26.5277,12,21.4009
26.5277,13,20.8087
26.5277,14,22.2036
26.5277,15,22.2036
26.5277,16,22.2036
26.5277,17,21.6333
26.5277,18,22.4722
26.5277,19,21.9545
26.5277,20,20.5913
26.5277,21,20.1246
26.5277,22,18.7883
26.5277,23,19.2354
26.5277,24,18.7883
26.5277,25,18.0278
26.5277,26,17.72
26.5277,27,0.0
26.5277,28,0.0
26.5277,29,0.0
26.5277,30,0.0
26.5277,31,0.0
26.5277,32,0.0
26.5277,33,0.0
26.5277,34,0.0
26.5277,35,0.0
26.5277,36,0.0
26.5277,37,0.0
26.5277,38,10.6301
26.5277,39,11.6619
26.5277,40,12.53
26.5277,41,13.8924
26.5277,42,13.4164
26.5277,43,15.2315
26.5277,44,14.8661
26.5277,45,15.8114
26.5277,46,16.7631
26.5277,47,16.7631
26.5277,48,18.6815
26.5277,49,18.6815
26.5277,50,18.6815
26.5277,51,18.6815
26.5277,52,18.4391
26.5277,53,19.4165
26.5277,54,19.6469
26.5277,55,18.6815
26.5277,56,20.8806
26.5277,57,20.8806
26.5277,58,21.1896
26.5277,59,22.1359
26.5277,60,22.1359
26.5277,61,24.1661
26.5277,62,24.1661
26.5277,63,25.0799
26.5714,0,69.857
26.5714,1,1.0
26.5714,2,24.0416
26.5714,3,25.2982
26.5714,4,24.3516
26.5714,5,24.0416
26.5714,6,23.0868
26.5714,7,23.7697
26.5714,8,22.561
26.5714,9,21.587
26.5714,10,22.3607
26.5714,11,23.1948
26.5714,12,22.2036
26.5714,13,22.2036
26.5714,14,23.0868
26.5714,15,22.2036
26.5714,16,23.1948
26.5714,17,22.2036
26.5714,18,23.3452
26.5714,19,21.3776
26.5714,20,20.3961
26.5714,21,20.3961
26.5714,22,19.6469
26.5714,23,18.6815
26.5714,24,19.9249
26.5714,25,18.3848
26.5714,26,17.8885
26.5714,27,0.0
26.5714,28,0.0
26.5714,29,0.0
26.5714,30,0.0
26.5714,31,0.0
26.5714,32,0.0
26.5714,33,0.0
26.5714,34,0.0
26.5714,35,0.0
26.5714,36,0.0
26.5714,37,0.0
26.5714,38,12.0416
26.5714,39,13.1529
26.5714,40,13.1529
26.5714,41,14.3178
26.5714,42,15.5242
26.5714,43,15.8114
26.5714,44,17.088
26.5714,45,17.088
26.5714,46,17.4642
26.5714,47,18.7883
26.5714,48,19.2354
26.5714,49,19.2354
26.5714,50,19.2354
26.5714,51,19.2354
26.5714,52,19.2354
26.5714,53,20.1246
26.5714,54,20.5913
26.5714,55,20.1246
26.5714,56,21.0238
26.5714,57,21.5407
26.5714,58,21.5407
26.5714,59,22.8473
26.5714,60,22.8473
26.5714,61,25.2982
26.5714,62,25.2982
26.5714,63,26.0
28.6744,0,69.857
28.6744,1,1.0
28.6744,2,27.8568
28.6744,3,26.9258
28.6744,4,26.9258
28.6744,5,26.5707
28.6744,6,26.2488
28.6744,7,25.9615
28.6744,8,25.0
28.6744,9,25.0
28.6744,10,24.7386
28.6744,11,25.4951
28.6744,12,24.3311
28.6744,13,24.5153
28.6744,14,25.318
28.6744,15,24.3311
28.6744,16,24.3311
28.6744,17,24.5153
28.6744,18,24.5153
28.6744,19,23.7697
28.6744,20,22.561
28.6744,21,21.8403
28.6744,22,21.1896
28.6744,23,21.1896
28.6744,24,20.6155
28.6744,25,19.2354
28.6744,26,19.7231
28.6744,27,0.0
28.6744,28,0.0
28.6744,29,0.0
28.6744,30,0.0
28.6744,31,0.0
28.6744,32,0.0
28.6744,33,0.0
28.6744,34,0.0
28.6744,35,0.0
28.6744,36,0.0
28.6744,37,0.0
28.6744,38,13.1529
28.6744,39,13.3417
28.6744,40,14.5602
28.6744,41,14.8661
28.6744,42,15.2315
28.6744,43,16.5529
28.6744,44,17.4642
28.6744,45,17.8885
28.6744,46,18.3576
28.6744,47,19.7231
28.6744,48,21.095
28.6744,49,20.2485
28.6744,50,21.095
28.6744,51,20.8087
28.6744,52,21.6333
28.6744,53,22.4722
28.6744,54,21.6333
28.6744,55,21.6333
28.6744,56,22.8254
28.6744,57,23.2594
28.6744,58,23.2594
28.6744,59,24.1661
28.6744,60,24.1661
28.6744,61,26.0
28.6744,62,26.9258
28.6744,63,27.313
28.711,0,69.857
28.711,1,1.0
28.711,2,22.8473
28.711,3,23.2594
28.711,4,23.2594
28.711,5,24.1661
28.711,6,22.8473
28.711,7,22.1359
28.711,8,22.1359
28.711,9,20.8806
28.711,10,21.8403
28.711,11,22.561
28.711,12,21.3776
28.711,13,21.3776
28.711,14,21.3776
28.711,15,21.587
28.711,16,21.587
28.711,17,21.587
28.711,18,21.8403
28.711,19,20.8806
28.711,20,19.9249
28.711,21,19.9249
28.711,22,18.3848
28.711,23,18.0278
28.711,24,18.3848
28.711,25,17.0
28.711,26,16.6433
28.711,27,0.0
28.711,28,0.0
28.711,29,0.0
28.711,30,0.0
28.711,31,0.0
28.711,32,0.0
28.711,33,0.0
28.711,34,0.0
28.711,35,0.0
28.711,36,0.0
28.711,37,0.0
28.711,38,11.1803
28.711,39,11.4018
28.711,40,11.7047
28.711,41,13.9284
28.711,42,13.0
28.711,43,14.3178
28.711,44,15.6525
28.711,45,15.2643
28.711,46,16.6433
28.711,47,16.6433
28.711,48,18.6011
28.711,49,17.8045
28.711,50,18.0278
28.711,51,17.8045
28.711,52,18.6011
28.711,53,19.4165
28.711,54,18.6011
28.711,55,18.6011
28.711,56,20.2485
28.711,57,20.5913
28.711,58,20.5913
28.711,59,21.0238
28.711,60,21.4709
28.711,61,23.2594
28.711,62,23.2594
28.711,63,23.7065
28.7464,0,69.857
28.7464,1,1.0
28.7464,2,26.8328
28.7464,3,27.2947
28.7464,4,26.8328
28.7464,5,26.8328
28.7464,6,25.0799
28.7464,7,25.632
28.7464,8,25.0799
28.7464,9,24.6982
28.7464,10,24.3516
28.7464,11,25.2982
28.7464,12,25.0
28.7464,13,24.0416
28.7464,14,25.0
28.7464,15,23.7697
28.7464,16,25.0
28.7464,17,24.0416
28.7464,18,24.3516
28.7464,19,23.4094
28.7464,20,22.4722
28.7464,21,22.4722
28.7464,22,20.6155
28.7464,23,21.0238
28.7464,24,21.9545
28.7464,25,19.7231
28.7464,26,19.2094
28.7464,27,0.0
28.7464,28,0.0
28.7464,29,0.0
28.7464,30,0.0
28.7464,31,0.0
28.7464,32,0.0
28.7464,33,0.0
28.7464,34,0.0
28.7464,35,0.0
28.7464,36,0.0
28.7464,37,0.0
28.7464,38,12.6491
28.7464,39,13.9284
28.7464,40,14.3178
28.7464,41,15.2315
28.7464,42,14.7648
28.7464,43,16.6433
28.7464,44,17.4929
28.7464,45,18.0278
28.7464,46,18.6011
28.7464,47,19.2094
28.7464,48,20.6155
28.7464,49,20.6155
28.7464,50,21.2603
28.7464,51,19.8494
28.7464,52,21.2603
28.7464,53,22.0227
28.7464,54,22.0227
28.7464,55,22.0227
28.7464,56,22.8035
28.7464,57,23.8537
28.7464,58,23.8537
28.7464,59,24.6982
28.7464,60,23.8537
28.7464,61,26.4197
28.7464,62,26.4197
28.7464,63,26.9258
28.778,0,69.857
28.778,1,1.0
28.778,2,25.2389
28.778,3,25.2389
28.778,4,25.2389
28.778,5,25.5539
28.778,6,24.6982
28.778,7,23.7065
28.778,8,23.7065
28.778,9,23.7065
28.778,10,23.2594
28.778,11,23.7697
28.778,12,22.4722
28.778,13,23.4094
28.778,14,24.6982
28.778,15,23.4094
28.778,16,23.4094
28.778,17,23.7697
28.778,18,24.1661
28.778,19,22.3607
28.778,20,22.3607
28.778,21,21.4709
28.778,22,19.7231
28.778,23,19.7231
28.778,24,20.2485
28.778,25,19.2094
28.778,26,19.105
28.778,27,0.0
28.778,28,0.0
28.778,29,0.0
28.778,30,0.0
28.778,31,0.0
28.778,32,0.0
28.778,33,0.0
28.778,34,0.0
28.778,35,0.0
28.778,36,0.0
28.778,37,0.0
28.778,38,11.1803
28.778,39,12.53
28.778,40,13.0384
28.778,41,14.4222
28.778,42,14.4222
28.778,43,15.6205
28.778,44,16.2788
28.778,45,16.9706
28.778,46,17.6918
28.778,47,18.3848
28.778,48,19.799
28.778,49,20.5183
28.778,50,20.5183
28.778,51,19.8494
28.778,52,20.5183
28.778,53,21.2132
28.778,54,20.5183
28.778,55,21.2132
28.778,56,21.9317
28.778,57,22.0227
28.778,58,22.0227
28.778,59,23.6008
28.778,60,23.4307
28.778,61,25.807
28.778,62,25.2389
28.778,63,26.4008
28.8402,0,69.857
28.8402,1,1.0
28.8402,2,26.0
28.8402,3,26.0192
28.8402,4,25.0
28.8402,5,26.0192
28.8402,6,25.0
28.8402,7,24.0832
28.8402,8,24.0832
28.8402,9,23.0868
28.8402,10,23.1948
28.8402,11,24.5153
28.8402,12,23.5372
28.8402,13,22.561
28.8402,14,23.5372
28.8402,15,23.5372
28.8402,16,24.5153
28.8402,17,23.3452
28.8402,18,24.3311
28.8402,19,23.1948
